Index,Entry-Date,Entry-Weekday,Entry-Time,Entry-Price,Quantity,Instrument-Kind,StrikePrice,Position,ExitDate,Exit-Weekday,ExitTime,ExitPrice,P/L,P/L-Percentage,ExpiryDate,Highest MTM(Candle Close),Lowest MTM(Candle Close),Remarks
167.2,2024-10-04,Friday,09:17:00,59.7,10,PE,81600.0,Buy,2024-10-04,Friday,10:52:00,29.1,-306.0,-51.256281407035175,2024-10-04,,,Square Off All Legs due to Target Profit
168,2024-10-07,,09:16:00,82079.26,,,,,2024-10-07,,15:15:00,80985.35,-171.0,,,0,-280.54999999999995,Exit Condition Met For Trade
168.2,2024-10-07,Monday,11:07:00,56.1,10,PE,77500.0,Buy,2024-10-07,Monday,15:15:00,39.0,-171.0,-30.481283422459896,2024-10-11,,,Exit Condition Met For Trade
169,2024-10-08,,09:16:00,81022.39,,,,,2024-10-08,,15:15:00,81615.57,-649.5,,,43.450000000000045,-649.5,Exit Condition Met For Trade
169.1,2024-10-08,Tuesday,09:17:00,63.4,10,CE,83900.0,Buy,2024-10-08,Tuesday,15:15:00,35.0,-284.0,-44.79495268138801,2024-10-11,,,Exit Condition Met For Trade
169.2,2024-10-08,Tuesday,09:17:00,57.25,10,PE,78000.0,Buy,2024-10-08,Tuesday,15:15:00,20.7,-365.5,-63.84279475982532,2024-10-11,,,Exit Condition Met For Trade
170,2024-10-09,,09:16:00,81823.89,,,,,2024-10-09,,15:15:00,81418.56,-448.5,,,85.45000000000005,-448.5,Exit Condition Met For Trade
170.1,2024-10-09,Wednesday,10:09:00,58.55,10,CE,83800.0,Buy,2024-10-09,Wednesday,15:15:00,13.7,-448.49999999999994,-76.60119555935097,2024-10-11,,,Exit Condition Met For Trade
171,2024-10-10,,09:16:00,81705.53,,,,,2024-10-10,,15:15:00,81613.7,-961.5,,,0,-967.55,Exit Condition Met For Trade
171.1,2024-10-10,Thursday,10:06:00,58.2,10,CE,83200.0,Buy,2024-10-10,Thursday,15:15:00,10.05,-481.50000000000006,-82.7319587628866,2024-10-11,,,Exit Condition Met For Trade
171.2,2024-10-10,Thursday,09:21:00,61.25,10,PE,80100.0,Buy,2024-10-10,Thursday,15:15:00,13.25,-480.0,-78.36734693877551,2024-10-11,,,Exit Condition Met For Trade
172,2024-10-14,,09:16:00,81631.97,,,,,2024-10-14,,15:15:00,81939.06,-434.0,,,0,-434.0,Exit Condition Met For Trade
172.1,2024-10-14,Monday,10:05:00,61.25,10,CE,83500.0,Buy,2024-10-14,Monday,15:15:00,44.45,-167.99999999999997,-27.428571428571423,2024-10-18,,,Exit Condition Met For Trade
172.2,2024-10-14,Monday,09:17:00,50.5,10,PE,79500.0,Buy,2024-10-14,Monday,15:15:00,23.9,-266.0,-52.67326732673267,2024-10-18,,,Exit Condition Met For Trade
173,2024-10-15,,09:16:00,82192.12,,,,,2024-10-15,,15:15:00,81799.7,750.0,,,750.0,-0.05,Exit Condition Met For Trade
173.2,2024-10-15,Tuesday,09:47:00,67.95,10,PE,80700.0,Buy,2024-10-15,Tuesday,10:31:00,142.95,749.9999999999999,110.37527593818982,2024-10-18,,,Target Hit
174,2024-10-16,,09:16:00,81621.18,,,,,2024-10-16,,15:15:00,81496.59,-644.0,,,119.45000000000005,-675.05,Exit Condition Met For Trade
174.1,2024-10-16,Wednesday,09:39:00,61.25,10,CE,83000.0,Buy,2024-10-16,Wednesday,15:15:00,26.85,-344.0,-56.16326530612245,2024-10-18,,,Exit Condition Met For Trade
174.2,2024-10-16,Wednesday,11:42:00,60.8,10,PE,80100.0,Buy,2024-10-16,Wednesday,15:15:00,30.8,-299.99999999999994,-49.34210526315789,2024-10-18,,,Exit Condition Met For Trade
175,2024-10-17,,09:16:00,81733.95,,,,,2024-10-17,,15:15:00,81016.1,750.0,,,750.0,-50.049999999999955,Exit Condition Met For Trade
175.2,2024-10-17,Thursday,09:18:00,66.8,10,PE,80700.0,Buy,2024-10-17,Thursday,09:41:00,141.8,750.0000000000001,112.27544910179644,2024-10-18,,,Target Hit
176,2024-10-18,,09:16:00,80763.31,,,,,2024-10-18,,15:15:00,81209.77,-1299.5,,,506.45000000000005,-1299.5,Exit Condition Met For Trade
176.1,2024-10-18,Friday,10:32:00,68.25,10,CE,81400.0,Buy,2024-10-18,Friday,15:15:00,0.2,-680.5,-99.70695970695971,2024-10-18,,,Exit Condition Met For Trade
176.2,2024-10-18,Friday,09:17:00,62.05,10,PE,80200.0,Buy,2024-10-18,Friday,15:15:00,0.15,-619.0,-99.75825946817083,2024-10-18,,,Exit Condition Met For Trade
177,2024-10-21,,09:16:00,81652.32,,,,,2024-10-21,,15:15:00,81211.6,-103.5,,,601.95,-256.54999999999995,Exit Condition Met For Trade
177.2,2024-10-21,Monday,09:34:00,68.75,10,PE,79300.0,Buy,2024-10-21,Monday,15:15:00,58.4,-103.50000000000001,-15.054545454545458,2024-10-25,,,Exit Condition Met For Trade
178,2024-10-22,,09:16:00,81188.41,,,,,2024-10-22,,15:07:00,80248.35,346.0,,,346.0,-413.04999999999995,Square Off All Legs due to Target Profit
178.1,2024-10-22,Tuesday,09:21:00,60.4,10,CE,82900.0,Buy,2024-10-22,Tuesday,15:07:00,20.0,-404.0,-66.88741721854305,2024-10-25,,,Square Off All Legs due to Target Profit
178.2,2024-10-22,Tuesday,10:27:00,61.95,10,PE,79200.0,Buy,2024-10-22,Tuesday,15:07:00,136.95,749.9999999999999,121.0653753026634,2024-10-25,,,Target Hit
179,2024-10-23,,09:16:00,80197.47,,,,,2024-10-23,,15:15:00,80075.02,-265.0,,,221.95000000000005,-359.04999999999995,Exit Condition Met For Trade
179.2,2024-10-23,Wednesday,09:39:00,60.25,10,PE,78400.0,Buy,2024-10-23,Wednesday,15:15:00,33.75,-265.0,-43.983402489626556,2024-10-25,,,Exit Condition Met For Trade
180,2024-10-24,,09:16:00,80215.53,,,,,2024-10-24,,15:15:00,80054.88,-421.0,,,104.95000000000005,-430.04999999999995,Exit Condition Met For Trade
180.2,2024-10-24,Thursday,09:22:00,56.25,10,PE,78900.0,Buy,2024-10-24,Thursday,15:15:00,14.15,-421.0,-74.84444444444445,2024-10-25,,,Exit Condition Met For Trade
181,2024-10-25,,09:16:00,80030.08,,,,,2024-10-25,,10:55:00,79408.22,216.5,,,216.5,-809.05,Square Off All Legs due to Target Profit
181.1,2024-10-25,Friday,09:18:00,58.7,10,CE,80800.0,Buy,2024-10-25,Friday,10:55:00,5.35,-533.5,-90.88586030664395,2024-10-25,,,Square Off All Legs due to Target Profit
181.2,2024-10-25,Friday,09:32:00,56.55,10,PE,79400.0,Buy,2024-10-25,Friday,10:55:00,131.55,750.0000000000001,132.62599469496024,2024-10-25,,,Target Hit
182,2024-10-28,,09:16:00,79673.22,,,,,2024-10-28,,15:15:00,80033.23,-630.5,,,0,-646.55,Exit Condition Met For Trade
182.2,2024-10-28,Monday,09:17:00,80.0,10,PE,77000.0,Buy,2024-10-28,Monday,15:15:00,16.95,-630.5,-78.8125,2024-10-31,,,Exit Condition Met For Trade
183,2024-10-29,,09:16:00,79860.64,,,,,2024-10-29,,15:15:00,80412.94,-465.5,,,420.95000000000005,-529.55,Exit Condition Met For Trade
183.1,2024-10-29,Tuesday,14:08:00,60.0,10,CE,81300.0,Buy,2024-10-29,Tuesday,15:15:00,56.15,-38.500000000000014,-6.416666666666669,2024-10-31,,,Exit Condition Met For Trade
183.2,2024-10-29,Tuesday,09:23:00,62.2,10,PE,78400.0,Buy,2024-10-29,Tuesday,15:15:00,19.5,-427.0,-68.64951768488746,2024-10-31,,,Exit Condition Met For Trade
184,2024-10-30,,09:16:00,80119.42,,,,,2024-10-30,,15:15:00,79930.88,-699.5,,,23.950000000000045,-746.55,Exit Condition Met For Trade
184.1,2024-10-30,Wednesday,09:42:00,57.4,10,CE,81300.0,Buy,2024-10-30,Wednesday,15:15:00,16.7,-407.0,-70.90592334494775,2024-10-31,,,Exit Condition Met For Trade
184.2,2024-10-30,Wednesday,09:34:00,61.95,10,PE,79000.0,Buy,2024-10-30,Wednesday,15:15:00,32.7,-292.5,-47.215496368038735,2024-10-31,,,Exit Condition Met For Trade
185,2024-10-31,,09:16:00,79778.11,,,,,2024-10-31,,15:15:00,79409.27,-574.0,,,0,-574.05,Exit Condition Met For Trade
185.2,2024-10-31,Thursday,09:26:00,57.55,10,PE,79100.0,Buy,2024-10-31,Thursday,15:15:00,0.15,-574.0,-99.73935708079931,2024-10-31,,,Exit Condition Met For Trade
186,2024-11-04,,09:16:00,79373.92,,,,,2024-11-04,,15:15:00,78789.75,750.0,,,750.0,-0.049999999999954525,Exit Condition Met For Trade
186.2,2024-11-04,Monday,09:17:00,78.75,10,PE,77000.0,Buy,2024-11-04,Monday,09:35:00,153.75,750.0,95.23809523809524,2024-11-08,,,Target Hit
187,2024-11-05,,09:16:00,78518.0,,,,,2024-11-05,,15:15:00,79456.6,-220.5,,,20.950000000000045,-478.54999999999995,Exit Condition Met For Trade
187.1,2024-11-05,Tuesday,09:19:00,66.05,10,CE,81100.0,Buy,2024-11-05,Tuesday,15:15:00,87.8,217.5,32.92959878879637,2024-11-08,,,Exit Condition Met For Trade
187.2,2024-11-05,Tuesday,11:44:00,64.7,10,PE,75600.0,Buy,2024-11-05,Tuesday,15:15:00,20.9,-438.00000000000006,-67.69706336939721,2024-11-08,,,Exit Condition Met For Trade
188,2024-11-06,,09:16:00,79737.46,,,,,2024-11-06,,15:15:00,80328.21,-208.5,,,65.95000000000005,-231.04999999999995,Exit Condition Met For Trade
188.1,2024-11-06,Wednesday,14:23:00,59.95,10,CE,82000.0,Buy,2024-11-06,Wednesday,15:15:00,39.1,-208.5,-34.778982485404505,2024-11-08,,,Exit Condition Met For Trade
189,2024-11-07,,09:16:00,80270.52,,,,,2024-11-07,,15:15:00,79549.07,750.0,,,750.0,-0.05,Exit Condition Met For Trade
189.2,2024-11-07,Thursday,09:26:00,59.1,10,PE,79000.0,Buy,2024-11-07,Thursday,10:01:00,134.1,750.0,126.90355329949239,2024-11-08,,,Target Hit
190,2024-11-08,,09:16:00,79321.6,,,,,2024-11-08,,09:48:00,79778.84,309.0,,,322.45000000000005,-530.55,Square Off All Legs due to Target Profit
190.1,2024-11-08,Friday,09:26:00,60.7,10,CE,80200.0,Buy,2024-11-08,Friday,09:48:00,135.7,749.9999999999999,123.55848434925862,2024-11-08,,,Target Hit
190.2,2024-11-08,Friday,09:18:00,56.8,10,PE,78400.0,Buy,2024-11-08,Friday,09:48:00,12.7,-440.99999999999994,-77.64084507042253,2024-11-08,,,Square Off All Legs due to Target Profit
191,2024-11-11,,09:16:00,79046.67,,,,,2024-11-11,,15:15:00,79589.57,-221.5,,,504.95000000000005,-295.54999999999995,Exit Condition Met For Trade
191.1,2024-11-11,Monday,09:50:00,62.5,10,CE,81000.0,Buy,2024-11-11,Monday,15:15:00,40.35,-221.5,-35.44,2024-11-14,,,Exit Condition Met For Trade
192,2024-11-12,,09:16:00,79787.24,,,,,2024-11-12,,12:47:00,79148.14,356.5,,,433.45000000000005,-366.54999999999995,Square Off All Legs due to Target Profit
192.1,2024-11-12,Tuesday,10:00:00,64.25,10,CE,80900.0,Buy,2024-11-12,Tuesday,12:47:00,24.9,-393.5,-61.24513618677043,2024-11-14,,,Square Off All Legs due to Target Profit
192.2,2024-11-12,Tuesday,09:20:00,64.3,10,PE,78500.0,Buy,2024-11-12,Tuesday,12:47:00,139.3,750.0000000000001,116.64074650077764,2024-11-14,,,Target Hit
193,2024-11-13,,09:16:00,78582.19,,,,,2024-11-13,,15:15:00,77641.89,750.0,,,750.0,-73.54999999999995,Exit Condition Met For Trade
193.2,2024-11-13,Wednesday,09:35:00,65.55,10,PE,77400.0,Buy,2024-11-13,Wednesday,14:31:00,140.55,750.0000000000001,114.41647597254008,2024-11-14,,,Target Hit
194,2024-11-14,,09:16:00,77813.51,,,,,2024-11-14,,15:15:00,77576.53,-1170.5,,,157.45000000000005,-1170.5,Exit Condition Met For Trade
194.1,2024-11-14,Thursday,10:05:00,57.55,10,CE,78800.0,Buy,2024-11-14,Thursday,15:15:00,0.15,-574.0,-99.73935708079931,2024-11-14,,,Exit Condition Met For Trade
194.2,2024-11-14,Thursday,09:22:00,59.75,10,PE,76800.0,Buy,2024-11-14,Thursday,15:15:00,0.1,-596.5,-99.8326359832636,2024-11-14,,,Exit Condition Met For Trade
195,2024-11-18,,09:16:00,77737.98,,,,,2024-11-18,,15:15:00,77346.93,-215.5,,,240.45,-219.55,Exit Condition Met For Trade
195.2,2024-11-18,Monday,09:17:00,42.95,10,PE,75000.0,Buy,2024-11-18,Monday,15:15:00,21.4,-215.50000000000006,-50.17462165308499,2024-11-22,,,Exit Condition Met For Trade
196,2024-11-19,,09:16:00,77664.7,,,,,2024-11-19,,15:15:00,77502.44,750.0,,,750.0,-57.049999999999955,Exit Condition Met For Trade
196.1,2024-11-19,Tuesday,09:18:00,61.55,10,CE,79000.0,Buy,2024-11-19,Tuesday,10:26:00,136.55,750.0000000000001,121.85215272136477,2024-11-22,,,Target Hit
197,2024-11-22,,09:16:00,77352.41,,,,,2024-11-22,,15:15:00,79147.31,750.0,,,750.0,-29.049999999999955,Exit Condition Met For Trade
197.1,2024-11-22,Friday,09:20:00,60.8,10,CE,78100.0,Buy,2024-11-22,Friday,09:23:00,135.8,750.0000000000001,123.35526315789477,2024-11-22,,,Target Hit
198,2024-11-25,,09:16:00,80332.13,,,,,2024-11-25,,15:15:00,80083.3,-531.0,,,453.95000000000005,-703.05,Exit Condition Met For Trade
198.1,2024-11-25,Monday,09:17:00,122.45,10,CE,82000.0,Buy,2024-11-25,Monday,15:15:00,69.35,-531.0000000000001,-43.36463862801144,2024-11-29,,,Exit Condition Met For Trade
199,2024-11-26,,09:16:00,80341.71,,,,,2024-11-26,,15:15:00,80050.98,-275.5,,,88.45000000000005,-316.04999999999995,Exit Condition Met For Trade
199.2,2024-11-26,Tuesday,10:17:00,61.05,10,PE,77600.0,Buy,2024-11-26,Tuesday,15:15:00,33.5,-275.5,-45.126945126945124,2024-11-29,,,Exit Condition Met For Trade
200,2024-11-27,,09:16:00,79906.72,,,,,2024-11-27,,15:15:00,80239.9,-230.5,,,108.95000000000005,-230.5,Exit Condition Met For Trade
200.1,2024-11-27,Wednesday,12:34:00,63.75,10,CE,81600.0,Buy,2024-11-27,Wednesday,15:15:00,40.7,-230.49999999999997,-36.15686274509803,2024-11-29,,,Exit Condition Met For Trade
201,2024-11-28,,09:16:00,80296.86,,,,,2024-11-28,,10:38:00,79825.39,587.0,,,587.0,-270.04999999999995,Square Off All Legs due to Target Profit
201.1,2024-11-28,Thursday,09:56:00,57.2,10,CE,81500.0,Buy,2024-11-28,Thursday,10:38:00,40.9,-163.00000000000006,-28.496503496503504,2024-11-29,,,Square Off All Legs due to Target Profit
201.2,2024-11-28,Thursday,09:23:00,63.0,10,PE,79200.0,Buy,2024-11-28,Thursday,10:38:00,138.0,750.0,119.04761904761905,2024-11-29,,,Target Hit
202,2024-11-29,,09:16:00,79150.59,,,,,2024-11-29,,10:38:00,79719.44,386.0,,,400.95000000000005,-565.55,Square Off All Legs due to Target Profit
202.1,2024-11-29,Friday,09:27:00,65.55,10,CE,80300.0,Buy,2024-11-29,Friday,10:38:00,140.55,750.0000000000001,114.41647597254008,2024-11-29,,,Target Hit
202.2,2024-11-29,Friday,09:24:00,64.4,10,PE,78100.0,Buy,2024-11-29,Friday,10:38:00,28.0,-364.00000000000006,-56.52173913043478,2024-11-29,,,Square Off All Legs due to Target Profit
203,2024-12-02,,09:16:00,79456.02,,,,,2024-12-02,,14:06:00,80195.75,430.0,,,430.0,-270.54999999999995,Square Off All Legs due to Target Profit
203.1,2024-12-02,Monday,09:40:00,61.8,10,CE,81800.0,Buy,2024-12-02,Monday,14:06:00,136.8,750.0000000000001,121.35922330097091,2024-12-06,,,Target Hit
203.2,2024-12-02,Monday,09:26:00,64.05,10,PE,77000.0,Buy,2024-12-02,Monday,14:06:00,32.05,-320.0,-49.960967993754885,2024-12-06,,,Square Off All Legs due to Target Profit
204,2024-12-03,,09:16:00,80381.36,,,,,2024-12-03,,15:15:00,80875.41,-26.5,,,137.45000000000005,-68.04999999999995,Exit Condition Met For Trade
204.1,2024-12-03,Tuesday,10:30:00,67.45,10,CE,82400.0,Buy,2024-12-03,Tuesday,15:15:00,64.8,-26.500000000000057,-3.9288361749444114,2024-12-06,,,Exit Condition Met For Trade
205,2024-12-04,,09:16:00,80868.78,,,,,2024-12-04,,15:15:00,80959.17,-417.0,,,264.45000000000005,-446.54999999999995,Exit Condition Met For Trade
205.1,2024-12-04,Wednesday,09:29:00,62.05,10,CE,82600.0,Buy,2024-12-04,Wednesday,15:15:00,55.0,-70.49999999999997,-11.361804995970989,2024-12-06,,,Exit Condition Met For Trade
205.2,2024-12-04,Wednesday,11:58:00,66.05,10,PE,78300.0,Buy,2024-12-04,Wednesday,15:15:00,31.4,-346.5,-52.46025738077214,2024-12-06,,,Exit Condition Met For Trade
206,2024-12-05,,09:16:00,81083.61,,,,,2024-12-05,,14:13:00,81909.03,388.0,,,547.95,-27.549999999999955,Square Off All Legs due to Target Profit
206.1,2024-12-05,Thursday,09:38:00,59.7,10,CE,82800.0,Buy,2024-12-05,Thursday,14:13:00,134.7,749.9999999999999,125.62814070351754,2024-12-06,,,Target Hit
206.2,2024-12-05,Thursday,09:39:00,62.7,10,PE,78800.0,Buy,2024-12-05,Thursday,14:13:00,26.5,-362.0,-57.735247208931426,2024-12-06,,,Square Off All Legs due to Target Profit
