date,symbol,marketcapname,sector
03-10-2024,SHRIRAMFIN,Largecap,Finance
03-10-2024,ADANIENT,Largecap,Services
03-10-2024,JIOFIN,Largecap,Finance
03-10-2024,NIFTY,Smallcap,Indices
03-10-2024,SUNPHARMA,Largecap,Pharmaceuticals
03-10-2024,SBILIFE,Largecap,Services
03-10-2024,HDFCLIFE,Largecap,Services
03-10-2024,ICICIBANK,Largecap,Bank
03-10-2024,INDUSINDBK,Largecap,Bank
03-10-2024,AXISBANK,Largecap,Bank
03-10-2024,HCLTECH,Largecap,I.T
03-10-2024,BHARTIARTL,Largecap,Telecom
03-10-2024,MARUTI,Largecap,Auto
03-10-2024,ULTRACEMCO,Largecap,Industrials
03-10-2024,TCS,Largecap,I.T
03-10-2024,NTPC,Largecap,Miscellaneous
03-10-2024,TECHM,Largecap,I.T
03-10-2024,POWERGRID,Largecap,Miscellaneous
03-10-2024,ADANIPORTS,Largecap,Industrials
03-10-2024,BAJAJ-AUTO,Largecap,Auto
03-10-2024,BAJAJFINSV,Largecap,Finance
03-10-2024,COALINDIA,Largecap,Industrials
03-10-2024,ZOMATO,Largecap,I.T
04-10-2024,BAJFINANCE,Largecap,Finance
04-10-2024,BEL,Largecap,Aerospace & Defence
04-10-2024,CIPLA,Largecap,Pharmaceuticals
04-10-2024,SBIN,Largecap,Bank
04-10-2024,TITAN,Largecap,Miscellaneous
04-10-2024,DRREDDY,Largecap,Pharmaceuticals
04-10-2024,HDFCBANK,Largecap,Bank
04-10-2024,HEROMOTOCO,Largecap,Auto
04-10-2024,INFY,Largecap,I.T
04-10-2024,JSWSTEEL,Largecap,Metals
04-10-2024,KOTAKBANK,Largecap,Bank
04-10-2024,TRENT,Largecap,FMCG
04-10-2024,GRASIM,Largecap,Textiles
04-10-2024,ONGC,Largecap,Oils
04-10-2024,RELIANCE,Largecap,Industrials
04-10-2024,HINDALCO,Largecap,Metals
04-10-2024,TATASTEEL,Largecap,Metals
04-10-2024,LT,Largecap,Realty
04-10-2024,M&M,Largecap,Auto
04-10-2024,TATAMOTORS,Largecap,Auto
04-10-2024,HINDUNILVR,Largecap,FMCG
04-10-2024,NESTLEIND,Largecap,FMCG
04-10-2024,TATACONSUM,Largecap,FMCG
04-10-2024,ASIANPAINT,Largecap,Industrials
04-10-2024,ITC,Largecap,FMCG
04-10-2024,EICHERMOT,Largecap,Auto
04-10-2024,WIPRO,Largecap,I.T
04-10-2024,APOLLOHOSP,Largecap,Pharmaceuticals
04-10-2024,SHRIRAMFIN,Largecap,Finance
04-10-2024,ADANIENT,Largecap,Services
04-10-2024,JIOFIN,Largecap,Finance
04-10-2024,NIFTY,Smallcap,Indices
04-10-2024,SUNPHARMA,Largecap,Pharmaceuticals
04-10-2024,SBILIFE,Largecap,Services
04-10-2024,HDFCLIFE,Largecap,Services
04-10-2024,ICICIBANK,Largecap,Bank
04-10-2024,INDUSINDBK,Largecap,Bank
04-10-2024,AXISBANK,Largecap,Bank
04-10-2024,HCLTECH,Largecap,I.T
04-10-2024,BHARTIARTL,Largecap,Telecom
04-10-2024,MARUTI,Largecap,Auto
04-10-2024,ULTRACEMCO,Largecap,Industrials
04-10-2024,TCS,Largecap,I.T
04-10-2024,NTPC,Largecap,Miscellaneous
04-10-2024,TECHM,Largecap,I.T
04-10-2024,POWERGRID,Largecap,Miscellaneous
04-10-2024,ADANIPORTS,Largecap,Industrials
04-10-2024,BAJAJ-AUTO,Largecap,Auto
04-10-2024,BAJAJFINSV,Largecap,Finance
04-10-2024,COALINDIA,Largecap,Industrials
04-10-2024,ZOMATO,Largecap,I.T
07-10-2024,BAJFINANCE,Largecap,Finance
07-10-2024,BEL,Largecap,Aerospace & Defence
07-10-2024,CIPLA,Largecap,Pharmaceuticals
07-10-2024,SBIN,Largecap,Bank
07-10-2024,TITAN,Largecap,Miscellaneous
07-10-2024,DRREDDY,Largecap,Pharmaceuticals
07-10-2024,HDFCBANK,Largecap,Bank
07-10-2024,HEROMOTOCO,Largecap,Auto
07-10-2024,INFY,Largecap,I.T
07-10-2024,JSWSTEEL,Largecap,Metals
07-10-2024,KOTAKBANK,Largecap,Bank
07-10-2024,TRENT,Largecap,FMCG
07-10-2024,GRASIM,Largecap,Textiles
07-10-2024,ONGC,Largecap,Oils
07-10-2024,RELIANCE,Largecap,Industrials
07-10-2024,HINDALCO,Largecap,Metals
07-10-2024,TATASTEEL,Largecap,Metals
07-10-2024,LT,Largecap,Realty
07-10-2024,M&M,Largecap,Auto
07-10-2024,TATAMOTORS,Largecap,Auto
07-10-2024,HINDUNILVR,Largecap,FMCG
07-10-2024,NESTLEIND,Largecap,FMCG
07-10-2024,TATACONSUM,Largecap,FMCG
07-10-2024,ASIANPAINT,Largecap,Industrials
07-10-2024,ITC,Largecap,FMCG
07-10-2024,EICHERMOT,Largecap,Auto
07-10-2024,WIPRO,Largecap,I.T
07-10-2024,APOLLOHOSP,Largecap,Pharmaceuticals
07-10-2024,SHRIRAMFIN,Largecap,Finance
07-10-2024,ADANIENT,Largecap,Services
07-10-2024,JIOFIN,Largecap,Finance
07-10-2024,NIFTY,Smallcap,Indices
07-10-2024,SUNPHARMA,Largecap,Pharmaceuticals
07-10-2024,SBILIFE,Largecap,Services
07-10-2024,HDFCLIFE,Largecap,Services
07-10-2024,ICICIBANK,Largecap,Bank
07-10-2024,INDUSINDBK,Largecap,Bank
07-10-2024,AXISBANK,Largecap,Bank
07-10-2024,HCLTECH,Largecap,I.T
07-10-2024,BHARTIARTL,Largecap,Telecom
07-10-2024,MARUTI,Largecap,Auto
07-10-2024,ULTRACEMCO,Largecap,Industrials
07-10-2024,TCS,Largecap,I.T
07-10-2024,NTPC,Largecap,Miscellaneous
07-10-2024,TECHM,Largecap,I.T
07-10-2024,POWERGRID,Largecap,Miscellaneous
07-10-2024,ADANIPORTS,Largecap,Industrials
07-10-2024,BAJAJ-AUTO,Largecap,Auto
07-10-2024,BAJAJFINSV,Largecap,Finance
07-10-2024,COALINDIA,Largecap,Industrials
07-10-2024,ZOMATO,Largecap,I.T
08-10-2024,BAJFINANCE,Largecap,Finance
08-10-2024,BEL,Largecap,Aerospace & Defence
08-10-2024,CIPLA,Largecap,Pharmaceuticals
08-10-2024,SBIN,Largecap,Bank
08-10-2024,TITAN,Largecap,Miscellaneous
08-10-2024,DRREDDY,Largecap,Pharmaceuticals
08-10-2024,HDFCBANK,Largecap,Bank
08-10-2024,HEROMOTOCO,Largecap,Auto
08-10-2024,INFY,Largecap,I.T
08-10-2024,JSWSTEEL,Largecap,Metals
08-10-2024,KOTAKBANK,Largecap,Bank
08-10-2024,TRENT,Largecap,FMCG
08-10-2024,GRASIM,Largecap,Textiles
08-10-2024,ONGC,Largecap,Oils
08-10-2024,RELIANCE,Largecap,Industrials
08-10-2024,HINDALCO,Largecap,Metals
08-10-2024,TATASTEEL,Largecap,Metals
08-10-2024,LT,Largecap,Realty
08-10-2024,M&M,Largecap,Auto
08-10-2024,TATAMOTORS,Largecap,Auto
08-10-2024,HINDUNILVR,Largecap,FMCG
08-10-2024,NESTLEIND,Largecap,FMCG
08-10-2024,TATACONSUM,Largecap,FMCG
08-10-2024,ASIANPAINT,Largecap,Industrials
08-10-2024,ITC,Largecap,FMCG
08-10-2024,EICHERMOT,Largecap,Auto
08-10-2024,WIPRO,Largecap,I.T
08-10-2024,APOLLOHOSP,Largecap,Pharmaceuticals
08-10-2024,SHRIRAMFIN,Largecap,Finance
08-10-2024,ADANIENT,Largecap,Services
08-10-2024,JIOFIN,Largecap,Finance
08-10-2024,NIFTY,Smallcap,Indices
08-10-2024,SUNPHARMA,Largecap,Pharmaceuticals
08-10-2024,SBILIFE,Largecap,Services
08-10-2024,HDFCLIFE,Largecap,Services
08-10-2024,ICICIBANK,Largecap,Bank
08-10-2024,INDUSINDBK,Largecap,Bank
08-10-2024,AXISBANK,Largecap,Bank
08-10-2024,HCLTECH,Largecap,I.T
08-10-2024,BHARTIARTL,Largecap,Telecom
08-10-2024,MARUTI,Largecap,Auto
08-10-2024,ULTRACEMCO,Largecap,Industrials
08-10-2024,TCS,Largecap,I.T
08-10-2024,NTPC,Largecap,Miscellaneous
08-10-2024,TECHM,Largecap,I.T
08-10-2024,POWERGRID,Largecap,Miscellaneous
08-10-2024,ADANIPORTS,Largecap,Industrials
08-10-2024,BAJAJ-AUTO,Largecap,Auto
08-10-2024,BAJAJFINSV,Largecap,Finance
08-10-2024,COALINDIA,Largecap,Industrials
08-10-2024,ZOMATO,Largecap,I.T
09-10-2024,BAJFINANCE,Largecap,Finance
09-10-2024,BEL,Largecap,Aerospace & Defence
09-10-2024,CIPLA,Largecap,Pharmaceuticals
09-10-2024,SBIN,Largecap,Bank
09-10-2024,TITAN,Largecap,Miscellaneous
09-10-2024,DRREDDY,Largecap,Pharmaceuticals
09-10-2024,HDFCBANK,Largecap,Bank
09-10-2024,HEROMOTOCO,Largecap,Auto
09-10-2024,INFY,Largecap,I.T
09-10-2024,JSWSTEEL,Largecap,Metals
09-10-2024,KOTAKBANK,Largecap,Bank
09-10-2024,TRENT,Largecap,FMCG
09-10-2024,GRASIM,Largecap,Textiles
09-10-2024,ONGC,Largecap,Oils
09-10-2024,RELIANCE,Largecap,Industrials
09-10-2024,HINDALCO,Largecap,Metals
09-10-2024,TATASTEEL,Largecap,Metals
09-10-2024,LT,Largecap,Realty
09-10-2024,M&M,Largecap,Auto
09-10-2024,TATAMOTORS,Largecap,Auto
09-10-2024,HINDUNILVR,Largecap,FMCG
09-10-2024,NESTLEIND,Largecap,FMCG
09-10-2024,TATACONSUM,Largecap,FMCG
09-10-2024,ASIANPAINT,Largecap,Industrials
09-10-2024,ITC,Largecap,FMCG
09-10-2024,EICHERMOT,Largecap,Auto
09-10-2024,WIPRO,Largecap,I.T
09-10-2024,APOLLOHOSP,Largecap,Pharmaceuticals
09-10-2024,SHRIRAMFIN,Largecap,Finance
09-10-2024,ADANIENT,Largecap,Services
09-10-2024,JIOFIN,Largecap,Finance
09-10-2024,NIFTY,Smallcap,Indices
09-10-2024,SUNPHARMA,Largecap,Pharmaceuticals
09-10-2024,SBILIFE,Largecap,Services
09-10-2024,HDFCLIFE,Largecap,Services
09-10-2024,ICICIBANK,Largecap,Bank
09-10-2024,INDUSINDBK,Largecap,Bank
09-10-2024,AXISBANK,Largecap,Bank
09-10-2024,HCLTECH,Largecap,I.T
09-10-2024,BHARTIARTL,Largecap,Telecom
09-10-2024,MARUTI,Largecap,Auto
09-10-2024,ULTRACEMCO,Largecap,Industrials
09-10-2024,TCS,Largecap,I.T
09-10-2024,NTPC,Largecap,Miscellaneous
09-10-2024,TECHM,Largecap,I.T
09-10-2024,POWERGRID,Largecap,Miscellaneous
09-10-2024,ADANIPORTS,Largecap,Industrials
09-10-2024,BAJAJ-AUTO,Largecap,Auto
09-10-2024,BAJAJFINSV,Largecap,Finance
09-10-2024,COALINDIA,Largecap,Industrials
09-10-2024,ZOMATO,Largecap,I.T
10-10-2024,BAJFINANCE,Largecap,Finance
10-10-2024,BEL,Largecap,Aerospace & Defence
10-10-2024,CIPLA,Largecap,Pharmaceuticals
10-10-2024,SBIN,Largecap,Bank
10-10-2024,TITAN,Largecap,Miscellaneous
10-10-2024,DRREDDY,Largecap,Pharmaceuticals
10-10-2024,HDFCBANK,Largecap,Bank
10-10-2024,HEROMOTOCO,Largecap,Auto
10-10-2024,INFY,Largecap,I.T
10-10-2024,JSWSTEEL,Largecap,Metals
10-10-2024,KOTAKBANK,Largecap,Bank
10-10-2024,TRENT,Largecap,FMCG
10-10-2024,GRASIM,Largecap,Textiles
10-10-2024,ONGC,Largecap,Oils
10-10-2024,RELIANCE,Largecap,Industrials
10-10-2024,HINDALCO,Largecap,Metals
10-10-2024,TATASTEEL,Largecap,Metals
10-10-2024,LT,Largecap,Realty
10-10-2024,M&M,Largecap,Auto
10-10-2024,TATAMOTORS,Largecap,Auto
10-10-2024,HINDUNILVR,Largecap,FMCG
10-10-2024,NESTLEIND,Largecap,FMCG
10-10-2024,TATACONSUM,Largecap,FMCG
10-10-2024,ASIANPAINT,Largecap,Industrials
10-10-2024,ITC,Largecap,FMCG
10-10-2024,EICHERMOT,Largecap,Auto
10-10-2024,WIPRO,Largecap,I.T
10-10-2024,APOLLOHOSP,Largecap,Pharmaceuticals
10-10-2024,SHRIRAMFIN,Largecap,Finance
10-10-2024,ADANIENT,Largecap,Services
10-10-2024,JIOFIN,Largecap,Finance
10-10-2024,NIFTY,Smallcap,Indices
10-10-2024,SUNPHARMA,Largecap,Pharmaceuticals
10-10-2024,SBILIFE,Largecap,Services
10-10-2024,HDFCLIFE,Largecap,Services
10-10-2024,ICICIBANK,Largecap,Bank
10-10-2024,INDUSINDBK,Largecap,Bank
10-10-2024,AXISBANK,Largecap,Bank
10-10-2024,HCLTECH,Largecap,I.T
10-10-2024,BHARTIARTL,Largecap,Telecom
10-10-2024,MARUTI,Largecap,Auto
10-10-2024,ULTRACEMCO,Largecap,Industrials
10-10-2024,TCS,Largecap,I.T
10-10-2024,NTPC,Largecap,Miscellaneous
10-10-2024,TECHM,Largecap,I.T
10-10-2024,POWERGRID,Largecap,Miscellaneous
10-10-2024,ADANIPORTS,Largecap,Industrials
10-10-2024,BAJAJ-AUTO,Largecap,Auto
10-10-2024,BAJAJFINSV,Largecap,Finance
10-10-2024,COALINDIA,Largecap,Industrials
10-10-2024,ZOMATO,Largecap,I.T
11-10-2024,BAJFINANCE,Largecap,Finance
11-10-2024,BEL,Largecap,Aerospace & Defence
11-10-2024,CIPLA,Largecap,Pharmaceuticals
11-10-2024,SBIN,Largecap,Bank
11-10-2024,TITAN,Largecap,Miscellaneous
11-10-2024,DRREDDY,Largecap,Pharmaceuticals
11-10-2024,HDFCBANK,Largecap,Bank
11-10-2024,HEROMOTOCO,Largecap,Auto
11-10-2024,INFY,Largecap,I.T
11-10-2024,JSWSTEEL,Largecap,Metals
11-10-2024,KOTAKBANK,Largecap,Bank
11-10-2024,TRENT,Largecap,FMCG
11-10-2024,GRASIM,Largecap,Textiles
11-10-2024,ONGC,Largecap,Oils
11-10-2024,RELIANCE,Largecap,Industrials
11-10-2024,HINDALCO,Largecap,Metals
11-10-2024,TATASTEEL,Largecap,Metals
11-10-2024,LT,Largecap,Realty
11-10-2024,M&M,Largecap,Auto
11-10-2024,TATAMOTORS,Largecap,Auto
11-10-2024,HINDUNILVR,Largecap,FMCG
11-10-2024,NESTLEIND,Largecap,FMCG
11-10-2024,TATACONSUM,Largecap,FMCG
11-10-2024,ASIANPAINT,Largecap,Industrials
11-10-2024,ITC,Largecap,FMCG
11-10-2024,EICHERMOT,Largecap,Auto
11-10-2024,WIPRO,Largecap,I.T
11-10-2024,APOLLOHOSP,Largecap,Pharmaceuticals
11-10-2024,SHRIRAMFIN,Largecap,Finance
11-10-2024,ADANIENT,Largecap,Services
11-10-2024,JIOFIN,Largecap,Finance
11-10-2024,NIFTY,Smallcap,Indices
11-10-2024,SUNPHARMA,Largecap,Pharmaceuticals
11-10-2024,SBILIFE,Largecap,Services
11-10-2024,HDFCLIFE,Largecap,Services
11-10-2024,ICICIBANK,Largecap,Bank
11-10-2024,INDUSINDBK,Largecap,Bank
11-10-2024,AXISBANK,Largecap,Bank
11-10-2024,HCLTECH,Largecap,I.T
11-10-2024,BHARTIARTL,Largecap,Telecom
11-10-2024,MARUTI,Largecap,Auto
11-10-2024,ULTRACEMCO,Largecap,Industrials
11-10-2024,TCS,Largecap,I.T
11-10-2024,NTPC,Largecap,Miscellaneous
11-10-2024,TECHM,Largecap,I.T
11-10-2024,POWERGRID,Largecap,Miscellaneous
11-10-2024,ADANIPORTS,Largecap,Industrials
11-10-2024,BAJAJ-AUTO,Largecap,Auto
11-10-2024,BAJAJFINSV,Largecap,Finance
11-10-2024,COALINDIA,Largecap,Industrials
11-10-2024,ZOMATO,Largecap,I.T
14-10-2024,BAJFINANCE,Largecap,Finance
14-10-2024,BEL,Largecap,Aerospace & Defence
14-10-2024,CIPLA,Largecap,Pharmaceuticals
14-10-2024,SBIN,Largecap,Bank
14-10-2024,TITAN,Largecap,Miscellaneous
14-10-2024,DRREDDY,Largecap,Pharmaceuticals
14-10-2024,HDFCBANK,Largecap,Bank
14-10-2024,HEROMOTOCO,Largecap,Auto
14-10-2024,INFY,Largecap,I.T
14-10-2024,JSWSTEEL,Largecap,Metals
14-10-2024,KOTAKBANK,Largecap,Bank
14-10-2024,TRENT,Largecap,FMCG
14-10-2024,GRASIM,Largecap,Textiles
14-10-2024,ONGC,Largecap,Oils
14-10-2024,RELIANCE,Largecap,Industrials
14-10-2024,HINDALCO,Largecap,Metals
14-10-2024,TATASTEEL,Largecap,Metals
14-10-2024,LT,Largecap,Realty
14-10-2024,M&M,Largecap,Auto
14-10-2024,TATAMOTORS,Largecap,Auto
14-10-2024,HINDUNILVR,Largecap,FMCG
14-10-2024,NESTLEIND,Largecap,FMCG
14-10-2024,TATACONSUM,Largecap,FMCG
14-10-2024,ASIANPAINT,Largecap,Industrials
14-10-2024,ITC,Largecap,FMCG
14-10-2024,EICHERMOT,Largecap,Auto
14-10-2024,WIPRO,Largecap,I.T
14-10-2024,APOLLOHOSP,Largecap,Pharmaceuticals
14-10-2024,SHRIRAMFIN,Largecap,Finance
14-10-2024,ADANIENT,Largecap,Services
14-10-2024,JIOFIN,Largecap,Finance
14-10-2024,NIFTY,Smallcap,Indices
14-10-2024,SUNPHARMA,Largecap,Pharmaceuticals
14-10-2024,SBILIFE,Largecap,Services
14-10-2024,HDFCLIFE,Largecap,Services
14-10-2024,ICICIBANK,Largecap,Bank
14-10-2024,INDUSINDBK,Largecap,Bank
14-10-2024,AXISBANK,Largecap,Bank
14-10-2024,HCLTECH,Largecap,I.T
14-10-2024,BHARTIARTL,Largecap,Telecom
14-10-2024,MARUTI,Largecap,Auto
14-10-2024,ULTRACEMCO,Largecap,Industrials
14-10-2024,TCS,Largecap,I.T
14-10-2024,NTPC,Largecap,Miscellaneous
14-10-2024,TECHM,Largecap,I.T
14-10-2024,POWERGRID,Largecap,Miscellaneous
14-10-2024,ADANIPORTS,Largecap,Industrials
14-10-2024,BAJAJ-AUTO,Largecap,Auto
14-10-2024,BAJAJFINSV,Largecap,Finance
14-10-2024,COALINDIA,Largecap,Industrials
14-10-2024,ZOMATO,Largecap,I.T
15-10-2024,BAJFINANCE,Largecap,Finance
15-10-2024,BEL,Largecap,Aerospace & Defence
15-10-2024,CIPLA,Largecap,Pharmaceuticals
15-10-2024,SBIN,Largecap,Bank
15-10-2024,TITAN,Largecap,Miscellaneous
15-10-2024,DRREDDY,Largecap,Pharmaceuticals
15-10-2024,HDFCBANK,Largecap,Bank
15-10-2024,HEROMOTOCO,Largecap,Auto
15-10-2024,INFY,Largecap,I.T
15-10-2024,JSWSTEEL,Largecap,Metals
15-10-2024,KOTAKBANK,Largecap,Bank
15-10-2024,TRENT,Largecap,FMCG
15-10-2024,GRASIM,Largecap,Textiles
15-10-2024,ONGC,Largecap,Oils
15-10-2024,RELIANCE,Largecap,Industrials
15-10-2024,HINDALCO,Largecap,Metals
15-10-2024,TATASTEEL,Largecap,Metals
15-10-2024,LT,Largecap,Realty
15-10-2024,M&M,Largecap,Auto
15-10-2024,TATAMOTORS,Largecap,Auto
15-10-2024,HINDUNILVR,Largecap,FMCG
15-10-2024,NESTLEIND,Largecap,FMCG
15-10-2024,TATACONSUM,Largecap,FMCG
15-10-2024,ASIANPAINT,Largecap,Industrials
15-10-2024,ITC,Largecap,FMCG
15-10-2024,EICHERMOT,Largecap,Auto
15-10-2024,WIPRO,Largecap,I.T
15-10-2024,APOLLOHOSP,Largecap,Pharmaceuticals
15-10-2024,SHRIRAMFIN,Largecap,Finance
15-10-2024,ADANIENT,Largecap,Services
15-10-2024,JIOFIN,Largecap,Finance
15-10-2024,NIFTY,Smallcap,Indices
15-10-2024,SUNPHARMA,Largecap,Pharmaceuticals
15-10-2024,SBILIFE,Largecap,Services
15-10-2024,HDFCLIFE,Largecap,Services
15-10-2024,ICICIBANK,Largecap,Bank
15-10-2024,INDUSINDBK,Largecap,Bank
15-10-2024,AXISBANK,Largecap,Bank
15-10-2024,HCLTECH,Largecap,I.T
15-10-2024,BHARTIARTL,Largecap,Telecom
15-10-2024,MARUTI,Largecap,Auto
15-10-2024,ULTRACEMCO,Largecap,Industrials
15-10-2024,TCS,Largecap,I.T
15-10-2024,NTPC,Largecap,Miscellaneous
15-10-2024,TECHM,Largecap,I.T
15-10-2024,POWERGRID,Largecap,Miscellaneous
15-10-2024,ADANIPORTS,Largecap,Industrials
15-10-2024,BAJAJ-AUTO,Largecap,Auto
15-10-2024,BAJAJFINSV,Largecap,Finance
15-10-2024,COALINDIA,Largecap,Industrials
15-10-2024,ZOMATO,Largecap,I.T
16-10-2024,BAJFINANCE,Largecap,Finance
16-10-2024,BEL,Largecap,Aerospace & Defence
16-10-2024,CIPLA,Largecap,Pharmaceuticals
16-10-2024,SBIN,Largecap,Bank
16-10-2024,TITAN,Largecap,Miscellaneous
16-10-2024,DRREDDY,Largecap,Pharmaceuticals
16-10-2024,HDFCBANK,Largecap,Bank
16-10-2024,HEROMOTOCO,Largecap,Auto
16-10-2024,INFY,Largecap,I.T
16-10-2024,JSWSTEEL,Largecap,Metals
16-10-2024,KOTAKBANK,Largecap,Bank
16-10-2024,TRENT,Largecap,FMCG
16-10-2024,GRASIM,Largecap,Textiles
16-10-2024,ONGC,Largecap,Oils
16-10-2024,RELIANCE,Largecap,Industrials
16-10-2024,HINDALCO,Largecap,Metals
16-10-2024,TATASTEEL,Largecap,Metals
16-10-2024,LT,Largecap,Realty
16-10-2024,M&M,Largecap,Auto
16-10-2024,TATAMOTORS,Largecap,Auto
16-10-2024,HINDUNILVR,Largecap,FMCG
16-10-2024,NESTLEIND,Largecap,FMCG
16-10-2024,TATACONSUM,Largecap,FMCG
16-10-2024,ASIANPAINT,Largecap,Industrials
16-10-2024,ITC,Largecap,FMCG
16-10-2024,EICHERMOT,Largecap,Auto
16-10-2024,WIPRO,Largecap,I.T
16-10-2024,APOLLOHOSP,Largecap,Pharmaceuticals
16-10-2024,SHRIRAMFIN,Largecap,Finance
16-10-2024,ADANIENT,Largecap,Services
16-10-2024,JIOFIN,Largecap,Finance
16-10-2024,NIFTY,Smallcap,Indices
16-10-2024,SUNPHARMA,Largecap,Pharmaceuticals
16-10-2024,SBILIFE,Largecap,Services
16-10-2024,HDFCLIFE,Largecap,Services
16-10-2024,ICICIBANK,Largecap,Bank
16-10-2024,INDUSINDBK,Largecap,Bank
16-10-2024,AXISBANK,Largecap,Bank
16-10-2024,HCLTECH,Largecap,I.T
16-10-2024,BHARTIARTL,Largecap,Telecom
16-10-2024,MARUTI,Largecap,Auto
16-10-2024,ULTRACEMCO,Largecap,Industrials
16-10-2024,TCS,Largecap,I.T
16-10-2024,NTPC,Largecap,Miscellaneous
16-10-2024,TECHM,Largecap,I.T
16-10-2024,POWERGRID,Largecap,Miscellaneous
16-10-2024,ADANIPORTS,Largecap,Industrials
16-10-2024,BAJAJ-AUTO,Largecap,Auto
16-10-2024,BAJAJFINSV,Largecap,Finance
16-10-2024,COALINDIA,Largecap,Industrials
16-10-2024,ZOMATO,Largecap,I.T
17-10-2024,BAJFINANCE,Largecap,Finance
17-10-2024,BEL,Largecap,Aerospace & Defence
17-10-2024,CIPLA,Largecap,Pharmaceuticals
17-10-2024,SBIN,Largecap,Bank
17-10-2024,TITAN,Largecap,Miscellaneous
17-10-2024,DRREDDY,Largecap,Pharmaceuticals
17-10-2024,HDFCBANK,Largecap,Bank
17-10-2024,HEROMOTOCO,Largecap,Auto
17-10-2024,INFY,Largecap,I.T
17-10-2024,JSWSTEEL,Largecap,Metals
17-10-2024,KOTAKBANK,Largecap,Bank
17-10-2024,TRENT,Largecap,FMCG
17-10-2024,GRASIM,Largecap,Textiles
17-10-2024,ONGC,Largecap,Oils
17-10-2024,RELIANCE,Largecap,Industrials
17-10-2024,HINDALCO,Largecap,Metals
17-10-2024,TATASTEEL,Largecap,Metals
17-10-2024,LT,Largecap,Realty
17-10-2024,M&M,Largecap,Auto
17-10-2024,TATAMOTORS,Largecap,Auto
17-10-2024,HINDUNILVR,Largecap,FMCG
17-10-2024,NESTLEIND,Largecap,FMCG
17-10-2024,TATACONSUM,Largecap,FMCG
17-10-2024,ASIANPAINT,Largecap,Industrials
17-10-2024,ITC,Largecap,FMCG
17-10-2024,EICHERMOT,Largecap,Auto
17-10-2024,WIPRO,Largecap,I.T
17-10-2024,APOLLOHOSP,Largecap,Pharmaceuticals
17-10-2024,SHRIRAMFIN,Largecap,Finance
17-10-2024,ADANIENT,Largecap,Services
17-10-2024,JIOFIN,Largecap,Finance
17-10-2024,NIFTY,Smallcap,Indices
17-10-2024,SUNPHARMA,Largecap,Pharmaceuticals
17-10-2024,SBILIFE,Largecap,Services
17-10-2024,HDFCLIFE,Largecap,Services
17-10-2024,ICICIBANK,Largecap,Bank
17-10-2024,INDUSINDBK,Largecap,Bank
17-10-2024,AXISBANK,Largecap,Bank
17-10-2024,HCLTECH,Largecap,I.T
17-10-2024,BHARTIARTL,Largecap,Telecom
17-10-2024,MARUTI,Largecap,Auto
17-10-2024,ULTRACEMCO,Largecap,Industrials
17-10-2024,TCS,Largecap,I.T
17-10-2024,NTPC,Largecap,Miscellaneous
17-10-2024,TECHM,Largecap,I.T
17-10-2024,POWERGRID,Largecap,Miscellaneous
17-10-2024,ADANIPORTS,Largecap,Industrials
17-10-2024,BAJAJ-AUTO,Largecap,Auto
17-10-2024,BAJAJFINSV,Largecap,Finance
17-10-2024,COALINDIA,Largecap,Industrials
17-10-2024,ZOMATO,Largecap,I.T
18-10-2024,BAJFINANCE,Largecap,Finance
18-10-2024,BEL,Largecap,Aerospace & Defence
18-10-2024,CIPLA,Largecap,Pharmaceuticals
18-10-2024,SBIN,Largecap,Bank
18-10-2024,TITAN,Largecap,Miscellaneous
18-10-2024,DRREDDY,Largecap,Pharmaceuticals
18-10-2024,HDFCBANK,Largecap,Bank
18-10-2024,HEROMOTOCO,Largecap,Auto
18-10-2024,INFY,Largecap,I.T
18-10-2024,JSWSTEEL,Largecap,Metals
18-10-2024,KOTAKBANK,Largecap,Bank
18-10-2024,TRENT,Largecap,FMCG
18-10-2024,GRASIM,Largecap,Textiles
18-10-2024,ONGC,Largecap,Oils
18-10-2024,RELIANCE,Largecap,Industrials
18-10-2024,HINDALCO,Largecap,Metals
18-10-2024,TATASTEEL,Largecap,Metals
18-10-2024,LT,Largecap,Realty
18-10-2024,M&M,Largecap,Auto
18-10-2024,TATAMOTORS,Largecap,Auto
18-10-2024,HINDUNILVR,Largecap,FMCG
18-10-2024,NESTLEIND,Largecap,FMCG
18-10-2024,TATACONSUM,Largecap,FMCG
18-10-2024,ASIANPAINT,Largecap,Industrials
18-10-2024,ITC,Largecap,FMCG
18-10-2024,EICHERMOT,Largecap,Auto
18-10-2024,WIPRO,Largecap,I.T
18-10-2024,APOLLOHOSP,Largecap,Pharmaceuticals
18-10-2024,SHRIRAMFIN,Largecap,Finance
18-10-2024,ADANIENT,Largecap,Services
18-10-2024,JIOFIN,Largecap,Finance
18-10-2024,NIFTY,Smallcap,Indices
18-10-2024,SUNPHARMA,Largecap,Pharmaceuticals
18-10-2024,SBILIFE,Largecap,Services
18-10-2024,HDFCLIFE,Largecap,Services
18-10-2024,ICICIBANK,Largecap,Bank
18-10-2024,INDUSINDBK,Largecap,Bank
18-10-2024,AXISBANK,Largecap,Bank
18-10-2024,HCLTECH,Largecap,I.T
18-10-2024,BHARTIARTL,Largecap,Telecom
18-10-2024,MARUTI,Largecap,Auto
18-10-2024,ULTRACEMCO,Largecap,Industrials
18-10-2024,TCS,Largecap,I.T
