date,symbol,marketcapname,sector
25-11-2024,GODREJCP,Largecap,FMCG
25-11-2024,UNITDSPR,Largecap,FMCG
25-11-2024,BHARTIARTL,Largecap,Telecom
25-11-2024,PNB,Largecap,Bank
25-11-2024,OFSS,Largecap,I.T
25-11-2024,UNIONBANK,Largecap,Bank
25-11-2024,GRANULES,Midcap,Pharmaceuticals
25-11-2024,CANBK,Largecap,Bank
25-11-2024,DIVISLAB,Largecap,Pharmaceuticals
25-11-2024,MARUTI,Largecap,Auto
25-11-2024,JSL,Largecap,Metals
25-11-2024,IGL,Largecap,Industrials
25-11-2024,PETRONET,Largecap,Industrials
25-11-2024,BIOCON,Largecap,Pharmaceuticals
25-11-2024,ULTRACEMCO,Largecap,Industrials
25-11-2024,TCS,Largecap,I.T
25-11-2024,COFORGE,Largecap,I.T
25-11-2024,NTPC,Largecap,Miscellaneous
25-11-2024,IIFL,Midcap,Finance
25-11-2024,YESBANK,Largecap,Bank
25-11-2024,M&MFIN,Largecap,Finance
25-11-2024,SOLARINDS,Largecap,Aerospace & Defence
25-11-2024,GMRAIRPORT,Largecap,Miscellaneous
25-11-2024,TECHM,Largecap,I.T
25-11-2024,NAUKRI,Largecap,I.T
25-11-2024,TORNTPOWER,Largecap,Miscellaneous
25-11-2024,PFC,Largecap,Finance
25-11-2024,INDIANB,Largecap,Bank
25-11-2024,IDEA,Largecap,Telecom
25-11-2024,PAGEIND,Largecap,FMCG
25-11-2024,ASTRAL,Largecap,FMCG
25-11-2024,DLF,Largecap,Realty
25-11-2024,POWERGRID,Largecap,Miscellaneous
25-11-2024,ADANIPORTS,Largecap,Industrials
25-11-2024,IRB,Largecap,Realty
25-11-2024,RECLTD,Largecap,Finance
25-11-2024,TITAGARH,Midcap,FMCG
25-11-2024,BAJAJ-AUTO,Largecap,Auto
25-11-2024,BAJAJFINSV,Largecap,Finance
25-11-2024,NHPC,Largecap,Miscellaneous
25-11-2024,OIL,Largecap,Oils
25-11-2024,JSWENERGY,Largecap,Miscellaneous
25-11-2024,GODREJPROP,Largecap,Realty
25-11-2024,JUBLFOOD,Largecap,Quick Service Restaurant
25-11-2024,PERSISTENT,Largecap,I.T
25-11-2024,SJVN,Largecap,Miscellaneous
25-11-2024,OBEROIRLTY,Largecap,Realty
25-11-2024,PRESTIGE,Largecap,Realty
25-11-2024,COALINDIA,Largecap,Industrials
25-11-2024,DALBHARAT,Largecap,Industrials
25-11-2024,MUTHOOTFIN,Largecap,Finance
25-11-2024,LTF,Largecap,Finance
25-11-2024,APLAPOLLO,Largecap,Metals
25-11-2024,MCX,Largecap,Financial Services
25-11-2024,NBCC,Largecap,Realty
25-11-2024,IRFC,Largecap,Finance
25-11-2024,INDUSTOWER,Largecap,Telecom
25-11-2024,KALYANKJIL,Largecap,Miscellaneous
25-11-2024,ABFRL,Largecap,FMCG
25-11-2024,LODHA,Largecap,Realty
25-11-2024,SONACOMS,Largecap,Auto
25-11-2024,ZOMATO,Largecap,I.T
25-11-2024,NYKAA,Largecap,I.T
25-11-2024,POLICYBZR,Largecap,I.T
25-11-2024,PAYTM,Largecap,I.T
25-11-2024,INOXWIND,Largecap,FMCG
25-11-2024,ADANIENSOL,Largecap,Miscellaneous
25-11-2024,SYNGENE,Largecap,Pharmaceuticals
25-11-2024,IDFCFIRSTB,Largecap,Bank
25-11-2024,INDIGO,Largecap,Services
25-11-2024,ALKEM,Largecap,Pharmaceuticals
25-11-2024,CROMPTON,Largecap,FMCG
25-11-2024,MGL,Midcap,Industrials
25-11-2024,LTIM,Largecap,I.T
25-11-2024,RBLBANK,Midcap,Bank
25-11-2024,ICICIPRULI,Largecap,Services
25-11-2024,PNBHOUSING,Largecap,Finance
25-11-2024,VBL,Largecap,FMCG
26-11-2024,ABB,Largecap,FMCG
26-11-2024,LAURUSLABS,Largecap,Pharmaceuticals
26-11-2024,BAJFINANCE,Largecap,Finance
26-11-2024,BEL,Largecap,Aerospace & Defence
26-11-2024,CESC,Largecap,Miscellaneous
26-11-2024,CHAMBLFERT,Largecap,Industrials
26-11-2024,EXIDEIND,Largecap,Auto
26-11-2024,CIPLA,Largecap,Pharmaceuticals
26-11-2024,CGPOWER,Largecap,FMCG
26-11-2024,DABUR,Largecap,FMCG
26-11-2024,BHEL,Largecap,FMCG
26-11-2024,HINDPETRO,Largecap,Industrials
26-11-2024,SBIN,Largecap,Bank
26-11-2024,SAIL,Largecap,Metals
26-11-2024,TITAN,Largecap,Miscellaneous
26-11-2024,DRREDDY,Largecap,Pharmaceuticals
26-11-2024,HDFCBANK,Largecap,Bank
26-11-2024,HEROMOTOCO,Largecap,Auto
26-11-2024,HFCL,Midcap,Telecom
26-11-2024,HINDZINC,Largecap,Metals
26-11-2024,INFY,Largecap,I.T
26-11-2024,JSWSTEEL,Largecap,Metals
26-11-2024,KOTAKBANK,Largecap,Bank
26-11-2024,TRENT,Largecap,FMCG
26-11-2024,LICHSGFIN,Largecap,Finance
26-11-2024,LUPIN,Largecap,Pharmaceuticals
26-11-2024,RAMCOCEM,Largecap,Industrials
26-11-2024,MFSL,Largecap,Finance
26-11-2024,MRF,Largecap,Auto
26-11-2024,NCC,Midcap,Realty
26-11-2024,VEDL,Largecap,Industrials
26-11-2024,GRASIM,Largecap,Textiles
26-11-2024,PEL,Largecap,Finance
26-11-2024,ONGC,Largecap,Oils
26-11-2024,RELIANCE,Largecap,Industrials
26-11-2024,PIDILITIND,Largecap,Industrials
26-11-2024,PATANJALI,Largecap,FMCG
26-11-2024,SHREECEM,Largecap,Industrials
26-11-2024,TATAPOWER,Largecap,Miscellaneous
26-11-2024,TATAELXSI,Largecap,I.T
26-11-2024,ACC,Largecap,Industrials
26-11-2024,TORNTPHARM,Largecap,Pharmaceuticals
26-11-2024,AMBUJACEM,Largecap,Industrials
26-11-2024,HINDALCO,Largecap,Metals
26-11-2024,FEDERALBNK,Largecap,Bank
26-11-2024,TATASTEEL,Largecap,Metals
26-11-2024,ASHOKLEY,Largecap,Auto
26-11-2024,CUMMINSIND,Largecap,FMCG
26-11-2024,TATACOMM,Largecap,Telecom
26-11-2024,BHARATFORG,Largecap,Industrials
26-11-2024,ESCORTS,Largecap,Auto
26-11-2024,LT,Largecap,Realty
26-11-2024,M&M,Largecap,Auto
26-11-2024,BOSCHLTD,Largecap,Auto
26-11-2024,BPCL,Largecap,Industrials
26-11-2024,SIEMENS,Largecap,FMCG
26-11-2024,TATAMOTORS,Largecap,Auto
26-11-2024,VOLTAS,Largecap,FMCG
26-11-2024,HINDUNILVR,Largecap,FMCG
26-11-2024,TATACHEM,Largecap,Industrials
26-11-2024,NESTLEIND,Largecap,FMCG
26-11-2024,TATACONSUM,Largecap,FMCG
26-11-2024,ASIANPAINT,Largecap,Industrials
26-11-2024,BRITANNIA,Largecap,FMCG
26-11-2024,COLPAL,Largecap,FMCG
26-11-2024,INDHOTEL,Largecap,Services
26-11-2024,ITC,Largecap,FMCG
26-11-2024,APOLLOTYRE,Largecap,Auto
26-11-2024,BALKRISIND,Largecap,Auto
26-11-2024,PHOENIXLTD,Largecap,Realty
26-11-2024,SRF,Largecap,Industrials
26-11-2024,EICHERMOT,Largecap,Auto
26-11-2024,DEEPAKNTR,Largecap,Industrials
26-11-2024,WIPRO,Largecap,I.T
26-11-2024,APOLLOHOSP,Largecap,Pharmaceuticals
26-11-2024,BERGEPAINT,Largecap,Industrials
26-11-2024,SUPREMEIND,Largecap,FMCG
26-11-2024,SHRIRAMFIN,Largecap,Finance
26-11-2024,CHOLAFIN,Largecap,Finance
26-11-2024,UPL,Largecap,Industrials
26-11-2024,ADANIENT,Largecap,Services
26-11-2024,LICI,Largecap,Services
26-11-2024,DELHIVERY,Midcap,Services
26-11-2024,HINDCOPPER,Largecap,Metals
26-11-2024,MOTHERSON,Largecap,Auto
26-11-2024,HAVELLS,Largecap,FMCG
26-11-2024,KEI,Largecap,Industrials
26-11-2024,PIIND,Largecap,Industrials
26-11-2024,POONAWALLA,Largecap,Finance
26-11-2024,JIOFIN,Largecap,Finance
26-11-2024,AARTIIND,Midcap,Industrials
26-11-2024,NIFTY,Smallcap,Indices
26-11-2024,CNXMIDCAP,Smallcap,Indices
26-11-2024,BANKNIFTY,Smallcap,Indices
26-11-2024,BSE,Largecap,Financial Services
26-11-2024,DMART,Largecap,FMCG
26-11-2024,HUDCO,Largecap,Finance
26-11-2024,AUBANK,Largecap,Bank
26-11-2024,CDSL,Largecap,Financial Services
26-11-2024,DIXON,Largecap,FMCG
26-11-2024,SUNPHARMA,Largecap,Pharmaceuticals
26-11-2024,AUROPHARMA,Largecap,Pharmaceuticals
26-11-2024,ABCAPITAL,Largecap,Finance
26-11-2024,MPHASIS,Largecap,I.T
26-11-2024,NMDC,Largecap,Industrials
26-11-2024,IREDA,Largecap,Finance
26-11-2024,TATATECH,Largecap,I.T
26-11-2024,SBILIFE,Largecap,Services
26-11-2024,ICICIGI,Largecap,Services
26-11-2024,IEX,Midcap,Financial Services
26-11-2024,TIINDIA,Largecap,Metals
26-11-2024,HDFCLIFE,Largecap,Services
26-11-2024,BANDHANBNK,Largecap,Bank
26-11-2024,HAL,Largecap,Aerospace & Defence
26-11-2024,ADANIGREEN,Largecap,Miscellaneous
26-11-2024,HDFCAMC,Largecap,Finance
26-11-2024,ATGL,Largecap,Industrials
26-11-2024,IOC,Largecap,Industrials
26-11-2024,MANAPPURAM,Midcap,Finance
26-11-2024,CONCOR,Largecap,Services
26-11-2024,POLYCAB,Largecap,Industrials
26-11-2024,KPITTECH,Largecap,I.T
26-11-2024,MARICO,Largecap,FMCG
26-11-2024,IRCTC,Largecap,Miscellaneous
26-11-2024,SBICARD,Largecap,Finance
26-11-2024,MAXHEALTH,Largecap,Pharmaceuticals
26-11-2024,BANKBARODA,Largecap,Bank
26-11-2024,BANKINDIA,Largecap,Bank
26-11-2024,CAMS,Midcap,Financial Services
26-11-2024,GAIL,Largecap,Industrials
26-11-2024,ANGELONE,Largecap,Services
26-11-2024,ICICIBANK,Largecap,Bank
26-11-2024,CYIENT,Midcap,I.T
26-11-2024,INDUSINDBK,Largecap,Bank
26-11-2024,AXISBANK,Largecap,Bank
26-11-2024,NATIONALUM,Largecap,Metals
26-11-2024,HCLTECH,Largecap,I.T
26-11-2024,JINDALSTEL,Largecap,Metals
26-11-2024,GLENMARK,Largecap,Pharmaceuticals
26-11-2024,ZYDUSLIFE,Largecap,Pharmaceuticals
26-11-2024,TVSMOTOR,Largecap,Auto
26-11-2024,BSOFT,Midcap,I.T
26-11-2024,GODREJCP,Largecap,FMCG
26-11-2024,UNITDSPR,Largecap,FMCG
26-11-2024,BHARTIARTL,Largecap,Telecom
26-11-2024,PNB,Largecap,Bank
26-11-2024,OFSS,Largecap,I.T
26-11-2024,UNIONBANK,Largecap,Bank
26-11-2024,GRANULES,Midcap,Pharmaceuticals
26-11-2024,CANBK,Largecap,Bank
26-11-2024,DIVISLAB,Largecap,Pharmaceuticals
26-11-2024,MARUTI,Largecap,Auto
26-11-2024,JSL,Largecap,Metals
26-11-2024,IGL,Largecap,Industrials
26-11-2024,PETRONET,Largecap,Industrials
26-11-2024,BIOCON,Largecap,Pharmaceuticals
26-11-2024,ULTRACEMCO,Largecap,Industrials
26-11-2024,TCS,Largecap,I.T
26-11-2024,COFORGE,Largecap,I.T
26-11-2024,NTPC,Largecap,Miscellaneous
26-11-2024,IIFL,Midcap,Finance
26-11-2024,YESBANK,Largecap,Bank
26-11-2024,M&MFIN,Largecap,Finance
26-11-2024,SOLARINDS,Largecap,Aerospace & Defence
26-11-2024,GMRAIRPORT,Largecap,Miscellaneous
26-11-2024,TECHM,Largecap,I.T
26-11-2024,NAUKRI,Largecap,I.T
26-11-2024,TORNTPOWER,Largecap,Miscellaneous
26-11-2024,PFC,Largecap,Finance
26-11-2024,INDIANB,Largecap,Bank
26-11-2024,IDEA,Largecap,Telecom
26-11-2024,PAGEIND,Largecap,FMCG
26-11-2024,ASTRAL,Largecap,FMCG
26-11-2024,DLF,Largecap,Realty
26-11-2024,POWERGRID,Largecap,Miscellaneous
26-11-2024,ADANIPORTS,Largecap,Industrials
26-11-2024,IRB,Largecap,Realty
26-11-2024,RECLTD,Largecap,Finance
26-11-2024,TITAGARH,Midcap,FMCG
26-11-2024,BAJAJ-AUTO,Largecap,Auto
26-11-2024,BAJAJFINSV,Largecap,Finance
26-11-2024,NHPC,Largecap,Miscellaneous
26-11-2024,OIL,Largecap,Oils
26-11-2024,JSWENERGY,Largecap,Miscellaneous
26-11-2024,GODREJPROP,Largecap,Realty
26-11-2024,JUBLFOOD,Largecap,Quick Service Restaurant
26-11-2024,PERSISTENT,Largecap,I.T
26-11-2024,SJVN,Largecap,Miscellaneous
26-11-2024,OBEROIRLTY,Largecap,Realty
26-11-2024,PRESTIGE,Largecap,Realty
26-11-2024,COALINDIA,Largecap,Industrials
26-11-2024,DALBHARAT,Largecap,Industrials
26-11-2024,MUTHOOTFIN,Largecap,Finance
26-11-2024,LTF,Largecap,Finance
26-11-2024,APLAPOLLO,Largecap,Metals
26-11-2024,MCX,Largecap,Financial Services
26-11-2024,NBCC,Largecap,Realty
26-11-2024,IRFC,Largecap,Finance
26-11-2024,INDUSTOWER,Largecap,Telecom
26-11-2024,KALYANKJIL,Largecap,Miscellaneous
26-11-2024,ABFRL,Largecap,FMCG
26-11-2024,LODHA,Largecap,Realty
26-11-2024,SONACOMS,Largecap,Auto
26-11-2024,ZOMATO,Largecap,I.T
26-11-2024,NYKAA,Largecap,I.T
26-11-2024,POLICYBZR,Largecap,I.T
26-11-2024,PAYTM,Largecap,I.T
26-11-2024,INOXWIND,Largecap,FMCG
26-11-2024,ADANIENSOL,Largecap,Miscellaneous
26-11-2024,SYNGENE,Largecap,Pharmaceuticals
26-11-2024,IDFCFIRSTB,Largecap,Bank
26-11-2024,INDIGO,Largecap,Services
26-11-2024,ALKEM,Largecap,Pharmaceuticals
26-11-2024,CROMPTON,Largecap,FMCG
26-11-2024,MGL,Midcap,Industrials
26-11-2024,LTIM,Largecap,I.T
26-11-2024,RBLBANK,Midcap,Bank
26-11-2024,ICICIPRULI,Largecap,Services
26-11-2024,PNBHOUSING,Largecap,Finance
26-11-2024,VBL,Largecap,FMCG
27-11-2024,ABB,Largecap,FMCG
27-11-2024,LAURUSLABS,Largecap,Pharmaceuticals
27-11-2024,BAJFINANCE,Largecap,Finance
27-11-2024,BEL,Largecap,Aerospace & Defence
27-11-2024,CESC,Largecap,Miscellaneous
27-11-2024,CHAMBLFERT,Largecap,Industrials
27-11-2024,EXIDEIND,Largecap,Auto
27-11-2024,CIPLA,Largecap,Pharmaceuticals
27-11-2024,CGPOWER,Largecap,FMCG
27-11-2024,DABUR,Largecap,FMCG
27-11-2024,BHEL,Largecap,FMCG
27-11-2024,HINDPETRO,Largecap,Industrials
27-11-2024,SBIN,Largecap,Bank
27-11-2024,SAIL,Largecap,Metals
27-11-2024,TITAN,Largecap,Miscellaneous
27-11-2024,DRREDDY,Largecap,Pharmaceuticals
27-11-2024,HDFCBANK,Largecap,Bank
27-11-2024,HEROMOTOCO,Largecap,Auto
27-11-2024,HFCL,Midcap,Telecom
27-11-2024,HINDZINC,Largecap,Metals
27-11-2024,INFY,Largecap,I.T
27-11-2024,JSWSTEEL,Largecap,Metals
27-11-2024,KOTAKBANK,Largecap,Bank
27-11-2024,TRENT,Largecap,FMCG
27-11-2024,LICHSGFIN,Largecap,Finance
27-11-2024,LUPIN,Largecap,Pharmaceuticals
27-11-2024,RAMCOCEM,Largecap,Industrials
27-11-2024,MFSL,Largecap,Finance
27-11-2024,MRF,Largecap,Auto
27-11-2024,NCC,Midcap,Realty
27-11-2024,VEDL,Largecap,Industrials
27-11-2024,GRASIM,Largecap,Textiles
27-11-2024,PEL,Largecap,Finance
27-11-2024,ONGC,Largecap,Oils
27-11-2024,RELIANCE,Largecap,Industrials
27-11-2024,PIDILITIND,Largecap,Industrials
27-11-2024,PATANJALI,Largecap,FMCG
27-11-2024,SHREECEM,Largecap,Industrials
27-11-2024,TATAPOWER,Largecap,Miscellaneous
27-11-2024,TATAELXSI,Largecap,I.T
27-11-2024,ACC,Largecap,Industrials
27-11-2024,TORNTPHARM,Largecap,Pharmaceuticals
27-11-2024,AMBUJACEM,Largecap,Industrials
27-11-2024,HINDALCO,Largecap,Metals
27-11-2024,FEDERALBNK,Largecap,Bank
27-11-2024,TATASTEEL,Largecap,Metals
27-11-2024,ASHOKLEY,Largecap,Auto
27-11-2024,CUMMINSIND,Largecap,FMCG
27-11-2024,TATACOMM,Largecap,Telecom
27-11-2024,BHARATFORG,Largecap,Industrials
27-11-2024,ESCORTS,Largecap,Auto
27-11-2024,LT,Largecap,Realty
27-11-2024,M&M,Largecap,Auto
27-11-2024,BOSCHLTD,Largecap,Auto
27-11-2024,BPCL,Largecap,Industrials
27-11-2024,SIEMENS,Largecap,FMCG
27-11-2024,TATAMOTORS,Largecap,Auto
27-11-2024,VOLTAS,Largecap,FMCG
27-11-2024,HINDUNILVR,Largecap,FMCG
27-11-2024,TATACHEM,Largecap,Industrials
27-11-2024,NESTLEIND,Largecap,FMCG
27-11-2024,TATACONSUM,Largecap,FMCG
27-11-2024,ASIANPAINT,Largecap,Industrials
27-11-2024,BRITANNIA,Largecap,FMCG
27-11-2024,COLPAL,Largecap,FMCG
27-11-2024,INDHOTEL,Largecap,Services
27-11-2024,ITC,Largecap,FMCG
27-11-2024,APOLLOTYRE,Largecap,Auto
27-11-2024,BALKRISIND,Largecap,Auto
27-11-2024,PHOENIXLTD,Largecap,Realty
27-11-2024,SRF,Largecap,Industrials
27-11-2024,EICHERMOT,Largecap,Auto
27-11-2024,DEEPAKNTR,Largecap,Industrials
27-11-2024,WIPRO,Largecap,I.T
27-11-2024,APOLLOHOSP,Largecap,Pharmaceuticals
27-11-2024,BERGEPAINT,Largecap,Industrials
27-11-2024,SUPREMEIND,Largecap,FMCG
27-11-2024,SHRIRAMFIN,Largecap,Finance
27-11-2024,CHOLAFIN,Largecap,Finance
27-11-2024,UPL,Largecap,Industrials
27-11-2024,ADANIENT,Largecap,Services
27-11-2024,LICI,Largecap,Services
27-11-2024,DELHIVERY,Midcap,Services
27-11-2024,HINDCOPPER,Largecap,Metals
27-11-2024,MOTHERSON,Largecap,Auto
27-11-2024,HAVELLS,Largecap,FMCG
27-11-2024,KEI,Largecap,Industrials
27-11-2024,PIIND,Largecap,Industrials
27-11-2024,POONAWALLA,Largecap,Finance
27-11-2024,JIOFIN,Largecap,Finance
27-11-2024,AARTIIND,Midcap,Industrials
27-11-2024,NIFTY,Smallcap,Indices
27-11-2024,CNXMIDCAP,Smallcap,Indices
27-11-2024,BANKNIFTY,Smallcap,Indices
27-11-2024,BSE,Largecap,Financial Services
27-11-2024,DMART,Largecap,FMCG
27-11-2024,HUDCO,Largecap,Finance
27-11-2024,AUBANK,Largecap,Bank
27-11-2024,CDSL,Largecap,Financial Services
27-11-2024,DIXON,Largecap,FMCG
27-11-2024,SUNPHARMA,Largecap,Pharmaceuticals
27-11-2024,AUROPHARMA,Largecap,Pharmaceuticals
27-11-2024,ABCAPITAL,Largecap,Finance
27-11-2024,MPHASIS,Largecap,I.T
27-11-2024,NMDC,Largecap,Industrials
27-11-2024,IREDA,Largecap,Finance
27-11-2024,TATATECH,Largecap,I.T
27-11-2024,SBILIFE,Largecap,Services
27-11-2024,ICICIGI,Largecap,Services
27-11-2024,IEX,Midcap,Financial Services
27-11-2024,TIINDIA,Largecap,Metals
27-11-2024,HDFCLIFE,Largecap,Services
27-11-2024,BANDHANBNK,Largecap,Bank
27-11-2024,HAL,Largecap,Aerospace & Defence
27-11-2024,ADANIGREEN,Largecap,Miscellaneous
27-11-2024,HDFCAMC,Largecap,Finance
27-11-2024,ATGL,Largecap,Industrials
27-11-2024,IOC,Largecap,Industrials
27-11-2024,MANAPPURAM,Midcap,Finance
27-11-2024,CONCOR,Largecap,Services
27-11-2024,POLYCAB,Largecap,Industrials
27-11-2024,KPITTECH,Largecap,I.T
27-11-2024,MARICO,Largecap,FMCG
27-11-2024,IRCTC,Largecap,Miscellaneous
27-11-2024,SBICARD,Largecap,Finance
27-11-2024,MAXHEALTH,Largecap,Pharmaceuticals
27-11-2024,BANKBARODA,Largecap,Bank
27-11-2024,BANKINDIA,Largecap,Bank
27-11-2024,CAMS,Midcap,Financial Services
27-11-2024,GAIL,Largecap,Industrials
27-11-2024,ANGELONE,Largecap,Services
27-11-2024,ICICIBANK,Largecap,Bank
27-11-2024,CYIENT,Midcap,I.T
27-11-2024,INDUSINDBK,Largecap,Bank
27-11-2024,AXISBANK,Largecap,Bank
27-11-2024,NATIONALUM,Largecap,Metals
27-11-2024,HCLTECH,Largecap,I.T
27-11-2024,JINDALSTEL,Largecap,Metals
27-11-2024,GLENMARK,Largecap,Pharmaceuticals
27-11-2024,ZYDUSLIFE,Largecap,Pharmaceuticals
27-11-2024,TVSMOTOR,Largecap,Auto
27-11-2024,BSOFT,Midcap,I.T
27-11-2024,GODREJCP,Largecap,FMCG
27-11-2024,UNITDSPR,Largecap,FMCG
27-11-2024,BHARTIARTL,Largecap,Telecom
27-11-2024,PNB,Largecap,Bank
27-11-2024,OFSS,Largecap,I.T
27-11-2024,UNIONBANK,Largecap,Bank
27-11-2024,GRANULES,Midcap,Pharmaceuticals
27-11-2024,CANBK,Largecap,Bank
27-11-2024,DIVISLAB,Largecap,Pharmaceuticals
27-11-2024,MARUTI,Largecap,Auto
27-11-2024,JSL,Largecap,Metals
27-11-2024,IGL,Largecap,Industrials
27-11-2024,PETRONET,Largecap,Industrials
27-11-2024,BIOCON,Largecap,Pharmaceuticals
27-11-2024,ULTRACEMCO,Largecap,Industrials
27-11-2024,TCS,Largecap,I.T
27-11-2024,COFORGE,Largecap,I.T
27-11-2024,NTPC,Largecap,Miscellaneous
27-11-2024,IIFL,Midcap,Finance
27-11-2024,YESBANK,Largecap,Bank
27-11-2024,M&MFIN,Largecap,Finance
27-11-2024,SOLARINDS,Largecap,Aerospace & Defence
27-11-2024,GMRAIRPORT,Largecap,Miscellaneous
27-11-2024,TECHM,Largecap,I.T
27-11-2024,NAUKRI,Largecap,I.T
27-11-2024,TORNTPOWER,Largecap,Miscellaneous
27-11-2024,PFC,Largecap,Finance
27-11-2024,INDIANB,Largecap,Bank
27-11-2024,IDEA,Largecap,Telecom
27-11-2024,PAGEIND,Largecap,FMCG
27-11-2024,ASTRAL,Largecap,FMCG
27-11-2024,DLF,Largecap,Realty
27-11-2024,POWERGRID,Largecap,Miscellaneous
27-11-2024,ADANIPORTS,Largecap,Industrials
27-11-2024,IRB,Largecap,Realty
27-11-2024,RECLTD,Largecap,Finance
27-11-2024,TITAGARH,Midcap,FMCG
27-11-2024,BAJAJ-AUTO,Largecap,Auto
27-11-2024,BAJAJFINSV,Largecap,Finance
27-11-2024,NHPC,Largecap,Miscellaneous
27-11-2024,OIL,Largecap,Oils
27-11-2024,JSWENERGY,Largecap,Miscellaneous
27-11-2024,GODREJPROP,Largecap,Realty
27-11-2024,JUBLFOOD,Largecap,Quick Service Restaurant
27-11-2024,PERSISTENT,Largecap,I.T
27-11-2024,SJVN,Largecap,Miscellaneous
27-11-2024,OBEROIRLTY,Largecap,Realty
27-11-2024,PRESTIGE,Largecap,Realty
27-11-2024,COALINDIA,Largecap,Industrials
27-11-2024,DALBHARAT,Largecap,Industrials
27-11-2024,MUTHOOTFIN,Largecap,Finance
27-11-2024,LTF,Largecap,Finance
27-11-2024,APLAPOLLO,Largecap,Metals
27-11-2024,MCX,Largecap,Financial Services
27-11-2024,NBCC,Largecap,Realty
27-11-2024,IRFC,Largecap,Finance
27-11-2024,INDUSTOWER,Largecap,Telecom
27-11-2024,KALYANKJIL,Largecap,Miscellaneous
27-11-2024,ABFRL,Largecap,FMCG
27-11-2024,LODHA,Largecap,Realty
27-11-2024,SONACOMS,Largecap,Auto
27-11-2024,ZOMATO,Largecap,I.T
27-11-2024,NYKAA,Largecap,I.T
27-11-2024,POLICYBZR,Largecap,I.T
27-11-2024,PAYTM,Largecap,I.T
27-11-2024,INOXWIND,Largecap,FMCG
27-11-2024,ADANIENSOL,Largecap,Miscellaneous
27-11-2024,SYNGENE,Largecap,Pharmaceuticals
27-11-2024,IDFCFIRSTB,Largecap,Bank
27-11-2024,INDIGO,Largecap,Services
27-11-2024,ALKEM,Largecap,Pharmaceuticals
27-11-2024,CROMPTON,Largecap,FMCG
27-11-2024,MGL,Midcap,Industrials
27-11-2024,LTIM,Largecap,I.T
27-11-2024,RBLBANK,Midcap,Bank
27-11-2024,ICICIPRULI,Largecap,Services
27-11-2024,PNBHOUSING,Largecap,Finance
27-11-2024,VBL,Largecap,FMCG
28-11-2024,ABB,Largecap,FMCG
28-11-2024,LAURUSLABS,Largecap,Pharmaceuticals
28-11-2024,BAJFINANCE,Largecap,Finance
28-11-2024,BEL,Largecap,Aerospace & Defence
28-11-2024,CESC,Largecap,Miscellaneous
28-11-2024,CHAMBLFERT,Largecap,Industrials
28-11-2024,EXIDEIND,Largecap,Auto
28-11-2024,CIPLA,Largecap,Pharmaceuticals
28-11-2024,CGPOWER,Largecap,FMCG
28-11-2024,DABUR,Largecap,FMCG
28-11-2024,BHEL,Largecap,FMCG
28-11-2024,HINDPETRO,Largecap,Industrials
28-11-2024,SBIN,Largecap,Bank
28-11-2024,SAIL,Largecap,Metals
28-11-2024,TITAN,Largecap,Miscellaneous
28-11-2024,DRREDDY,Largecap,Pharmaceuticals
28-11-2024,HDFCBANK,Largecap,Bank
28-11-2024,HEROMOTOCO,Largecap,Auto
28-11-2024,HFCL,Midcap,Telecom
28-11-2024,HINDZINC,Largecap,Metals
28-11-2024,INFY,Largecap,I.T
28-11-2024,JSWSTEEL,Largecap,Metals
28-11-2024,KOTAKBANK,Largecap,Bank
28-11-2024,TRENT,Largecap,FMCG
28-11-2024,LICHSGFIN,Largecap,Finance
28-11-2024,LUPIN,Largecap,Pharmaceuticals
28-11-2024,RAMCOCEM,Largecap,Industrials
28-11-2024,MFSL,Largecap,Finance
28-11-2024,MRF,Largecap,Auto
28-11-2024,NCC,Midcap,Realty
28-11-2024,VEDL,Largecap,Industrials
28-11-2024,GRASIM,Largecap,Textiles
28-11-2024,PEL,Largecap,Finance
28-11-2024,ONGC,Largecap,Oils
28-11-2024,RELIANCE,Largecap,Industrials
28-11-2024,PIDILITIND,Largecap,Industrials
28-11-2024,PATANJALI,Largecap,FMCG
28-11-2024,SHREECEM,Largecap,Industrials
28-11-2024,TATAPOWER,Largecap,Miscellaneous
28-11-2024,TATAELXSI,Largecap,I.T
28-11-2024,ACC,Largecap,Industrials
28-11-2024,TORNTPHARM,Largecap,Pharmaceuticals
28-11-2024,AMBUJACEM,Largecap,Industrials
28-11-2024,HINDALCO,Largecap,Metals
28-11-2024,FEDERALBNK,Largecap,Bank
28-11-2024,TATASTEEL,Largecap,Metals
28-11-2024,ASHOKLEY,Largecap,Auto
28-11-2024,CUMMINSIND,Largecap,FMCG
28-11-2024,TATACOMM,Largecap,Telecom
28-11-2024,BHARATFORG,Largecap,Industrials
28-11-2024,ESCORTS,Largecap,Auto
28-11-2024,LT,Largecap,Realty
28-11-2024,M&M,Largecap,Auto
28-11-2024,BOSCHLTD,Largecap,Auto
28-11-2024,BPCL,Largecap,Industrials
28-11-2024,SIEMENS,Largecap,FMCG
28-11-2024,TATAMOTORS,Largecap,Auto
28-11-2024,VOLTAS,Largecap,FMCG
28-11-2024,HINDUNILVR,Largecap,FMCG
28-11-2024,TATACHEM,Largecap,Industrials
28-11-2024,NESTLEIND,Largecap,FMCG
28-11-2024,TATACONSUM,Largecap,FMCG
28-11-2024,ASIANPAINT,Largecap,Industrials
