,high,low,open,close,year,month,day,hour,day_name,max,min,difference,candle_body,high_shadow,low_shadow,low-open,high-open,trend,7_EMA,15_EMA,50_EMA,200_EMA
2023-08-07,29244.28125,29092.681640625,29115.1875,29179.455078125,2023,8,7,20,Monday,29244.28125,29092.681640625,151.599609375,-64.267578125,64.826171875,-22.505859375,-22.505859375,129.09375,UP,29058.229878442904,29055.04032611943,29149.935987182373,29429.16269705273
2023-08-08,29227.59765625,29113.814453125,29180.01953125,29163.70703125,2023,8,8,0,Tuesday,29227.59765625,29113.814453125,113.783203125,16.3125,47.578125,-49.892578125,-66.205078125,47.578125,DOWN,29084.59916664468,29068.62366426075,29150.476028126202,29426.521347144244
2023-08-08,29269.638671875,29151.375,29166.455078125,29151.701171875,2023,8,8,4,Tuesday,29269.638671875,29151.375,118.263671875,14.75390625,103.18359375,-0.326171875,-15.080078125,103.18359375,DOWN,29101.37466795226,29079.00835271253,29150.524072979097,29423.78681803709
2023-08-08,29397.947265625,29136.05859375,29152.6484375,29397.947265625,2023,8,8,8,Tuesday,29397.947265625,29136.05859375,261.888671875,-245.298828125,0.0,-16.58984375,-16.58984375,245.298828125,UP,29175.517817370444,29118.87571682659,29160.226943278936,29423.52970806284
2023-08-08,29643.375,29335.861328125,29391.802734375,29519.021484375,2023,8,8,12,Tuesday,29643.375,29335.861328125,307.513671875,-127.21875,124.353515625,-55.94140625,-55.94140625,251.572265625,UP,29261.393734121582,29168.893937770143,29174.297317439567,29424.47987499132
2023-08-08,29940.580078125,29516.33203125,29516.33203125,29874.537109375,2023,8,8,16,Tuesday,29940.580078125,29516.33203125,424.248046875,-358.205078125,66.04296875,0.0,0.0,424.248046875,UP,29414.679577934938,29257.09933422075,29201.757701437036,29428.958056427975
2023-08-08,30156.95703125,29698.818359375,29878.392578125,29765.693359375,2023,8,8,20,Tuesday,30156.95703125,29698.818359375,458.138671875,112.69921875,278.564453125,-66.875,-179.57421875,278.564453125,DOWN,29502.433023294954,29320.673587365032,29223.872825277744,29432.308656457302
2023-08-09,29865.27734375,29663.55078125,29766.6953125,29701.658203125,2023,8,9,0,Wednesday,29865.27734375,29663.55078125,201.7265625,65.037109375,98.58203125,-38.107421875,-103.14453125,98.58203125,DOWN,29552.239318252465,29368.29666433503,29242.609506761954,29434.988751449022
2023-08-09,29807.43359375,29666.88671875,29705.04296875,29805.1875,2023,8,9,4,Wednesday,29807.43359375,29666.88671875,140.546875,-100.14453125,2.24609375,-38.15625,-38.15625,102.390625,UP,29615.476363689348,29422.90801879315,29264.67138884972,29438.672321086346
2023-08-09,29879.931640625,29739.392578125,29808.447265625,29863.53125,2023,8,9,8,Wednesday,29879.931640625,29739.392578125,140.5390625,-55.083984375,16.400390625,-69.0546875,-69.0546875,71.484375,UP,29677.49008526701,29477.985922694006,29288.15608928699,29442.89977311534
2023-08-09,30093.435546875,29676.39453125,29872.369140625,29741.78515625,2023,8,9,12,Wednesday,30093.435546875,29676.39453125,417.041015625,130.583984375,221.06640625,-65.390625,-195.974609375,221.06640625,DOWN,29693.563853012758,29510.960826888506,29305.945464462013,29445.873757027126
2023-08-09,29752.126953125,29394.76953125,29743.568359375,29402.21484375,2023,8,9,16,Wednesday,29752.126953125,29394.76953125,357.357421875,341.353515625,8.55859375,-7.4453125,-348.798828125,8.55859375,DOWN,29620.726600697068,29497.367578996193,29309.720734238013,29445.439339979595
2023-08-09,29605.515625,29376.80078125,29394.859375,29573.0078125,2023,8,9,20,Wednesday,29605.515625,29376.80078125,228.71484375,-178.1484375,32.5078125,-18.05859375,-18.05859375,210.65625,UP,29608.796903647803,29506.822608184168,29320.045717699268,29446.708678014624
2023-08-10,29636.376953125,29547.89453125,29563.97265625,29553.69140625,2023,8,10,0,Thursday,29636.376953125,29547.89453125,88.482421875,10.28125,72.404296875,-5.796875,-16.078125,72.404296875,DOWN,29595.020529298352,29512.681207942398,29329.208293720865,29447.773182773184
2023-08-10,29578.8984375,29470.1875,29556.181640625,29473.8828125,2023,8,10,4,Thursday,29578.8984375,29470.1875,108.7109375,82.298828125,22.716796875,-3.6953125,-85.994140625,22.716796875,DOWN,29564.736100098766,29507.8314085121,29334.881804261226,29448.0329800839
2023-08-10,29527.5625,29453.748046875,29482.435546875,29470.025390625,2023,8,10,8,Thursday,29527.5625,29453.748046875,73.814453125,12.41015625,45.126953125,-16.27734375,-28.6875,45.126953125,DOWN,29541.058422730326,29503.10565627621,29340.18155274608,29448.251810039532
2023-08-10,29688.564453125,29400.966796875,29473.03515625,29435.03125,2023,8,10,12,Thursday,29688.564453125,29400.966796875,287.59765625,38.00390625,215.529296875,-34.064453125,-72.068359375,215.529296875,DOWN,29514.551629547743,29494.59635549168,29343.90114871682,29448.120262178443
2023-08-10,29440.517578125,29354.447265625,29438.708984375,29407.0,2023,8,10,16,Thursday,29440.517578125,29354.447265625,86.0703125,31.708984375,1.80859375,-52.552734375,-84.26171875,1.80859375,DOWN,29487.663722160807,29483.646811055223,29346.375613473025,29447.711105340848
2023-08-10,29450.376953125,29392.10546875,29405.078125,29426.951171875,2023,8,10,20,Thursday,29450.376953125,29392.10546875,58.271484375,-21.873046875,23.42578125,-12.97265625,-12.97265625,45.298828125,UP,29472.485584589354,29476.559856157695,29349.53543929271,29447.5045388387
2023-08-11,29469.134765625,29336.23046875,29424.90234375,29372.298828125,2023,8,11,0,Friday,29469.134765625,29336.23046875,132.904296875,52.603515625,44.232421875,-36.068359375,-88.671875,44.232421875,DOWN,29447.438895473264,29463.52722765361,29350.428121207704,29446.756223309214
2023-08-11,29429.921875,29345.65234375,29372.376953125,29376.556640625,2023,8,11,4,Friday,29429.921875,29345.65234375,84.26953125,-4.1796875,53.365234375,-26.724609375,-26.724609375,57.544921875,UP,29429.7183317612,29452.655904275034,29351.452769027994,29446.057719998924
2023-08-11,29412.4296875,29320.619140625,29375.509765625,29410.19140625,2023,8,11,8,Friday,29412.4296875,29320.619140625,91.810546875,-34.681640625,2.23828125,-54.890625,-54.890625,36.919921875,UP,29424.8366003834,29447.347842021903,29353.756244997483,29445.700841255155
2023-08-11,29517.7734375,29331.28125,29411.6484375,29354.150390625,2023,8,11,12,Friday,29517.7734375,29331.28125,186.4921875,57.498046875,106.125,-22.869140625,-80.3671875,106.125,DOWN,29407.165047943803,29435.69816059729,29353.77170168876,29444.789891497643
2023-08-11,29389.72265625,29253.517578125,29358.34375,29353.666015625,2023,8,11,16,Friday,29389.72265625,29253.517578125,136.205078125,4.677734375,31.37890625,-100.1484375,-104.826171875,31.37890625,DOWN,29393.790289864104,29425.444142475753,29353.76755713724,29443.88318626508
2023-08-11,29410.18359375,29360.66796875,29361.3671875,29400.11328125,2023,8,11,20,Friday,29410.18359375,29360.66796875,49.515625,-38.74609375,10.0703125,-0.69921875,-0.69921875,48.81640625,UP,29395.371037710578,29422.277784822534,29355.58503651421,29443.447664822146
