,high,low,open,close,year,month,day,hour,minute
2016-07-07,8343.35,8322.15,8342.0,8340.75,2016,7,7,9,15
2016-07-08,8350.4,8287.65,8350.4,8298.15,2016,7,8,9,15
2016-07-11,8455.65,8408.9,8413.35,8448.15,2016,7,11,9,15
2016-07-12,8502.85,8483.8,8502.6,8483.95,2016,7,12,9,15
2016-07-13,8542.95,8515.4,8540.45,8530.3,2016,7,13,9,15
2016-07-14,8520.0,8500.95,8515.75,8515.45,2016,7,14,9,15
2016-07-15,8594.75,8550.95,8565.45,8561.45,2016,7,15,9,15
2016-07-18,8581.65,8560.9,8564.05,8581.5,2016,7,18,9,15
2016-07-19,8525.8,8493.65,8514.3,8504.9,2016,7,19,9,15
2016-07-20,8559.35,8514.6,8515.45,8547.65,2016,7,20,9,15
2016-07-21,8584.85,8561.5,8582.7,8565.2,2016,7,21,9,15
2016-07-22,8522.8,8490.25,8519.65,8496.8,2016,7,22,9,15
2016-07-25,8544.15,8519.55,8519.95,8531.7,2016,7,25,9,15
2016-07-26,8643.9,8620.7,8633.75,8631.15,2016,7,26,9,15
2016-07-27,8646.3,8597.2,8599.4,8640.6,2016,7,27,9,15
2016-07-28,8648.45,8626.65,8636.8,8639.2,2016,7,28,9,15
2016-07-29,8669.15,8643.0,8667.8,8651.0,2016,7,29,9,15
2016-08-01,8702.65,8654.5,8654.5,8695.35,2016,8,1,9,15
2016-08-02,8686.5,8635.85,8647.45,8670.7,2016,8,2,9,15
2016-08-03,8634.6,8564.35,8634.6,8569.5,2016,8,3,9,15
2016-08-04,8599.95,8519.55,8599.95,8543.9,2016,8,4,9,15
2016-08-05,8628.7,8593.8,8600.2,8625.35,2016,8,5,9,15
2016-08-08,8723.1,8700.2,8710.1,8714.1,2016,8,8,9,15
2016-08-09,8727.8,8687.1,8727.8,8698.6,2016,8,9,9,15
2016-08-10,8689.3,8658.4,8686.7,8668.2,2016,8,10,9,15
2016-08-11,8578.55,8547.7,8572.8,8574.6,2016,8,11,9,15
2016-08-12,8667.6,8605.45,8605.45,8666.2,2016,8,12,9,15
2016-08-16,8676.85,8647.65,8670.25,8675.25,2016,8,16,9,15
2016-08-17,8657.5,8627.1,8639.2,8653.6,2016,8,17,9,15
2016-08-18,8670.25,8648.3,8648.95,8655.75,2016,8,18,9,15
2016-08-19,8694.3,8663.55,8694.3,8678.4,2016,8,19,9,15
2016-08-22,8684.65,8659.65,8667.0,8671.0,2016,8,22,9,15
2016-08-23,8628.6,8608.1,8628.35,8615.1,2016,8,23,9,15
2016-08-24,8660.45,8633.95,8648.5,8642.3,2016,8,24,9,15
2016-08-25,8682.85,8665.15,8666.75,8676.45,2016,8,25,9,15
2016-08-26,8622.85,8606.85,8614.35,8608.35,2016,8,26,9,15
2016-08-29,8583.75,8551.8,8583.75,8562.05,2016,8,29,9,15
2016-08-30,8668.75,8644.35,8649.2,8667.45,2016,8,30,9,15
2016-08-31,8790.75,8754.05,8754.05,8780.6,2016,8,31,9,15
2016-09-01,8811.35,8776.85,8792.35,8778.0,2016,9,1,9,15
2016-09-02,8798.0,8779.75,8796.35,8785.8,2016,9,2,9,15
2016-09-06,8885.4,8852.7,8852.7,8884.6,2016,9,6,9,15
2016-09-07,8968.7,8919.75,8968.7,8939.1,2016,9,7,9,15
2016-09-08,8915.5,8896.25,8915.5,8907.5,2016,9,8,9,15
2016-09-09,8936.8,8900.15,8936.8,8906.6,2016,9,9,9,15
2016-09-12,8746.7,8700.35,8732.95,8737.75,2016,9,12,9,15
2016-09-14,8737.05,8709.3,8709.3,8720.0,2016,9,14,9,15
2016-09-15,8747.7,8730.55,8743.85,8737.75,2016,9,15,9,15
2016-09-16,8834.9,8780.85,8780.85,8830.45,2016,9,16,9,15
2016-09-19,8809.8,8774.25,8791.55,8790.15,2016,9,19,9,15
2016-09-20,8815.5,8767.65,8815.0,8775.2,2016,9,20,9,15
2016-09-21,8794.15,8778.5,8789.2,8793.2,2016,9,21,9,15
2016-09-22,8892.2,8865.45,8873.35,8877.7,2016,9,22,9,15
2016-09-23,8882.15,8847.45,8882.15,8866.55,2016,9,23,9,15
2016-09-26,8808.0,8780.7,8807.9,8787.3,2016,9,26,9,15
2016-09-27,8768.0,8742.35,8748.9,8753.65,2016,9,27,9,15
2016-09-28,8726.75,8703.4,8711.2,8717.3,2016,9,28,9,15
2016-09-29,8800.4,8784.5,8790.8,8790.15,2016,9,29,9,15
2016-09-30,8611.7,8555.35,8581.5,8610.5,2016,9,30,9,15
2016-10-03,8697.4,8635.15,8666.15,8692.0,2016,10,3,9,15
2016-10-04,8777.85,8751.8,8770.6,8767.55,2016,10,4,9,15
2016-10-05,8806.35,8762.85,8806.35,8770.6,2016,10,5,9,15
2016-10-06,8768.7,8741.65,8768.7,8762.7,2016,10,6,9,15
2016-10-07,8723.4,8692.25,8721.3,8692.8,2016,10,7,9,15
2016-10-10,8745.35,8719.3,8735.35,8723.05,2016,10,10,9,15
2016-10-13,8673.1,8626.65,8670.95,8644.95,2016,10,13,9,15
2016-10-14,8599.55,8570.3,8594.0,8593.3,2016,10,14,9,15
2016-10-17,8614.3,8567.95,8612.15,8591.75,2016,10,17,9,15
2016-10-18,8585.45,8556.05,8556.05,8576.95,2016,10,18,9,15
2016-10-19,8696.3,8660.6,8696.3,8680.0,2016,10,19,9,15
2016-10-20,8722.6,8688.0,8693.35,8713.65,2016,10,20,9,15
2016-10-21,8708.6,8673.8,8708.6,8684.0,2016,10,21,9,15
2016-10-24,8723.05,8684.2,8709.85,8694.5,2016,10,24,9,15
2016-10-25,8721.7,8683.85,8721.7,8685.6,2016,10,25,9,15
2016-10-26,8657.3,8618.1,8657.3,8637.7,2016,10,26,9,15
2016-10-27,8607.1,8574.2,8607.1,8587.85,2016,10,27,9,15
2016-10-28,8625.0,8581.75,8625.0,8601.05,2016,10,28,9,15
2016-10-30,8677.7,8637.35,8672.6,8638.85,2016,10,30,18,30
2016-11-01,8653.15,8614.55,8653.15,8634.05,2016,11,1,9,15
2016-11-02,8546.05,8518.75,8541.0,8539.5,2016,11,2,9,15
2016-11-03,8531.65,8490.2,8499.85,8516.95,2016,11,3,9,15
2016-11-04,8503.6,8465.25,8503.6,8487.25,2016,11,4,9,15
2016-11-07,8535.75,8494.45,8535.75,8500.05,2016,11,7,9,15
2016-11-08,8540.55,8504.2,8540.0,8506.15,2016,11,8,9,15
2016-11-09,8350.6,8003.0,8054.05,8305.55,2016,11,9,9,15
2016-11-10,8559.6,8513.15,8546.8,8544.9,2016,11,10,9,15
2016-11-11,8459.1,8392.3,8456.65,8400.15,2016,11,11,9,15
2016-11-15,8286.95,8184.15,8284.85,8191.55,2016,11,15,9,15
2016-11-16,8207.7,8116.85,8205.65,8118.4,2016,11,16,9,15
2016-11-17,8150.95,8103.45,8105.1,8139.3,2016,11,17,9,15
2016-11-18,8104.2,8055.3,8097.55,8059.05,2016,11,18,9,15
2016-11-21,8102.1,8040.1,8102.1,8055.2,2016,11,21,9,15
2016-11-22,8018.35,7972.9,7990.8,7985.8,2016,11,22,9,15
2016-11-23,8053.85,8001.2,8051.2,8007.95,2016,11,23,9,15
2016-11-24,8011.8,7974.2,8011.8,7986.95,2016,11,24,9,15
2016-11-25,8009.7,7976.75,8006.5,8001.65,2016,11,25,9,15
2016-11-28,8119.6,8066.7,8080.65,8088.05,2016,11,28,9,15
2016-11-29,8175.65,8129.35,8131.55,8171.45,2016,11,29,9,15
2016-11-30,8172.15,8139.35,8172.15,8155.55,2016,11,30,9,15
2016-12-01,8250.7,8207.1,8244.0,8214.05,2016,12,1,9,15
2016-12-02,8153.7,8125.05,8153.55,8130.15,2016,12,2,9,15
2016-12-05,8103.2,8072.85,8088.75,8078.6,2016,12,5,9,15
2016-12-06,8173.1,8148.95,8153.15,8166.35,2016,12,6,9,15
2016-12-07,8168.4,8155.35,8168.4,8162.45,2016,12,7,9,15
2016-12-08,8204.0,8154.1,8154.1,8197.6,2016,12,8,9,15
2016-12-09,8271.7,8242.5,8271.7,8245.35,2016,12,9,9,15
2016-12-12,8228.35,8209.5,8225.35,8216.4,2016,12,12,9,15
2016-12-13,8200.6,8155.8,8200.6,8170.1,2016,12,13,9,15
2016-12-14,8229.35,8197.85,8229.35,8199.05,2016,12,14,9,15
2016-12-15,8222.75,8122.3,8128.4,8211.15,2016,12,15,9,15
2016-12-16,8178.45,8141.55,8178.2,8145.75,2016,12,16,9,15
2016-12-19,8126.8,8105.4,8126.0,8116.25,2016,12,19,9,15
2016-12-20,8123.75,8098.2,8110.6,8112.1,2016,12,20,9,15
2016-12-21,8111.45,8076.05,8105.85,8085.6,2016,12,21,9,15
2016-12-22,8045.1,8013.2,8043.85,8013.55,2016,12,22,9,15
2016-12-23,7985.15,7955.65,7970.35,7958.1,2016,12,23,9,15
2016-12-26,7969.7,7893.9,7965.1,7895.6,2016,12,26,9,15
2016-12-27,7935.55,7903.75,7915.05,7908.65,2016,12,27,9,15
2016-12-28,8060.05,8033.35,8047.55,8042.7,2016,12,28,9,15
2016-12-29,8054.9,8021.05,8030.6,8046.75,2016,12,29,9,15
2016-12-30,8161.3,8116.35,8119.65,8155.75,2016,12,30,9,15
2017-01-02,8211.7,8141.35,8210.1,8163.65,2017,1,2,9,15
2017-01-03,8196.0,8148.65,8195.25,8155.9,2017,1,3,9,15
2017-01-04,8213.95,8191.1,8200.8,8199.05,2017,1,4,9,15
2017-01-05,8250.0,8223.9,8226.65,8250.0,2017,1,5,9,15
2017-01-06,8304.25,8282.15,8283.0,8294.5,2017,1,6,9,15
2017-01-09,8260.3,8233.5,8259.1,8238.25,2017,1,9,9,15
2017-01-10,8287.95,8262.25,8262.7,8268.9,2017,1,10,9,15
2017-01-11,8344.75,8322.55,8329.85,8342.45,2017,1,11,9,15
2017-01-12,8417.0,8387.35,8391.05,8412.55,2017,1,12,9,15
2017-01-13,8457.65,8402.45,8457.65,8408.8,2017,1,13,9,15
2017-01-16,8392.95,8374.75,8390.95,8385.25,2017,1,16,9,15
2017-01-17,8440.85,8415.05,8415.05,8432.35,2017,1,17,9,15
2017-01-18,8455.15,8407.85,8408.95,8451.1,2017,1,18,9,15
2017-01-19,8427.8,8406.3,8418.4,8418.4,2017,1,19,9,15
2017-01-20,8423.45,8397.65,8404.35,8409.9,2017,1,20,9,15
2017-01-23,8391.8,8328.05,8329.6,8388.05,2017,1,23,9,15
2017-01-24,8430.2,8399.45,8407.05,8426.6,2017,1,24,9,15
2017-01-25,8518.15,8494.1,8499.45,8517.75,2017,1,25,9,15
2017-01-27,8657.5,8610.05,8610.5,8653.65,2017,1,27,9,15
2017-01-30,8649.9,8617.8,8635.45,8624.95,2017,1,30,9,15
2017-01-31,8629.45,8580.1,8629.45,8588.75,2017,1,31,9,15
2017-02-01,8584.7,8554.55,8570.35,8564.95,2017,2,1,9,15
2017-02-02,8725.15,8692.15,8725.15,8722.4,2017,2,2,9,15
2017-02-03,8738.6,8718.1,8735.15,8733.3,2017,2,3,9,15
2017-02-06,8803.5,8779.9,8785.45,8802.05,2017,2,6,9,15
2017-02-07,8808.35,8774.65,8805.7,8785.7,2017,2,7,9,15
2017-02-08,8780.05,8766.2,8774.55,8774.05,2017,2,8,9,15
2017-02-09,8821.2,8794.4,8795.55,8813.15,2017,2,9,9,15
2017-02-10,8821.65,8793.9,8812.35,8801.35,2017,2,10,9,15
2017-02-13,8826.45,8786.5,8818.85,8803.5,2017,2,13,9,15
2017-02-14,8819.9,8779.9,8819.9,8786.0,2017,2,14,9,15
2017-02-15,8807.65,8777.65,8777.65,8790.75,2017,2,15,9,15
2017-02-16,8751.4,8719.95,8739.0,8728.45,2017,2,16,9,15
2017-02-17,8885.9,8815.3,8883.7,8815.3,2017,2,17,9,15
2017-02-20,8827.55,8809.85,8818.55,8823.05,2017,2,20,9,15
2017-02-21,8892.8,8873.5,8890.75,8885.15,2017,2,21,9,15
2017-02-22,8939.55,8917.5,8931.45,8926.95,2017,2,22,9,15
2017-02-23,8957.0,8935.7,8952.55,8949.95,2017,2,23,9,15
2017-02-27,8951.55,8913.8,8943.7,8948.45,2017,2,27,9,15
2017-02-28,8913.5,8893.4,8898.95,8895.1,2017,2,28,9,15
2017-03-01,8949.7,8900.65,8904.4,8938.0,2017,3,1,9,15
2017-03-02,8988.5,8969.9,8982.85,8982.45,2017,3,2,9,15
2017-03-03,8898.25,8868.45,8885.55,8883.95,2017,3,3,9,15
2017-03-06,8960.25,8914.7,8915.1,8946.45,2017,3,6,9,15
2017-03-07,8977.75,8952.55,8977.75,8954.35,2017,3,7,9,15
2017-03-08,8956.8,8941.1,8950.7,8948.6,2017,3,8,9,15
2017-03-09,8918.25,8900.5,8914.5,8914.95,2017,3,9,9,15
2017-03-10,8975.3,8944.35,8953.7,8952.25,2017,3,10,9,15
2017-03-14,9120.6,9060.7,9091.65,9064.45,2017,3,14,9,15
2017-03-15,9090.75,9076.35,9086.85,9082.4,2017,3,15,9,15
2017-03-16,9152.65,9129.65,9129.65,9143.65,2017,3,16,9,15
2017-03-17,9214.1,9166.75,9207.8,9181.15,2017,3,17,9,15
2017-03-20,9166.95,9128.55,9166.95,9136.0,2017,3,20,9,15
2017-03-21,9147.6,9129.5,9133.95,9136.55,2017,3,21,9,15
2017-03-22,9072.7,9042.15,9047.2,9062.1,2017,3,22,9,15
2017-03-23,9074.65,9048.75,9048.75,9065.65,2017,3,23,9,15
2017-03-24,9120.65,9089.6,9104.0,9116.95,2017,3,24,9,15
2017-03-27,9094.6,9072.4,9093.45,9080.2,2017,3,27,9,15
2017-03-28,9096.7,9081.5,9081.5,9091.7,2017,3,28,9,15
2017-03-29,9133.7,9109.25,9128.7,9114.35,2017,3,29,9,15
2017-03-30,9167.05,9137.65,9142.6,9166.45,2017,3,30,9,15
2017-03-31,9181.1,9154.0,9158.9,9171.8,2017,3,31,9,15
2017-04-03,9220.6,9193.6,9220.6,9197.4,2017,4,3,9,15
2017-04-05,9264.4,9215.55,9264.4,9237.0,2017,4,5,9,15
2017-04-06,9245.8,9226.9,9245.8,9235.9,2017,4,6,9,15
2017-04-07,9238.25,9214.1,9223.7,9235.9,2017,4,7,9,15
2017-04-10,9225.6,9191.2,9225.6,9198.9,2017,4,10,9,15
2017-04-11,9199.3,9174.45,9184.55,9197.5,2017,4,11,9,15
2017-04-12,9246.25,9202.65,9242.5,9211.1,2017,4,12,9,15
2017-04-13,9202.5,9170.05,9202.5,9180.5,2017,4,13,9,15
2017-04-17,9159.85,9120.35,9144.75,9131.75,2017,4,17,9,15
2017-04-18,9215.15,9161.55,9163.0,9209.05,2017,4,18,9,15
2017-04-19,9120.3,9087.2,9112.2,9104.15,2017,4,19,9,15
2017-04-20,9126.05,9106.3,9108.1,9115.0,2017,4,20,9,15
2017-04-21,9183.2,9148.95,9179.1,9155.45,2017,4,21,9,15
2017-04-24,9159.9,9130.75,9135.35,9149.8,2017,4,24,9,15
2017-04-25,9278.05,9250.85,9273.05,9260.5,2017,4,25,9,15
2017-04-26,9342.1,9318.6,9336.2,9340.05,2017,4,26,9,15
2017-04-27,9361.7,9335.7,9359.15,9346.05,2017,4,27,9,15
2017-04-28,9341.5,9300.35,9340.95,9309.45,2017,4,28,9,15
2017-05-02,9344.45,9322.3,9339.85,9340.75,2017,5,2,9,15
2017-05-03,9344.75,9322.25,9344.7,9326.35,2017,5,3,9,15
2017-05-04,9360.95,9341.6,9360.95,9350.65,2017,5,4,9,15
2017-05-05,9374.55,9320.5,9374.55,9325.5,2017,5,5,9,15
2017-05-08,9317.15,9298.25,9311.45,9308.05,2017,5,8,9,15
2017-05-09,9337.35,9308.25,9337.35,9314.55,2017,5,9,9,15
2017-05-10,9366.35,9336.65,9339.65,9359.35,2017,5,10,9,15
2017-05-11,9448.6,9426.9,9448.6,9433.3,2017,5,11,9,15
2017-05-12,9436.85,9396.4,9436.65,9397.5,2017,5,12,9,15
2017-05-15,9443.4,9425.55,9433.55,9428.65,2017,5,15,9,15
2017-05-16,9492.25,9456.6,9461.0,9486.1,2017,5,16,9,15
2017-05-17,9519.95,9490.05,9517.6,9505.6,2017,5,17,9,15
2017-05-18,9489.05,9453.0,9453.2,9479.5,2017,5,18,9,15
2017-05-19,9497.55,9466.15,9469.9,9491.25,2017,5,19,9,15
2017-05-22,9498.6,9457.15,9480.25,9473.8,2017,5,22,9,15
2017-05-23,9448.0,9394.9,9445.05,9402.55,2017,5,23,9,15
2017-05-24,9416.0,9386.35,9410.9,9397.8,2017,5,24,9,15
2017-05-25,9407.95,9379.3,9384.05,9407.95,2017,5,25,9,15
2017-05-26,9542.0,9496.1,9507.75,9536.65,2017,5,26,9,15
2017-05-29,9622.15,9550.15,9560.05,9613.15,2017,5,29,9,15
2017-05-30,9619.85,9581.45,9590.65,9617.85,2017,5,30,9,15
2017-05-31,9637.25,9611.15,9636.55,9623.2,2017,5,31,9,15
2017-06-01,9630.7,9599.65,9603.55,9626.85,2017,6,1,9,15
2017-06-02,9672.65,9645.35,9657.15,9648.95,2017,6,2,9,15
2017-06-05,9662.45,9641.25,9656.3,9655.45,2017,6,5,9,15
2017-06-06,9706.3,9654.7,9704.25,9655.0,2017,6,6,9,15
2017-06-07,9666.0,9648.3,9663.95,9662.35,2017,6,7,9,15
2017-06-08,9688.25,9645.9,9682.4,9647.65,2017,6,8,9,15
2017-06-09,9644.05,9614.95,9638.55,9615.25,2017,6,9,9,15
2017-06-12,9646.7,9623.3,9646.7,9630.95,2017,6,12,9,15
2017-06-13,9646.6,9615.55,9615.55,9638.55,2017,6,13,9,15
2017-06-14,9624.7,9594.95,9621.55,9606.25,2017,6,14,9,15
2017-06-15,9617.9,9589.6,9617.9,9605.1,2017,6,15,9,15
2017-06-16,9607.95,9593.1,9595.45,9595.85,2017,6,16,9,15
2017-06-19,9638.3,9621.75,9626.4,9631.4,2017,6,19,9,15
2017-06-20,9673.9,9656.1,9670.5,9665.15,2017,6,20,9,15
2017-06-21,9650.05,9609.65,9648.1,9617.35,2017,6,21,9,15
2017-06-22,9671.95,9642.65,9642.65,9665.25,2017,6,22,9,15
2017-06-23,9646.65,9600.45,9643.25,9606.35,2017,6,23,9,15
2017-06-27,9615.25,9558.15,9594.05,9558.6,2017,6,27,9,15
2017-06-28,9522.25,9480.1,9520.2,9499.05,2017,6,28,9,15
2017-06-29,9557.7,9522.95,9522.95,9551.45,2017,6,29,9,15
2017-06-30,9478.5,9448.8,9478.5,9465.3,2017,6,30,9,15
2017-07-03,9603.05,9543.85,9587.95,9554.45,2017,7,3,9,15
2017-07-04,9649.8,9622.7,9645.9,9637.5,2017,7,4,9,15
2017-07-05,9624.35,9607.4,9619.75,9611.4,2017,7,5,9,15
2017-07-06,9660.0,9640.0,9653.6,9657.4,2017,7,6,9,15
2017-07-07,9672.35,9653.35,9670.35,9660.7,2017,7,7,9,15
2017-07-10,9761.65,9668.1,9698.25,9668.1,2017,7,10,9,15
2017-07-11,9803.25,9783.9,9797.45,9802.65,2017,7,11,9,15
2017-07-12,9822.9,9801.9,9807.3,9818.7,2017,7,12,9,15
2017-07-13,9880.9,9855.5,9855.8,9868.45,2017,7,13,9,15
2017-07-14,9913.3,9864.55,9913.3,9883.55,2017,7,14,9,15
2017-07-17,9915.15,9894.85,9908.15,9898.8,2017,7,17,9,15
2017-07-18,9879.15,9813.8,9832.7,9871.7,2017,7,18,9,15
2017-07-19,9875.5,9851.8,9855.95,9863.4,2017,7,19,9,15
2017-07-20,9922.35,9901.0,9920.2,9903.45,2017,7,20,9,15
2017-07-21,9904.85,9878.95,9899.6,9904.8,2017,7,21,9,15
2017-07-24,9942.65,9919.6,9936.8,9932.8,2017,7,24,9,15
2017-07-25,10010.55,9975.3,10010.55,9984.6,2017,7,25,9,15
2017-07-26,9989.5,9966.45,9983.65,9983.4,2017,7,26,9,15
2017-07-27,10087.55,10055.85,10063.25,10084.65,2017,7,27,9,15
2017-07-28,9996.55,9963.45,9996.55,9978.1,2017,7,28,9,15
2017-07-31,10048.2,10018.0,10034.7,10036.05,2017,7,31,9,15
2017-08-01,10101.45,10080.1,10101.05,10091.8,2017,8,1,9,15
2017-08-02,10136.3,10105.85,10136.3,10113.85,2017,8,2,9,15
2017-08-03,10081.15,10049.3,10081.15,10052.3,2017,8,3,9,15
2017-08-04,10022.95,9991.25,10008.6,10020.7,2017,8,4,9,15
2017-08-07,10087.8,10071.15,10074.8,10074.5,2017,8,7,9,15
2017-08-08,10083.6,10058.7,10068.35,10059.85,2017,8,8,9,15
2017-08-09,9961.15,9925.95,9961.15,9951.85,2017,8,9,9,15
2017-08-10,9878.9,9844.65,9872.85,9845.9,2017,8,10,9,15
2017-08-11,9742.45,9707.6,9712.15,9735.5,2017,8,11,9,15
2017-08-14,9789.45,9754.55,9755.75,9787.15,2017,8,14,9,15
2017-08-16,9829.1,9775.8,9825.85,9784.45,2017,8,16,9,15
2017-08-17,9947.6,9900.7,9945.55,9933.05,2017,8,17,9,15
2017-08-18,9865.95,9816.8,9865.95,9835.3,2017,8,18,9,15
2017-08-21,9884.15,9846.95,9864.25,9867.85,2017,8,21,9,15
2017-08-22,9828.35,9763.5,9815.75,9764.9,2017,8,22,9,15
2017-08-23,9815.75,9786.8,9803.05,9798.45,2017,8,23,9,15
2017-08-24,9881.2,9851.65,9881.2,9868.05,2017,8,24,9,15
2017-08-28,9907.45,9882.0,9907.15,9899.85,2017,8,28,9,15
2017-08-29,9886.4,9852.25,9886.4,9861.45,2017,8,29,9,15
2017-08-30,9883.4,9850.8,9859.5,9875.4,2017,8,30,9,15
2017-08-31,9905.7,9864.25,9905.7,9872.95,2017,8,31,9,15
2017-09-01,9943.3,9910.3,9937.65,9943.25,2017,9,1,9,15
2017-09-04,9984.15,9950.35,9984.15,9960.0,2017,9,4,9,15
2017-09-05,9948.65,9913.0,9933.25,9944.25,2017,9,5,9,15
2017-09-06,9907.0,9882.65,9899.25,9905.2,2017,9,6,9,15
2017-09-07,9964.5,9939.25,9945.85,9944.95,2017,9,7,9,15
2017-09-08,9963.6,9951.15,9958.65,9959.75,2017,9,8,9,15
2017-09-11,9992.15,9971.75,9971.75,9981.7,2017,9,11,9,15
2017-09-12,10056.85,10029.2,10056.85,10034.6,2017,9,12,9,15
2017-09-13,10110.1,10084.35,10099.25,10109.5,2017,9,13,9,15
2017-09-14,10123.2,10098.35,10107.4,10120.8,2017,9,14,9,15
2017-09-15,10083.85,10049.65,10062.35,10049.65,2017,9,15,9,15
2017-09-18,10166.75,10133.1,10133.1,10165.95,2017,9,18,9,15
2017-09-19,10178.5,10142.0,10175.6,10147.35,2017,9,19,9,15
2017-09-20,10170.05,10151.25,10160.95,10164.7,2017,9,20,9,15
2017-09-21,10158.9,10139.0,10139.6,10145.8,2017,9,21,9,15
2017-09-22,10094.35,10025.65,10094.35,10044.65,2017,9,22,9,15
2017-09-25,9960.1,9864.8,9960.1,9888.9,2017,9,25,9,15
2017-09-26,9885.45,9846.8,9875.25,9858.95,2017,9,26,9,15
2017-09-27,9920.6,9853.1,9920.6,9860.95,2017,9,27,9,15
2017-09-28,9738.3,9688.4,9736.4,9713.05,2017,9,28,9,15
2017-09-29,9827.3,9796.8,9814.3,9822.75,2017,9,29,9,15
2017-10-03,9893.3,9832.7,9893.3,9852.6,2017,10,3,9,15
2017-10-04,9884.35,9850.95,9884.35,9882.55,2017,10,4,9,15
2017-10-05,9931.1,9913.15,9927.0,9926.95,2017,10,5,9,15
2017-10-06,9939.15,9907.65,9908.15,9934.15,2017,10,6,9,15
2017-10-09,10005.9,9959.5,9988.2,9996.8,2017,10,9,9,15
2017-10-10,10022.95,10004.7,10013.7,10010.8,2017,10,10,9,15
2017-10-11,10059.75,10037.75,10042.6,10057.05,2017,10,11,9,15
2017-10-12,10020.9,9977.1,10011.2,10010.75,2017,10,12,9,15
2017-10-13,10160.45,10121.75,10123.7,10145.35,2017,10,13,9,15
2017-10-16,10242.95,10207.4,10207.4,10240.2,2017,10,16,9,15
2017-10-17,10238.95,10212.9,10227.65,10222.9,2017,10,17,9,15
2017-10-18,10211.8,10189.9,10209.4,10205.7,2017,10,18,9,15
2017-10-19,10210.75,10180.35,10210.35,10185.45,2017,10,19,18,30
2017-10-23,10223.65,10161.6,10176.65,10192.1,2017,10,23,9,15
2017-10-24,10218.55,10187.95,10218.55,10206.55,2017,10,24,9,15
2017-10-25,10333.0,10254.5,10321.15,10264.95,2017,10,25,9,15
2017-10-26,10294.05,10272.2,10291.8,10275.2,2017,10,26,9,15
2017-10-27,10364.8,10337.5,10362.3,10342.9,2017,10,27,9,15
2017-10-30,10376.05,10344.85,10353.85,10370.5,2017,10,30,9,15
2017-10-31,10364.9,10341.35,10364.9,10361.35,2017,10,31,9,15
2017-11-01,10421.4,10386.35,10390.35,10412.5,2017,11,1,9,15
2017-11-02,10452.65,10432.45,10440.5,10441.5,2017,11,2,9,15
2017-11-03,10461.55,10408.8,10461.55,10411.2,2017,11,3,9,15
2017-11-06,10449.35,10422.25,10431.75,10433.85,2017,11,6,9,15
2017-11-07,10485.15,10464.8,10477.15,10477.65,2017,11,7,9,15
2017-11-08,10383.85,10355.5,10361.95,10373.4,2017,11,8,9,15
2017-11-09,10368.3,10344.45,10358.65,10356.85,2017,11,9,9,15
2017-11-10,10304.35,10270.65,10304.35,10289.4,2017,11,10,9,15
2017-11-13,10334.0,10282.25,10322.0,10304.75,2017,11,13,9,15
2017-11-14,10247.95,10208.6,10223.4,10227.55,2017,11,14,9,15
2017-11-15,10175.3,10147.6,10171.95,10151.1,2017,11,15,9,15
2017-11-16,10168.55,10140.65,10152.9,10148.0,2017,11,16,9,15
2017-11-17,10338.35,10313.75,10324.55,10331.85,2017,11,17,9,15
2017-11-20,10308.95,10261.85,10287.2,10282.8,2017,11,20,9,15
2017-11-21,10340.1,10325.75,10329.25,10326.8,2017,11,21,9,15
2017-11-22,10368.5,10347.1,10350.8,10349.2,2017,11,22,9,15
2017-11-23,10360.45,10331.5,10358.45,10356.75,2017,11,23,9,15
2017-11-24,10383.55,10363.1,10366.8,10378.3,2017,11,24,9,15
2017-11-27,10367.9,10348.3,10361.05,10358.2,2017,11,27,9,15
2017-11-28,10398.35,10373.2,10387.9,10377.4,2017,11,28,9,15
2017-11-29,10391.6,10368.65,10376.65,10369.2,2017,11,29,9,15
2017-11-30,10332.7,10298.45,10332.7,10304.7,2017,11,30,9,15
2017-12-01,10272.6,10247.0,10263.7,10259.15,2017,12,1,9,15
2017-12-04,10175.5,10095.85,10175.05,10124.3,2017,12,4,9,15
2017-12-05,10118.85,10069.55,10118.25,10077.7,2017,12,5,9,15
2017-12-06,10104.15,10076.6,10088.8,10101.2,2017,12,6,9,15
2017-12-07,10097.35,10062.0,10063.45,10087.7,2017,12,7,9,15
2017-12-08,10228.75,10195.25,10198.45,10228.25,2017,12,8,9,15
2017-12-11,10320.5,10296.65,10310.5,10309.85,2017,12,11,9,15
2017-12-12,10324.9,10283.9,10324.9,10298.25,2017,12,12,9,15
2017-12-13,10247.25,10211.2,10236.6,10230.4,2017,12,13,9,15
2017-12-14,10229.3,10187.95,10229.3,10189.1,2017,12,14,9,15
2017-12-15,10365.1,10332.25,10345.65,10364.65,2017,12,15,9,15
2017-12-18,10318.95,10076.15,10263.1,10309.25,2017,12,18,9,15
2017-12-19,10431.35,10406.15,10414.8,10417.4,2017,12,19,9,15
2017-12-20,10494.4,10446.05,10494.4,10456.9,2017,12,20,9,15
2017-12-21,10473.95,10449.0,10473.95,10454.6,2017,12,21,9,15
2017-12-22,10467.25,10449.65,10457.3,10457.7,2017,12,22,9,15
2017-12-26,10513.05,10486.4,10512.3,10495.45,2017,12,26,9,15
2017-12-27,10539.6,10515.8,10531.05,10535.8,2017,12,27,9,15
