date,open,high,low,close,adj close,volume,year,month,day,day_name,minute,hour,max,min,difference,candle_body,high_shadow,low_shadow,low-open,high-open,trend
2023-02-18,24565.296875,24798.8359375,24468.373046875,24641.27734375,24641.27734375,19625427158,2023,2,18,Saturday,0,0,24798.8359375,24468.373046875,330.462890625,-75.98046875,157.55859375,-96.923828125,-96.923828125,233.5390625,DOWN
2023-02-19,24640.02734375,25093.0546875,24327.642578125,24327.642578125,24327.642578125,25555105670,2023,2,19,Sunday,0,0,25093.0546875,24327.642578125,765.412109375,312.384765625,453.02734375,0.0,-312.384765625,453.02734375,UP
2023-02-20,24336.623046875,25020.458984375,23927.91015625,24829.1484375,24829.1484375,28987376573,2023,2,20,Monday,0,0,25020.458984375,23927.91015625,1092.548828125,-492.525390625,191.310546875,-408.712890625,-408.712890625,683.8359375,DOWN
2023-02-21,24833.048828125,25126.8515625,24200.36328125,24436.353515625,24436.353515625,31252098714,2023,2,21,Tuesday,0,0,25126.8515625,24200.36328125,926.48828125,396.6953125,293.802734375,-235.990234375,-632.685546875,293.802734375,UP
2023-02-22,24437.41796875,24472.33984375,23644.318359375,24188.84375,24188.84375,30199996781,2023,2,22,Wednesday,0,0,24472.33984375,23644.318359375,828.021484375,248.57421875,34.921875,-544.525390625,-793.099609375,34.921875,UP
2023-02-23,24190.71875,24572.08984375,23693.919921875,23947.4921875,23947.4921875,30476264066,2023,2,23,Thursday,0,0,24572.08984375,23693.919921875,878.169921875,243.2265625,381.37109375,-253.572265625,-496.798828125,381.37109375,UP
2023-02-24,23946.0078125,24103.705078125,23007.072265625,23198.126953125,23198.126953125,26811744928,2023,2,24,Friday,0,0,24103.705078125,23007.072265625,1096.6328125,747.880859375,157.697265625,-191.0546875,-938.935546875,157.697265625,UP
2023-02-25,23200.125,23210.2109375,22861.55859375,23175.375,23175.375,16100721565,2023,2,25,Saturday,0,0,23210.2109375,22861.55859375,348.65234375,24.75,10.0859375,-313.81640625,-338.56640625,10.0859375,UP
2023-02-26,23174.150390625,23654.3671875,23084.220703125,23561.212890625,23561.212890625,16644534842,2023,2,26,Sunday,0,0,23654.3671875,23084.220703125,570.146484375,-387.0625,93.154296875,-89.9296875,-89.9296875,480.216796875,DOWN
2023-02-27,23561.451171875,23857.890625,23205.87890625,23522.87109375,23522.87109375,22660763494,2023,2,27,Monday,0,0,23857.890625,23205.87890625,652.01171875,38.580078125,296.439453125,-316.9921875,-355.572265625,296.439453125,UP
2023-02-28,23521.837890625,23585.384765625,23077.650390625,23147.353515625,23147.353515625,20535363434,2023,2,28,Tuesday,0,0,23585.384765625,23077.650390625,507.734375,374.484375,63.546875,-69.703125,-444.1875,63.546875,UP
2023-03-01,23150.9296875,23880.6328125,23088.626953125,23646.55078125,23646.55078125,24662841200,2023,3,1,Wednesday,0,0,23880.6328125,23088.626953125,792.005859375,-495.62109375,234.08203125,-62.302734375,-62.302734375,729.703125,DOWN
2023-03-02,23647.01953125,23739.138671875,23245.021484375,23475.466796875,23475.466796875,20386398516,2023,3,2,Thursday,0,0,23739.138671875,23245.021484375,494.1171875,171.552734375,92.119140625,-230.4453125,-401.998046875,92.119140625,UP
2023-03-03,23476.6328125,23479.34765625,22213.23828125,22362.6796875,22362.6796875,26062404610,2023,3,3,Friday,0,0,23479.34765625,22213.23828125,1266.109375,1113.953125,2.71484375,-149.44140625,-1263.39453125,2.71484375,UP
2023-03-04,22362.923828125,22405.177734375,22198.98046875,22353.349609375,22353.349609375,11166012913,2023,3,4,Saturday,0,0,22405.177734375,22198.98046875,206.197265625,9.57421875,42.25390625,-154.369140625,-163.943359375,42.25390625,UP
2023-03-05,22354.14453125,22613.685546875,22307.142578125,22435.513671875,22435.513671875,13317001733,2023,3,5,Sunday,0,0,22613.685546875,22307.142578125,306.54296875,-81.369140625,178.171875,-47.001953125,-47.001953125,259.541015625,DOWN
2023-03-06,22436.81640625,22584.29296875,22331.314453125,22429.7578125,22429.7578125,17353192895,2023,3,6,Monday,0,0,22584.29296875,22331.314453125,252.978515625,7.05859375,147.4765625,-98.443359375,-105.501953125,147.4765625,UP
2023-03-07,22428.322265625,22527.41796875,22011.26171875,22219.76953125,22219.76953125,22765452204,2023,3,7,Tuesday,0,0,22527.41796875,22011.26171875,516.15625,208.552734375,99.095703125,-208.5078125,-417.060546875,99.095703125,UP
2023-03-08,22216.44140625,22268.896484375,21708.05078125,21718.080078125,21718.080078125,22536575684,2023,3,8,Wednesday,0,0,22268.896484375,21708.05078125,560.845703125,498.361328125,52.455078125,-10.029296875,-508.390625,52.455078125,UP
2023-03-09,21720.080078125,21802.716796875,20210.306640625,20363.021484375,20363.021484375,30364664171,2023,3,9,Thursday,0,0,21802.716796875,20210.306640625,1592.41015625,1357.05859375,82.63671875,-152.71484375,-1509.7734375,82.63671875,UP
2023-03-10,20367.001953125,20370.595703125,19628.25390625,20187.244140625,20187.244140625,39578257695,2023,3,10,Friday,0,0,20370.595703125,19628.25390625,742.341796875,179.7578125,3.59375,-558.990234375,-738.748046875,3.59375,UP
2023-03-11,20187.876953125,20792.525390625,20068.66015625,20632.41015625,20632.41015625,30180288176,2023,3,11,Saturday,0,0,20792.525390625,20068.66015625,723.865234375,-444.533203125,160.115234375,-119.216796875,-119.216796875,604.6484375,DOWN
2023-03-12,20628.029296875,22185.03125,20448.806640625,22163.94921875,22163.94921875,29279035521,2023,3,12,Sunday,0,0,22185.03125,20448.806640625,1736.224609375,-1535.919921875,21.08203125,-179.22265625,-179.22265625,1557.001953125,DOWN
2023-03-13,22156.40625,24550.837890625,21918.19921875,24197.533203125,24197.533203125,49466362688,2023,3,13,Monday,0,0,24550.837890625,21918.19921875,2632.638671875,-2041.126953125,353.3046875,-238.20703125,-238.20703125,2394.431640625,DOWN
2023-03-14,24201.765625,26514.716796875,24081.18359375,24746.07421875,24746.07421875,54622230164,2023,3,14,Tuesday,0,0,26514.716796875,24081.18359375,2433.533203125,-544.30859375,1768.642578125,-120.58203125,-120.58203125,2312.951171875,DOWN
2023-03-15,24770.92578125,25240.615234375,23964.91015625,24375.9609375,24375.9609375,43655701450,2023,3,15,Wednesday,0,0,25240.615234375,23964.91015625,1275.705078125,394.96484375,469.689453125,-411.05078125,-806.015625,469.689453125,UP
2023-03-16,24373.45703125,25190.326171875,24225.111328125,25052.7890625,25052.7890625,33866061747,2023,3,16,Thursday,0,0,25190.326171875,24225.111328125,965.21484375,-679.33203125,137.537109375,-148.345703125,-148.345703125,816.869140625,DOWN
2023-03-17,25055.123046875,27787.8125,24955.169921875,27423.9296875,27423.9296875,50730261335,2023,3,17,Friday,0,0,27787.8125,24955.169921875,2832.642578125,-2368.806640625,363.8828125,-99.953125,-99.953125,2732.689453125,DOWN
2023-03-18,27448.1171875,27725.953125,26636.26171875,26965.87890625,26965.87890625,35723036817,2023,3,18,Saturday,0,0,27725.953125,26636.26171875,1089.69140625,482.23828125,277.8359375,-329.6171875,-811.85546875,277.8359375,UP
2023-03-19,26969.50390625,28440.560546875,26907.716796875,28038.67578125,28038.67578125,37769448859,2023,3,19,Sunday,0,0,28440.560546875,26907.716796875,1532.84375,-1069.171875,401.884765625,-61.787109375,-61.787109375,1471.056640625,DOWN
2023-03-20,28041.6015625,28527.724609375,27242.880859375,27767.236328125,27767.236328125,44774027664,2023,3,20,Monday,0,0,28527.724609375,27242.880859375,1284.84375,274.365234375,486.123046875,-524.35546875,-798.720703125,486.123046875,UP
2023-03-21,27768.392578125,28439.5625,27439.646484375,28175.81640625,28175.81640625,36102192830,2023,3,21,Tuesday,0,0,28439.5625,27439.646484375,999.916015625,-407.423828125,263.74609375,-328.74609375,-328.74609375,671.169921875,DOWN
2023-03-22,28158.720703125,28803.3359375,26759.99609375,27307.4375,27307.4375,33382021890,2023,3,22,Wednesday,0,0,28803.3359375,26759.99609375,2043.33984375,851.283203125,644.615234375,-547.44140625,-1398.724609375,644.615234375,UP
2023-03-23,27301.95703125,28729.84375,27183.36328125,28333.97265625,28333.97265625,24220433689,2023,3,23,Thursday,0,0,28729.84375,27183.36328125,1546.48046875,-1032.015625,395.87109375,-118.59375,-118.59375,1427.88671875,DOWN
2023-03-24,28324.111328125,28388.4375,27039.265625,27493.28515625,27493.28515625,25980310960,2023,3,24,Friday,0,0,28388.4375,27039.265625,1349.171875,830.826171875,64.326171875,-454.01953125,-1284.845703125,64.326171875,UP
2023-03-25,27487.337890625,27791.826171875,27196.234375,27494.70703125,27494.70703125,13383005987,2023,3,25,Saturday,0,0,27791.826171875,27196.234375,595.591796875,-7.369140625,297.119140625,-291.103515625,-291.103515625,304.48828125,DOWN
2023-03-26,27495.5234375,28178.14453125,27445.046875,27994.330078125,27994.330078125,13878363192,2023,3,26,Sunday,0,0,28178.14453125,27445.046875,733.09765625,-498.806640625,183.814453125,-50.4765625,-50.4765625,682.62109375,DOWN
2023-03-27,27994.068359375,28037.92578125,26606.689453125,27139.888671875,27139.888671875,18188895178,2023,3,27,Monday,0,0,28037.92578125,26606.689453125,1431.236328125,854.1796875,43.857421875,-533.19921875,-1387.37890625,43.857421875,UP
2023-03-28,27132.888671875,27460.71875,26677.818359375,27268.130859375,27268.130859375,17783600385,2023,3,28,Tuesday,0,0,27460.71875,26677.818359375,782.900390625,-135.2421875,192.587890625,-455.0703125,-455.0703125,327.830078125,DOWN
2023-03-29,27267.03125,28619.54296875,27259.662109375,28348.44140625,28348.44140625,20684945906,2023,3,29,Wednesday,0,0,28619.54296875,27259.662109375,1359.880859375,-1081.41015625,271.1015625,-7.369140625,-7.369140625,1352.51171875,DOWN
2023-03-30,28350.140625,29159.90234375,27720.16015625,28033.5625,28033.5625,22435349951,2023,3,30,Thursday,0,0,29159.90234375,27720.16015625,1439.7421875,316.578125,809.76171875,-313.40234375,-629.98046875,809.76171875,UP
2023-03-31,28032.26171875,28639.896484375,27583.71484375,28478.484375,28478.484375,19001327598,2023,3,31,Friday,0,0,28639.896484375,27583.71484375,1056.181640625,-446.22265625,161.412109375,-448.546875,-448.546875,607.634765625,DOWN
2023-04-01,28473.33203125,28802.45703125,28297.171875,28411.03515625,28411.03515625,10876469901,2023,4,1,Saturday,0,0,28802.45703125,28297.171875,505.28515625,62.296875,329.125,-113.86328125,-176.16015625,329.125,UP
2023-04-02,28462.845703125,28518.958984375,27884.087890625,28199.30859375,28199.30859375,12284641999,2023,4,2,Sunday,0,0,28518.958984375,27884.087890625,634.87109375,263.537109375,56.11328125,-315.220703125,-578.7578125,56.11328125,UP
2023-04-03,28183.080078125,28475.623046875,27276.720703125,27790.220703125,27790.220703125,19556501327,2023,4,3,Monday,0,0,28475.623046875,27276.720703125,1198.90234375,392.859375,292.54296875,-513.5,-906.359375,292.54296875,UP
2023-04-04,27795.2734375,28433.7421875,27681.3046875,28168.08984375,28168.08984375,15284538859,2023,4,4,Tuesday,0,0,28433.7421875,27681.3046875,752.4375,-372.81640625,265.65234375,-113.96875,-113.96875,638.46875,DOWN
2023-04-05,28169.7265625,28739.23828125,27843.763671875,28177.984375,28177.984375,17052315986,2023,4,5,Wednesday,0,0,28739.23828125,27843.763671875,895.474609375,-8.2578125,561.25390625,-325.962890625,-325.962890625,569.51171875,DOWN
2023-04-06,28175.2265625,28178.384765625,27738.759765625,28044.140625,28044.140625,13837809380,2023,4,6,Thursday,0,0,28178.384765625,27738.759765625,439.625,131.0859375,3.158203125,-305.380859375,-436.466796875,3.158203125,UP
2023-04-07,28038.966796875,28111.59375,27794.03125,27925.859375,27925.859375,10861680497,2023,4,7,Friday,0,0,28111.59375,27794.03125,317.5625,113.107421875,72.626953125,-131.828125,-244.935546875,72.626953125,UP
2023-04-08,27920.513671875,28159.86328125,27883.38671875,27947.794921875,27947.794921875,9373255556,2023,4,8,Saturday,0,0,28159.86328125,27883.38671875,276.4765625,-27.28125,212.068359375,-37.126953125,-37.126953125,239.349609375,DOWN
2023-04-09,27952.3671875,28532.830078125,27828.48046875,28333.05078125,28333.05078125,12175322951,2023,4,9,Sunday,0,0,28532.830078125,27828.48046875,704.349609375,-380.68359375,199.779296875,-123.88671875,-123.88671875,580.462890625,DOWN
2023-04-10,28336.02734375,29771.46484375,28189.271484375,29652.98046875,29652.98046875,19282400094,2023,4,10,Monday,0,0,29771.46484375,28189.271484375,1582.193359375,-1316.953125,118.484375,-146.755859375,-146.755859375,1435.4375,DOWN
2023-04-11,29653.6796875,30509.083984375,29609.30078125,30235.05859375,30235.05859375,20121259843,2023,4,11,Tuesday,0,0,30509.083984375,29609.30078125,899.783203125,-581.37890625,274.025390625,-44.37890625,-44.37890625,855.404296875,DOWN
2023-04-12,30231.58203125,30462.48046875,29725.57421875,30139.052734375,30139.052734375,18651929926,2023,4,12,Wednesday,0,0,30462.48046875,29725.57421875,736.90625,92.529296875,230.8984375,-413.478515625,-506.0078125,230.8984375,UP
2023-04-13,29892.740234375,30539.845703125,29878.623046875,30399.06640625,30399.06640625,17487721001,2023,4,13,Thursday,0,0,30539.845703125,29878.623046875,661.22265625,-506.326171875,140.779296875,-14.1171875,-14.1171875,647.10546875,DOWN
2023-04-14,30409.5625,31005.607421875,30044.498046875,30485.69921875,30485.69921875,22659995079,2023,4,14,Friday,0,0,31005.607421875,30044.498046875,961.109375,-76.13671875,519.908203125,-365.064453125,-365.064453125,596.044921875,DOWN
2023-04-15,30490.75,30601.740234375,30245.8828125,30318.49609375,30318.49609375,11940685378,2023,4,15,Saturday,0,0,30601.740234375,30245.8828125,355.857421875,172.25390625,110.990234375,-72.61328125,-244.8671875,110.990234375,UP
2023-04-16,30315.9765625,30555.537109375,30157.83203125,30315.35546875,30315.35546875,12854816417,2023,4,16,Sunday,0,0,30555.537109375,30157.83203125,397.705078125,0.62109375,239.560546875,-157.5234375,-158.14453125,239.560546875,UP
2023-04-17,30317.146484375,30319.197265625,29275.37109375,29445.044921875,29445.044921875,17872186762,2023,4,17,Monday,0,0,30319.197265625,29275.37109375,1043.826171875,872.1015625,2.05078125,-169.673828125,-1041.775390625,2.05078125,UP
2023-04-18,29449.091796875,30470.302734375,29154.849609375,30397.552734375,30397.552734375,19480529496,2023,4,18,Tuesday,0,0,30470.302734375,29154.849609375,1315.453125,-948.4609375,72.75,-294.2421875,-294.2421875,1021.2109375,DOWN
2023-04-19,30394.1875,30411.0546875,28669.8984375,28822.6796875,28822.6796875,24571565421,2023,4,19,Wednesday,0,0,30411.0546875,28669.8984375,1741.15625,1571.5078125,16.8671875,-152.78125,-1724.2890625,16.8671875,UP
2023-04-20,28823.68359375,29076.400390625,28037.2578125,28245.98828125,28245.98828125,21340360360,2023,4,20,Thursday,0,0,29076.400390625,28037.2578125,1039.142578125,577.6953125,252.716796875,-208.73046875,-786.42578125,252.716796875,UP
2023-04-21,28249.23046875,28349.96875,27177.365234375,27276.91015625,27276.91015625,20759504330,2023,4,21,Friday,0,0,28349.96875,27177.365234375,1172.603515625,972.3203125,100.73828125,-99.544921875,-1071.865234375,100.73828125,UP
2023-04-22,27265.89453125,27872.142578125,27169.5703125,27817.5,27817.5,13125734602,2023,4,22,Saturday,0,0,27872.142578125,27169.5703125,702.572265625,-551.60546875,54.642578125,-96.32421875,-96.32421875,606.248046875,DOWN
2023-04-23,27816.14453125,27820.244140625,27400.314453125,27591.384765625,27591.384765625,12785446832,2023,4,23,Sunday,0,0,27820.244140625,27400.314453125,419.9296875,224.759765625,4.099609375,-191.0703125,-415.830078125,4.099609375,UP
2023-04-24,27591.73046875,27979.982421875,27070.849609375,27525.33984375,27525.33984375,17703288330,2023,4,24,Monday,0,0,27979.982421875,27070.849609375,909.1328125,66.390625,388.251953125,-454.490234375,-520.880859375,388.251953125,UP
2023-04-25,27514.873046875,28371.078125,27207.931640625,28307.59765625,28307.59765625,17733373139,2023,4,25,Tuesday,0,0,28371.078125,27207.931640625,1163.146484375,-792.724609375,63.48046875,-306.94140625,-306.94140625,856.205078125,DOWN
2023-04-26,28300.05859375,29995.837890625,27324.548828125,28422.701171875,28422.701171875,31854242019,2023,4,26,Wednesday,0,0,29995.837890625,27324.548828125,2671.2890625,-122.642578125,1573.13671875,-975.509765625,-975.509765625,1695.779296875,DOWN
2023-04-27,28428.46484375,29871.546875,28402.88671875,29473.787109375,29473.787109375,27153445027,2023,4,27,Thursday,0,0,29871.546875,28402.88671875,1468.66015625,-1045.322265625,397.759765625,-25.578125,-25.578125,1443.08203125,DOWN
2023-04-28,29481.013671875,29572.791015625,28929.609375,29340.26171875,29340.26171875,17544464887,2023,4,28,Friday,0,0,29572.791015625,28929.609375,643.181640625,140.751953125,91.77734375,-410.65234375,-551.404296875,91.77734375,UP
2023-04-29,29336.56640625,29452.455078125,29088.04296875,29248.48828125,29248.48828125,10662634333,2023,4,29,Saturday,0,0,29452.455078125,29088.04296875,364.412109375,88.078125,115.888671875,-160.4453125,-248.5234375,115.888671875,UP
2023-04-30,29245.515625,29952.029296875,29114.021484375,29268.806640625,29268.806640625,14652199272,2023,4,30,Sunday,0,0,29952.029296875,29114.021484375,838.0078125,-23.291015625,683.22265625,-131.494140625,-131.494140625,706.513671875,DOWN
2023-05-01,29227.103515625,29329.935546875,27680.79296875,28091.568359375,28091.568359375,18655599976,2023,5,1,Monday,0,0,29329.935546875,27680.79296875,1649.142578125,1135.53515625,102.83203125,-410.775390625,-1546.310546875,102.83203125,UP
2023-05-02,28087.17578125,28881.298828125,27924.123046875,28680.537109375,28680.537109375,16432924527,2023,5,2,Tuesday,0,0,28881.298828125,27924.123046875,957.17578125,-593.361328125,200.76171875,-163.052734375,-163.052734375,794.123046875,DOWN
2023-05-03,28680.494140625,29259.533203125,28178.388671875,29006.30859375,29006.30859375,19122972518,2023,5,3,Wednesday,0,0,29259.533203125,28178.388671875,1081.14453125,-325.814453125,253.224609375,-502.10546875,-502.10546875,579.0390625,DOWN
2023-05-04,29031.3046875,29353.185546875,28694.0390625,28847.7109375,28847.7109375,15548678514,2023,5,4,Thursday,0,0,29353.185546875,28694.0390625,659.146484375,183.59375,321.880859375,-153.671875,-337.265625,321.880859375,UP
2023-05-05,28851.48046875,29668.908203125,28845.509765625,29534.384765625,29534.384765625,17936566518,2023,5,5,Friday,0,0,29668.908203125,28845.509765625,823.3984375,-682.904296875,134.5234375,-5.970703125,-5.970703125,817.427734375,DOWN
2023-05-06,29538.859375,29820.126953125,28468.966796875,28904.623046875,28904.623046875,15913866714,2023,5,6,Saturday,0,0,29820.126953125,28468.966796875,1351.16015625,634.236328125,281.267578125,-435.65625,-1069.892578125,281.267578125,UP
2023-05-07,28901.623046875,29157.517578125,28441.3671875,28454.978515625,28454.978515625,11301355486,2023,5,7,Sunday,0,0,29157.517578125,28441.3671875,716.150390625,446.64453125,255.89453125,-13.611328125,-460.255859375,255.89453125,UP
2023-05-08,28450.45703125,28663.271484375,27310.134765625,27694.2734375,27694.2734375,19122903752,2023,5,8,Monday,0,0,28663.271484375,27310.134765625,1353.13671875,756.18359375,212.814453125,-384.138671875,-1140.322265625,212.814453125,UP
2023-05-09,27695.068359375,27821.400390625,27375.6015625,27658.775390625,27658.775390625,14128593256,2023,5,9,Tuesday,0,0,27821.400390625,27375.6015625,445.798828125,36.29296875,126.33203125,-283.173828125,-319.466796875,126.33203125,UP
2023-05-10,27654.63671875,28322.6875,26883.669921875,27621.755859375,27621.755859375,20656025026,2023,5,10,Wednesday,0,0,28322.6875,26883.669921875,1439.017578125,32.880859375,668.05078125,-738.0859375,-770.966796875,668.05078125,UP
2023-05-11,27621.0859375,27621.94140625,26781.826171875,27000.7890625,27000.7890625,16724343943,2023,5,11,Thursday,0,0,27621.94140625,26781.826171875,840.115234375,620.296875,0.85546875,-218.962890625,-839.259765625,0.85546875,UP
2023-05-12,26987.662109375,27055.646484375,25878.4296875,26804.990234375,26804.990234375,19313599897,2023,5,12,Friday,0,0,27055.646484375,25878.4296875,1177.216796875,182.671875,67.984375,-926.560546875,-1109.232421875,67.984375,UP
2023-05-13,26807.76953125,27030.482421875,26710.873046875,26784.078125,26784.078125,9999171605,2023,5,13,Saturday,0,0,27030.482421875,26710.873046875,319.609375,23.69140625,222.712890625,-73.205078125,-96.896484375,222.712890625,UP
2023-05-14,26788.974609375,27150.9765625,26661.35546875,26930.638671875,26930.638671875,10014858959,2023,5,14,Sunday,0,0,27150.9765625,26661.35546875,489.62109375,-141.6640625,220.337890625,-127.619140625,-127.619140625,362.001953125,DOWN
2023-05-15,26931.384765625,27646.34765625,26766.09765625,27192.693359375,27192.693359375,14413231792,2023,5,15,Monday,0,0,27646.34765625,26766.09765625,880.25,-261.30859375,453.654296875,-165.287109375,-165.287109375,714.962890625,DOWN
2023-05-16,27171.513671875,27299.3046875,26878.947265625,27036.650390625,27036.650390625,12732238816,2023,5,16,Tuesday,0,0,27299.3046875,26878.947265625,420.357421875,134.86328125,127.791015625,-157.703125,-292.56640625,127.791015625,UP
2023-05-17,27035.470703125,27465.927734375,26600.14453125,27398.802734375,27398.802734375,15140006925,2023,5,17,Wednesday,0,0,27465.927734375,26600.14453125,865.783203125,-363.33203125,67.125,-435.326171875,-435.326171875,430.45703125,DOWN
2023-05-18,27401.650390625,27466.52734375,26415.1015625,26832.208984375,26832.208984375,15222938600,2023,5,18,Thursday,0,0,27466.52734375,26415.1015625,1051.42578125,569.44140625,64.876953125,-417.107421875,-986.548828125,64.876953125,UP
2023-05-19,26826.75390625,27128.619140625,26700.2109375,26890.12890625,26890.12890625,11258983301,2023,5,19,Friday,0,0,27128.619140625,26700.2109375,428.408203125,-63.375,238.490234375,-126.54296875,-126.54296875,301.865234375,DOWN
2023-05-20,26888.841796875,27155.158203125,26843.27734375,27129.5859375,27129.5859375,7044911360,2023,5,20,Saturday,0,0,27155.158203125,26843.27734375,311.880859375,-240.744140625,25.572265625,-45.564453125,-45.564453125,266.31640625,DOWN
2023-05-21,27118.423828125,27265.91796875,26706.921875,26753.826171875,26753.826171875,8647416921,2023,5,21,Sunday,0,0,27265.91796875,26706.921875,558.99609375,364.59765625,147.494140625,-46.904296875,-411.501953125,147.494140625,UP
2023-05-22,26749.892578125,27045.734375,26549.734375,26851.27734375,26851.27734375,11056770492,2023,5,22,Monday,0,0,27045.734375,26549.734375,496.0,-101.384765625,194.45703125,-200.158203125,-200.158203125,295.841796875,DOWN
2023-05-23,26855.9609375,27434.68359375,26816.1796875,27225.7265625,27225.7265625,13697203143,2023,5,23,Tuesday,0,0,27434.68359375,26816.1796875,618.50390625,-369.765625,208.95703125,-39.78125,-39.78125,578.72265625,DOWN
2023-05-24,27224.603515625,27224.603515625,26106.576171875,26334.818359375,26334.818359375,16299104428,2023,5,24,Wednesday,0,0,27224.603515625,26106.576171875,1118.02734375,889.78515625,0.0,-228.2421875,-1118.02734375,0.0,UP
2023-05-25,26329.4609375,26591.51953125,25890.59375,26476.20703125,26476.20703125,13851122697,2023,5,25,Thursday,0,0,26591.51953125,25890.59375,700.92578125,-146.74609375,115.3125,-438.8671875,-438.8671875,262.05859375,DOWN
2023-05-26,26474.181640625,26916.669921875,26343.94921875,26719.291015625,26719.291015625,12711619225,2023,5,26,Friday,0,0,26916.669921875,26343.94921875,572.720703125,-245.109375,197.37890625,-130.232421875,-130.232421875,442.48828125,DOWN
2023-05-27,26720.181640625,26888.8828125,26621.140625,26868.353515625,26868.353515625,7892015141,2023,5,27,Saturday,0,0,26888.8828125,26621.140625,267.7421875,-148.171875,20.529296875,-99.041015625,-99.041015625,168.701171875,DOWN
2023-05-28,26871.158203125,28193.44921875,26802.751953125,28085.646484375,28085.646484375,14545229578,2023,5,28,Sunday,0,0,28193.44921875,26802.751953125,1390.697265625,-1214.48828125,107.802734375,-68.40625,-68.40625,1322.291015625,DOWN
2023-05-29,28075.591796875,28432.0390625,27563.876953125,27745.884765625,27745.884765625,15181308984,2023,5,29,Monday,0,0,28432.0390625,27563.876953125,868.162109375,329.70703125,356.447265625,-182.0078125,-511.71484375,356.447265625,UP
2023-05-30,27745.123046875,28044.759765625,27588.501953125,27702.349609375,27702.349609375,13251081851,2023,5,30,Tuesday,0,0,28044.759765625,27588.501953125,456.2578125,42.7734375,299.63671875,-113.84765625,-156.62109375,299.63671875,UP
2023-05-31,27700.529296875,27831.677734375,26866.453125,27219.658203125,27219.658203125,15656371534,2023,5,31,Wednesday,0,0,27831.677734375,26866.453125,965.224609375,480.87109375,131.1484375,-353.205078125,-834.076171875,131.1484375,UP
2023-06-01,27218.412109375,27346.10546875,26671.720703125,26819.97265625,26819.97265625,14678970415,2023,6,1,Thursday,0,0,27346.10546875,26671.720703125,674.384765625,398.439453125,127.693359375,-148.251953125,-546.69140625,127.693359375,UP
2023-06-02,26824.556640625,27303.861328125,26574.64453125,27249.58984375,27249.58984375,14837415000,2023,6,2,Friday,0,0,27303.861328125,26574.64453125,729.216796875,-425.033203125,54.271484375,-249.912109375,-249.912109375,479.3046875,DOWN
2023-06-03,27252.32421875,27317.052734375,26958.00390625,27075.12890625,27075.12890625,8385597470,2023,6,3,Saturday,0,0,27317.052734375,26958.00390625,359.048828125,177.1953125,64.728515625,-117.125,-294.3203125,64.728515625,UP
2023-06-04,27075.123046875,27407.01953125,26968.224609375,27119.06640625,27119.06640625,9360912318,2023,6,4,Sunday,0,0,27407.01953125,26968.224609375,438.794921875,-43.943359375,287.953125,-106.8984375,-106.8984375,331.896484375,DOWN
2023-06-05,27123.109375,27129.982421875,25445.16796875,25760.09765625,25760.09765625,21513292646,2023,6,5,Monday,0,0,27129.982421875,25445.16796875,1684.814453125,1363.01171875,6.873046875,-314.9296875,-1677.94140625,6.873046875,UP
2023-06-06,25732.109375,27313.8203125,25434.8671875,27238.783203125,27238.783203125,21929670693,2023,6,6,Tuesday,0,0,27313.8203125,25434.8671875,1878.953125,-1506.673828125,75.037109375,-297.2421875,-297.2421875,1581.7109375,DOWN
2023-06-07,27235.650390625,27332.181640625,26146.98828125,26345.998046875,26345.998046875,19530045082,2023,6,7,Wednesday,0,0,27332.181640625,26146.98828125,1185.193359375,889.65234375,96.53125,-199.009765625,-1088.662109375,96.53125,UP
2023-06-08,26347.654296875,26797.513671875,26246.6640625,26508.216796875,26508.216796875,11904824295,2023,6,8,Thursday,0,0,26797.513671875,26246.6640625,550.849609375,-160.5625,289.296875,-100.990234375,-100.990234375,449.859375,DOWN
2023-06-09,26505.923828125,26770.2890625,26339.314453125,26480.375,26480.375,11015551640,2023,6,9,Friday,0,0,26770.2890625,26339.314453125,430.974609375,25.548828125,264.365234375,-141.060546875,-166.609375,264.365234375,UP
2023-06-10,26481.76171875,26531.044921875,25501.8359375,25851.240234375,25851.240234375,19872933189,2023,6,10,Saturday,0,0,26531.044921875,25501.8359375,1029.208984375,630.521484375,49.283203125,-349.404296875,-979.92578125,49.283203125,UP
2023-06-11,25854.03125,26203.439453125,25668.986328125,25940.16796875,25940.16796875,10732609603,2023,6,11,Sunday,0,0,26203.439453125,25668.986328125,534.453125,-86.13671875,263.271484375,-185.044921875,-185.044921875,349.408203125,DOWN
2023-06-12,25934.28515625,26087.919921875,25675.197265625,25902.5,25902.5,11677889997,2023,6,12,Monday,0,0,26087.919921875,25675.197265625,412.72265625,31.78515625,153.634765625,-227.302734375,-259.087890625,153.634765625,UP
2023-06-13,25902.94140625,26376.3515625,25728.365234375,25918.728515625,25918.728515625,14143474486,2023,6,13,Tuesday,0,0,26376.3515625,25728.365234375,647.986328125,-15.787109375,457.623046875,-174.576171875,-174.576171875,473.41015625,DOWN
2023-06-14,25920.2578125,26041.80078125,24902.15234375,25124.67578125,25124.67578125,14265717766,2023,6,14,Wednesday,0,0,26041.80078125,24902.15234375,1139.6484375,795.58203125,121.54296875,-222.5234375,-1018.10546875,121.54296875,UP
