,high,low,open,close,year,month,day,hour,minute
2017-12-28,10514.95,10495.2,10498.2,10514.5,2017,12,28,9,15
2017-12-29,10507.95,10490.15,10492.35,10496.45,2017,12,29,9,15
2018-01-01,10533.7,10518.35,10531.7,10523.7,2018,1,1,9,15
2018-01-02,10495.0,10471.35,10477.55,10477.35,2018,1,2,9,15
2018-01-03,10482.65,10462.9,10482.65,10470.55,2018,1,3,9,15
2018-01-04,10469.75,10452.95,10469.4,10453.1,2018,1,4,9,15
2018-01-05,10536.55,10522.6,10534.25,10536.55,2018,1,5,9,15
2018-01-08,10609.5,10591.7,10591.7,10607.75,2018,1,8,9,15
2018-01-09,10659.05,10629.55,10645.1,10629.55,2018,1,9,9,15
2018-01-10,10655.05,10636.7,10652.05,10637.5,2018,1,10,9,15
2018-01-11,10639.3,10622.25,10637.05,10629.75,2018,1,11,9,15
2018-01-12,10689.85,10680.3,10682.55,10684.05,2018,1,12,9,15
2018-01-15,10734.15,10715.5,10718.5,10727.6,2018,1,15,9,15
2018-01-16,10761.5,10747.4,10761.5,10748.1,2018,1,16,9,15
2018-01-17,10721.35,10699.95,10702.45,10706.7,2018,1,17,9,15
2018-01-18,10882.2,10852.8,10873.4,10857.8,2018,1,18,9,15
2018-01-19,10841.7,10809.25,10829.2,10813.15,2018,1,19,9,15
2018-01-22,10926.05,10883.2,10883.2,10903.7,2018,1,22,9,15
2018-01-23,11018.1,10997.1,10997.4,11017.5,2018,1,23,9,15
2018-01-24,11083.75,11057.6,11069.35,11073.7,2018,1,24,9,15
2018-01-25,11095.6,11068.95,11095.6,11082.3,2018,1,25,9,15
2018-01-29,11123.3,11078.8,11079.35,11120.7,2018,1,29,9,15
2018-01-30,11120.85,11084.8,11120.85,11091.55,2018,1,30,9,15
2018-01-31,11045.85,11013.4,11018.8,11020.1,2018,1,31,9,15
2018-02-01,11076.85,11044.55,11044.55,11068.1,2018,2,1,9,15
2018-02-02,10954.8,10919.4,10938.2,10953.2,2018,2,2,9,15
2018-02-05,10635.65,10588.3,10604.3,10634.95,2018,2,5,9,15
2018-02-06,10375.6,10282.0,10295.15,10358.1,2018,2,6,9,15
2018-02-07,10612.15,10570.05,10607.2,10579.1,2018,2,7,9,15
2018-02-08,10518.5,10480.05,10518.5,10499.25,2018,2,8,9,15
2018-02-09,10423.2,10398.35,10416.5,10421.45,2018,2,9,9,15
2018-02-12,10532.7,10511.65,10518.2,10529.85,2018,2,12,9,15
2018-02-14,10588.8,10562.65,10585.75,10565.25,2018,2,14,9,15
2018-02-15,10550.25,10518.9,10537.9,10547.55,2018,2,15,9,15
2018-02-16,10612.4,10592.55,10596.2,10601.1,2018,2,16,9,15
2018-02-19,10488.9,10405.15,10488.9,10423.05,2018,2,19,9,15
2018-02-20,10401.05,10358.8,10391.0,10375.3,2018,2,20,9,15
2018-02-21,10426.0,10389.0,10426.0,10397.65,2018,2,21,9,15
2018-02-22,10364.6,10341.6,10354.35,10363.15,2018,2,22,9,15
2018-02-23,10423.2,10397.25,10408.1,10420.95,2018,2,23,9,15
2018-02-26,10536.0,10520.45,10526.55,10528.7,2018,2,26,9,15
2018-02-27,10620.6,10604.1,10615.2,10614.0,2018,2,27,9,15
2018-02-28,10488.95,10465.25,10488.95,10477.55,2018,2,28,9,15
2018-03-01,10518.3,10476.6,10479.95,10506.95,2018,3,1,9,15
2018-03-05,10428.3,10390.05,10428.3,10392.05,2018,3,5,9,15
2018-03-06,10427.1,10415.7,10420.5,10422.4,2018,3,6,9,15
2018-03-07,10232.95,10199.0,10232.95,10212.1,2018,3,7,9,15
2018-03-08,10241.15,10215.05,10216.25,10223.6,2018,3,8,9,15
2018-03-09,10276.55,10250.85,10271.3,10251.65,2018,3,9,9,15
2018-03-12,10322.85,10299.3,10301.6,10302.95,2018,3,12,9,15
2018-03-13,10432.3,10384.4,10389.5,10429.75,2018,3,13,9,15
2018-03-14,10401.1,10387.0,10393.05,10395.45,2018,3,14,9,15
2018-03-15,10410.35,10390.2,10405.45,10397.7,2018,3,15,9,15
2018-03-16,10345.15,10313.05,10345.15,10313.65,2018,3,16,9,15
2018-03-19,10224.1,10212.3,10215.35,10215.1,2018,3,19,9,15
2018-03-20,10080.45,10050.8,10051.55,10078.9,2018,3,20,9,15
2018-03-21,10194.75,10178.35,10181.95,10194.45,2018,3,21,9,15
2018-03-22,10170.8,10153.0,10167.5,10153.75,2018,3,22,9,15
2018-03-23,10009.3,9963.2,9968.8,10009.3,2018,3,23,9,15
2018-03-26,10009.65,9983.7,9989.15,10009.45,2018,3,26,9,15
2018-03-27,10192.05,10162.85,10188.0,10166.95,2018,3,27,9,15
2018-03-28,10143.8,10125.05,10143.6,10130.0,2018,3,28,9,15
2018-04-02,10166.45,10148.4,10151.65,10164.3,2018,4,2,9,15
2018-04-03,10217.25,10185.55,10186.85,10215.55,2018,4,3,9,15
2018-04-04,10274.6,10240.15,10274.6,10255.15,2018,4,4,9,15
2018-04-05,10256.95,10228.45,10228.45,10247.05,2018,4,5,9,15
2018-04-06,10325.2,10305.9,10322.75,10325.2,2018,4,6,9,15
2018-04-09,10362.6,10331.0,10333.7,10362.6,2018,4,9,9,15
2018-04-10,10417.85,10404.15,10412.9,10404.35,2018,4,10,9,15
2018-04-11,10428.15,10392.05,10428.15,10392.85,2018,4,11,9,15
2018-04-12,10410.65,10395.7,10410.65,10405.05,2018,4,12,9,15
2018-04-13,10495.8,10483.35,10495.3,10491.8,2018,4,13,9,15
2018-04-16,10442.85,10398.3,10398.3,10441.9,2018,4,16,9,15
2018-04-17,10557.3,10531.45,10557.3,10538.95,2018,4,17,9,15
2018-04-18,10578.9,10563.15,10578.9,10564.85,2018,4,18,9,15
2018-04-19,10568.4,10557.1,10563.65,10558.2,2018,4,19,9,15
2018-04-20,10563.6,10549.8,10560.35,10553.9,2018,4,20,9,15
2018-04-23,10592.8,10552.5,10592.8,10558.1,2018,4,23,9,15
2018-04-24,10608.3,10575.6,10578.1,10596.95,2018,4,24,9,15
2018-04-25,10612.4,10589.25,10612.4,10604.75,2018,4,25,9,15
2018-04-26,10586.5,10573.3,10586.5,10578.5,2018,4,26,9,15
2018-04-27,10677.15,10651.65,10651.65,10675.5,2018,4,27,9,15
2018-04-30,10751.25,10705.75,10705.75,10744.7,2018,4,30,9,15
2018-05-02,10783.85,10759.45,10783.85,10760.95,2018,5,2,9,15
2018-05-03,10720.15,10700.0,10720.15,10700.25,2018,5,3,9,15
2018-05-04,10700.45,10650.8,10700.45,10655.35,2018,5,4,9,15
2018-05-07,10657.15,10643.25,10653.15,10653.0,2018,5,7,9,15
2018-05-08,10757.9,10722.75,10757.9,10728.2,2018,5,8,9,15
2018-05-09,10711.35,10691.6,10693.35,10711.35,2018,5,9,9,15
2018-05-10,10781.2,10771.0,10779.65,10771.2,2018,5,10,9,15
2018-05-11,10762.05,10741.95,10741.95,10750.2,2018,5,11,9,15
2018-05-14,10826.75,10802.35,10815.15,10816.2,2018,5,14,9,15
2018-05-15,10812.6,10790.7,10812.6,10797.0,2018,5,15,9,15
2018-05-16,10764.65,10746.35,10751.95,10752.45,2018,5,16,9,15
2018-05-17,10775.6,10746.25,10775.6,10747.15,2018,5,17,9,15
2018-05-18,10672.0,10656.3,10671.85,10663.85,2018,5,18,9,15
2018-05-21,10620.6,10567.5,10616.7,10581.7,2018,5,21,9,15
2018-05-22,10532.15,10508.65,10518.45,10508.75,2018,5,22,9,15
2018-05-23,10529.8,10517.95,10521.1,10524.0,2018,5,23,9,15
2018-05-24,10465.15,10454.2,10464.85,10463.6,2018,5,24,9,15
2018-05-25,10540.6,10524.7,10533.05,10540.2,2018,5,25,9,15
2018-05-28,10658.55,10641.25,10648.35,10658.55,2018,5,28,9,15
2018-05-29,10689.4,10665.0,10689.4,10677.7,2018,5,29,9,15
2018-05-30,10579.0,10564.6,10579.0,10577.85,2018,5,30,9,15
2018-05-31,10674.2,10643.9,10670.1,10645.1,2018,5,31,9,15
2018-06-01,10749.6,10717.35,10738.45,10745.4,2018,6,1,9,15
2018-06-04,10769.05,10737.6,10765.95,10738.9,2018,6,4,9,15
2018-06-05,10631.6,10599.6,10630.7,10606.85,2018,6,5,9,15
2018-06-06,10615.3,10592.1,10603.45,10595.1,2018,6,6,9,15
2018-06-07,10755.05,10722.6,10722.6,10753.2,2018,6,7,9,15
2018-06-08,10736.75,10717.9,10736.4,10731.0,2018,6,8,9,15
2018-06-11,10805.2,10779.65,10781.85,10805.15,2018,6,11,9,15
2018-06-12,10816.15,10798.8,10816.15,10811.2,2018,6,12,9,15
2018-06-13,10887.5,10861.8,10887.5,10869.2,2018,6,13,9,15
2018-06-14,10832.9,10816.55,10832.9,10828.55,2018,6,14,9,15
2018-06-15,10810.4,10789.15,10808.65,10798.8,2018,6,15,9,15
2018-06-18,10830.2,10803.7,10830.2,10816.35,2018,6,18,9,15
2018-06-19,10789.45,10761.0,10789.45,10761.75,2018,6,19,9,15
2018-06-20,10754.0,10734.65,10734.65,10750.05,2018,6,20,9,15
2018-06-21,10808.95,10792.15,10808.45,10798.3,2018,6,21,9,15
2018-06-22,10742.7,10720.85,10742.7,10727.1,2018,6,22,9,15
2018-06-25,10822.9,10802.65,10822.9,10804.8,2018,6,25,9,15
2018-06-26,10750.9,10733.05,10742.7,10749.5,2018,6,26,9,15
2018-06-27,10785.5,10752.85,10785.5,10755.7,2018,6,27,9,15
2018-06-28,10662.45,10639.85,10660.8,10639.9,2018,6,28,9,15
2018-06-29,10636.1,10612.85,10612.85,10635.5,2018,6,29,9,15
2018-07-02,10735.65,10690.5,10732.35,10691.75,2018,7,2,9,15
2018-07-03,10668.6,10638.65,10668.6,10643.5,2018,7,3,9,15
2018-07-04,10716.35,10699.6,10715.0,10709.55,2018,7,4,9,15
2018-07-05,10786.05,10762.8,10786.05,10776.15,2018,7,5,9,15
2018-07-06,10752.05,10736.0,10744.15,10751.65,2018,7,6,9,15
2018-07-09,10843.9,10832.85,10838.3,10832.85,2018,7,9,9,15
2018-07-10,10902.75,10877.0,10902.75,10887.6,2018,7,10,9,15
2018-07-11,10956.4,10924.1,10956.4,10935.25,2018,7,11,9,15
2018-07-12,11017.1,11001.55,11006.95,11016.75,2018,7,12,9,15
2018-07-13,11060.7,11035.3,11056.9,11052.15,2018,7,13,9,15
2018-07-16,11018.95,10998.75,11018.95,11015.4,2018,7,16,9,15
2018-07-17,10948.75,10926.55,10939.65,10948.75,2018,7,17,9,15
2018-07-18,11075.4,11058.2,11060.2,11063.6,2018,7,18,9,15
2018-07-19,11005.6,10981.5,10999.5,10987.1,2018,7,19,9,15
2018-07-20,10964.15,10946.55,10963.5,10963.1,2018,7,20,9,15
2018-07-23,11044.4,11018.5,11019.85,11039.15,2018,7,23,9,15
2018-07-24,11119.25,11106.3,11109.0,11115.9,2018,7,24,9,15
2018-07-25,11148.4,11131.35,11148.4,11141.25,2018,7,25,9,15
2018-07-26,11161.5,11132.95,11132.95,11159.5,2018,7,26,9,15
2018-07-27,11235.0,11224.4,11232.75,11227.05,2018,7,27,9,15
2018-07-30,11308.05,11291.95,11296.65,11300.8,2018,7,30,9,15
2018-07-31,11311.05,11284.9,11311.05,11291.9,2018,7,31,9,15
2018-08-01,11378.05,11359.8,11359.8,11366.65,2018,8,1,9,15
2018-08-02,11328.9,11303.35,11328.9,11313.75,2018,8,2,9,15
2018-08-03,11315.0,11296.35,11297.8,11311.9,2018,8,3,9,15
2018-08-06,11422.25,11397.85,11401.5,11418.75,2018,8,6,9,15
2018-08-07,11428.0,11398.5,11423.15,11400.7,2018,8,7,9,15
2018-08-08,11422.65,11393.05,11412.5,11394.9,2018,8,8,9,15
2018-08-09,11495.1,11464.6,11493.25,11477.95,2018,8,9,9,15
2018-08-10,11477.7,11442.2,11474.95,11451.1,2018,8,10,9,15
2018-08-13,11369.6,11345.0,11369.6,11365.6,2018,8,13,9,15
2018-08-14,11402.2,11372.05,11381.7,11401.35,2018,8,14,9,15
2018-08-16,11400.9,11378.25,11397.15,11398.6,2018,8,16,9,15
2018-08-17,11448.7,11432.9,11437.15,11442.9,2018,8,17,9,15
2018-08-20,11517.05,11501.0,11502.1,11513.9,2018,8,20,9,15
2018-08-21,11581.4,11563.05,11576.2,11569.8,2018,8,21,9,15
2018-08-23,11620.7,11595.9,11620.7,11596.9,2018,8,23,9,15
2018-08-24,11574.6,11560.1,11566.6,11574.6,2018,8,24,9,15
2018-08-27,11641.95,11603.95,11605.85,11641.55,2018,8,27,9,15
2018-08-28,11750.35,11728.5,11731.95,11748.0,2018,8,28,9,15
2018-08-29,11745.35,11715.85,11744.95,11734.45,2018,8,29,9,15
2018-08-30,11698.05,11681.7,11694.75,11681.7,2018,8,30,9,15
2018-08-31,11675.85,11654.95,11675.85,11673.05,2018,8,31,9,15
2018-09-03,11751.8,11687.35,11751.8,11687.7,2018,9,3,9,15
2018-09-04,11601.55,11568.15,11598.75,11577.05,2018,9,4,9,15
2018-09-05,11542.1,11507.35,11514.85,11537.05,2018,9,5,9,15
2018-09-06,11514.85,11482.05,11514.15,11494.75,2018,9,6,9,15
2018-09-07,11558.25,11487.9,11558.25,11501.75,2018,9,7,9,15
2018-09-10,11572.2,11553.7,11570.25,11568.75,2018,9,10,9,15
2018-09-11,11478.65,11435.45,11476.85,11435.45,2018,9,11,9,15
2018-09-12,11340.1,11283.9,11340.1,11308.3,2018,9,12,9,15
2018-09-14,11481.45,11436.05,11443.5,11436.15,2018,9,14,9,15
2018-09-17,11464.95,11418.55,11464.95,11429.55,2018,9,17,9,15
2018-09-18,11395.2,11361.0,11381.55,11395.2,2018,9,18,9,15
2018-09-19,11327.9,11295.05,11326.65,11295.65,2018,9,19,9,15
2018-09-21,11313.15,11266.05,11271.3,11313.15,2018,9,21,9,15
2018-09-24,11167.75,11099.3,11164.4,11123.9,2018,9,24,9,15
2018-09-25,10969.95,10928.2,10969.95,10931.65,2018,9,25,9,15
2018-09-26,11145.55,11094.3,11145.55,11102.3,2018,9,26,9,15
2018-09-27,11083.65,11043.0,11079.8,11055.95,2018,9,27,9,15
2018-09-28,11033.45,11008.1,11008.1,11017.2,2018,9,28,9,15
2018-10-01,10930.9,10874.6,10930.9,10887.5,2018,10,1,9,15
2018-10-03,10982.7,10938.8,10982.7,10947.55,2018,10,3,9,15
2018-10-04,10754.7,10663.65,10754.7,10693.9,2018,10,4,9,15
2018-10-05,10516.55,10450.65,10514.1,10515.45,2018,10,5,9,15
2018-10-08,10310.15,10252.9,10310.15,10259.55,2018,10,8,9,15
2018-10-09,10395.5,10346.4,10390.3,10385.15,2018,10,9,9,15
2018-10-10,10335.45,10322.35,10331.85,10324.95,2018,10,10,9,15
2018-10-11,10201.65,10148.0,10169.8,10165.3,2018,10,11,9,15
2018-10-12,10383.8,10329.5,10331.55,10383.8,2018,10,12,9,15
2018-10-15,10524.2,10457.75,10524.2,10457.75,2018,10,15,9,15
2018-10-16,10555.5,10526.4,10550.15,10553.9,2018,10,16,9,15
2018-10-17,10709.5,10678.05,10688.7,10678.05,2018,10,17,9,15
2018-10-19,10342.8,10311.25,10339.7,10332.6,2018,10,19,9,15
2018-10-22,10405.85,10348.0,10405.85,10349.95,2018,10,22,9,15
2018-10-23,10193.6,10152.6,10152.6,10193.6,2018,10,23,9,15
2018-10-24,10288.75,10252.05,10278.15,10259.3,2018,10,24,9,15
2018-10-25,10150.5,10126.35,10135.05,10150.2,2018,10,25,9,15
2018-10-26,10122.35,10062.85,10122.35,10069.2,2018,10,26,9,15
2018-10-29,10078.1,10020.4,10078.1,10023.85,2018,10,29,9,15
2018-10-30,10239.4,10207.9,10239.4,10229.65,2018,10,30,9,15
2018-10-31,10245.6,10207.65,10209.55,10219.9,2018,10,31,9,15
2018-11-01,10441.7,10402.65,10441.7,10413.55,2018,11,1,9,15
2018-11-02,10478.15,10460.75,10462.3,10477.75,2018,11,2,9,15
2018-11-05,10558.75,10511.95,10558.75,10523.55,2018,11,5,9,15
2018-11-06,10579.3,10548.05,10552.0,10575.65,2018,11,6,9,15
2018-11-07,10614.45,10592.55,10614.45,10594.05,2018,11,7,17,30
2018-11-09,10614.7,10545.4,10614.7,10555.0,2018,11,9,9,15
2018-11-12,10628.85,10606.15,10607.8,10627.75,2018,11,12,9,15
2018-11-13,10471.7,10441.9,10451.9,10461.55,2018,11,13,9,15
2018-11-14,10638.05,10622.8,10634.9,10637.85,2018,11,14,9,15
2018-11-15,10603.5,10571.1,10580.6,10598.4,2018,11,15,9,15
2018-11-16,10648.35,10634.45,10644.0,10648.35,2018,11,16,9,15
2018-11-19,10731.25,10713.7,10731.25,10717.1,2018,11,19,9,15
2018-11-20,10740.1,10717.6,10740.1,10730.55,2018,11,20,9,15
2018-11-21,10670.95,10637.85,10670.95,10648.25,2018,11,21,9,15
2018-11-22,10625.05,10606.55,10612.65,10610.45,2018,11,22,9,15
2018-11-26,10584.5,10554.9,10568.3,10555.8,2018,11,26,9,15
2018-11-27,10634.9,10618.2,10621.45,10624.45,2018,11,27,9,15
2018-11-28,10724.6,10704.45,10708.75,10720.45,2018,11,28,9,15
2018-11-29,10808.7,10782.4,10808.7,10784.6,2018,11,29,9,15
2018-11-30,10913.4,10883.1,10892.1,10913.15,2018,11,30,9,15
2018-12-03,10941.05,10920.7,10930.7,10926.8,2018,12,3,9,15
2018-12-04,10890.65,10867.3,10877.1,10877.85,2018,12,4,9,15
2018-12-05,10820.6,10803.2,10820.45,10803.7,2018,12,5,9,15
2018-12-06,10722.2,10703.25,10718.15,10710.2,2018,12,6,9,15
2018-12-07,10654.15,10631.9,10644.8,10641.25,2018,12,7,9,15
2018-12-10,10558.3,10523.35,10523.35,10550.5,2018,12,10,9,15
2018-12-11,10413.7,10337.25,10359.75,10404.0,2018,12,11,9,15
2018-12-12,10607.7,10562.2,10589.2,10604.0,2018,12,12,9,15
2018-12-13,10808.95,10791.05,10791.45,10792.0,2018,12,13,9,15
2018-12-14,10785.1,10753.05,10784.5,10770.6,2018,12,14,9,15
2018-12-17,10872.45,10846.6,10853.2,10871.75,2018,12,17,9,15
2018-12-18,10850.9,10826.4,10848.6,10840.5,2018,12,18,9,15
2018-12-19,10955.1,10930.55,10930.55,10949.8,2018,12,19,9,15
2018-12-20,10919.75,10880.05,10885.2,10916.85,2018,12,20,9,15
2018-12-21,10944.25,10925.25,10944.25,10940.7,2018,12,21,9,15
2018-12-24,10780.9,10725.75,10780.9,10730.2,2018,12,24,9,15
2018-12-26,10635.45,10593.2,10635.45,10593.45,2018,12,26,9,15
2018-12-27,10824.45,10809.2,10817.9,10814.4,2018,12,27,9,15
2018-12-28,10841.2,10820.15,10820.95,10838.05,2018,12,28,9,15
2018-12-31,10922.45,10908.4,10913.2,10918.7,2018,12,31,9,15
2019-01-01,10884.6,10840.75,10881.7,10841.05,2019,1,1,9,15
2019-01-02,10870.1,10840.4,10868.85,10868.95,2019,1,2,9,15
2019-01-03,10796.8,10755.8,10796.8,10776.85,2019,1,3,9,15
2019-01-04,10722.9,10695.05,10699.7,10721.1,2019,1,4,9,15
2019-01-07,10819.5,10804.85,10804.85,10811.0,2019,1,7,9,15
2019-01-08,10786.25,10734.6,10786.25,10746.35,2019,1,8,9,15
2019-01-09,10868.8,10853.35,10862.4,10853.65,2019,1,9,9,15
2019-01-10,10859.35,10830.85,10859.35,10848.55,2019,1,10,9,15
2019-01-11,10844.75,10828.5,10834.75,10841.2,2019,1,11,9,15
2019-01-14,10807.0,10745.8,10807.0,10754.15,2019,1,14,9,15
2019-01-15,10788.75,10777.55,10777.55,10782.95,2019,1,15,9,15
2019-01-16,10915.55,10894.0,10899.65,10895.0,2019,1,16,9,15
2019-01-17,10929.05,10918.5,10920.85,10918.5,2019,1,17,9,15
2019-01-18,10927.65,10913.7,10914.85,10915.35,2019,1,18,9,15
2019-01-21,10919.35,10885.9,10919.35,10891.5,2019,1,21,9,15
2019-01-22,10949.8,10922.55,10949.8,10939.85,2019,1,22,9,15
2019-01-23,10931.65,10914.95,10931.05,10930.65,2019,1,23,9,15
2019-01-24,10846.55,10828.75,10844.05,10836.45,2019,1,24,9,15
2019-01-25,10918.6,10859.75,10859.75,10912.45,2019,1,25,9,15
2019-01-28,10794.8,10756.05,10792.45,10778.45,2019,1,28,9,15
2019-01-29,10654.35,10617.4,10653.7,10642.05,2019,1,29,9,15
2019-01-30,10706.85,10688.55,10702.25,10689.4,2019,1,30,9,15
2019-01-31,10707.4,10690.55,10690.55,10701.35,2019,1,31,9,15
2019-02-01,10871.55,10836.85,10851.35,10869.15,2019,2,1,9,15
2019-02-04,10876.75,10844.45,10876.75,10858.65,2019,2,4,9,15
2019-02-05,10928.8,10902.0,10908.65,10926.35,2019,2,5,9,15
2019-02-06,10985.15,10963.65,10965.1,10977.5,2019,2,6,9,15
2019-02-07,11092.7,11056.2,11070.45,11091.8,2019,2,7,9,15
2019-02-08,11035.35,11008.6,11023.5,11035.35,2019,2,8,9,15
2019-02-11,10930.9,10884.6,10930.9,10900.85,2019,2,11,9,15
2019-02-12,10904.85,10872.1,10879.7,10904.45,2019,2,12,9,15
2019-02-13,10890.8,10870.55,10870.55,10883.25,2019,2,13,9,15
2019-02-14,10786.1,10760.6,10786.1,10762.75,2019,2,14,9,15
2019-02-15,10781.75,10721.5,10780.25,10724.1,2019,2,15,9,15
2019-02-18,10759.05,10710.2,10738.65,10724.9,2019,2,18,9,15
2019-02-19,10668.15,10636.7,10636.7,10665.7,2019,2,19,9,15
2019-02-20,10668.8,10655.3,10655.45,10660.9,2019,2,20,9,15
2019-02-21,10745.4,10723.9,10744.1,10734.45,2019,2,21,9,15
2019-02-22,10782.7,10764.3,10782.7,10777.35,2019,2,22,9,15
2019-02-25,10824.8,10813.25,10813.25,10823.35,2019,2,25,9,15
2019-02-26,10836.8,10770.05,10775.3,10813.8,2019,2,26,9,15
2019-02-27,10895.85,10875.45,10881.2,10892.95,2019,2,27,9,15
2019-02-28,10865.7,10837.0,10865.7,10844.25,2019,2,28,9,15
2019-03-01,10860.05,10842.65,10842.65,10850.65,2019,3,1,9,15
2019-03-05,10864.85,10818.7,10864.85,10845.35,2019,3,5,9,15
2019-03-06,11037.35,11023.9,11024.85,11026.0,2019,3,6,9,15
2019-03-07,11077.95,11054.3,11077.95,11060.8,2019,3,7,9,15
2019-03-08,11044.85,11015.7,11038.85,11044.65,2019,3,8,9,15
2019-03-11,11105.65,11060.9,11068.75,11104.1,2019,3,11,9,15
2019-03-12,11256.2,11229.95,11231.35,11249.45,2019,3,12,9,15
2019-03-13,11326.2,11284.7,11326.2,11287.25,2019,3,13,9,15
2019-03-14,11382.5,11360.25,11382.5,11373.0,2019,3,14,9,15
2019-03-15,11405.3,11372.2,11376.85,11403.25,2019,3,15,9,15
2019-03-18,11513.6,11470.65,11473.85,11502.3,2019,3,18,9,15
2019-03-19,11500.3,11464.25,11500.3,11465.55,2019,3,19,9,15
2019-03-20,11551.95,11530.45,11551.95,11530.45,2019,3,20,9,15
2019-03-22,11565.75,11539.55,11545.2,11559.75,2019,3,22,9,15
2019-03-25,11385.2,11350.65,11383.95,11354.45,2019,3,25,9,15
2019-03-26,11392.45,11369.5,11375.2,11370.8,2019,3,26,9,15
2019-03-27,11537.5,11520.75,11531.45,11537.5,2019,3,27,9,15
2019-03-28,11473.4,11452.75,11463.65,11472.6,2019,3,28,9,15
2019-03-29,11629.55,11607.4,11625.45,11618.85,2019,3,29,9,15
2019-04-01,11686.4,11665.2,11665.2,11680.65,2019,4,1,9,15
2019-04-02,11711.55,11676.0,11711.55,11681.0,2019,4,2,9,15
2019-04-03,11756.1,11731.95,11735.3,11754.4,2019,4,3,9,15
2019-04-04,11660.85,11638.6,11660.2,11647.0,2019,4,4,9,15
2019-04-05,11645.55,11627.1,11638.4,11645.4,2019,4,5,9,15
2019-04-08,11710.05,11682.0,11704.35,11684.6,2019,4,8,9,15
2019-04-09,11614.2,11574.3,11612.05,11587.5,2019,4,9,9,15
2019-04-10,11656.85,11639.45,11646.85,11656.05,2019,4,10,9,15
2019-04-11,11592.55,11575.55,11592.55,11583.8,2019,4,11,9,15
2019-04-12,11621.25,11604.15,11612.85,11617.85,2019,4,12,9,15
2019-04-15,11669.1,11651.8,11667.0,11665.1,2019,4,15,9,15
2019-04-16,11748.75,11732.45,11736.2,11745.9,2019,4,16,9,15
2019-04-18,11856.15,11811.5,11856.15,11815.95,2019,4,18,9,15
2019-04-22,11727.05,11676.05,11727.05,11685.9,2019,4,22,9,15
2019-04-23,11625.2,11593.05,11612.95,11625.2,2019,4,23,9,15
2019-04-24,11619.75,11597.65,11601.5,11607.7,2019,4,24,9,15
2019-04-25,11735.7,11716.55,11735.7,11731.75,2019,4,25,9,15
2019-04-26,11697.15,11677.2,11683.75,11692.9,2019,4,26,9,15
2019-04-30,11748.75,11725.65,11748.75,11736.85,2019,4,30,9,15
2019-05-02,11731.5,11713.8,11725.55,11729.55,2019,5,2,9,15
2019-05-03,11750.85,11719.7,11722.6,11750.85,2019,5,3,9,15
2019-05-06,11613.85,11585.85,11605.8,11608.0,2019,5,6,9,15
2019-05-07,11655.55,11633.5,11651.5,11638.0,2019,5,7,9,15
2019-05-08,11478.7,11429.6,11478.7,11438.7,2019,5,8,9,15
2019-05-09,11324.1,11301.8,11322.4,11319.75,2019,5,9,9,15
2019-05-10,11342.15,11309.85,11314.15,11340.3,2019,5,10,9,15
2019-05-13,11275.25,11231.95,11258.7,11275.25,2019,5,13,9,15
2019-05-14,11154.3,11115.95,11151.65,11120.7,2019,5,14,9,15
2019-05-15,11272.5,11246.8,11271.7,11251.35,2019,5,15,9,15
2019-05-16,11181.55,11162.25,11180.35,11164.15,2019,5,16,9,15
2019-05-17,11288.25,11259.85,11261.9,11287.6,2019,5,17,9,15
2019-05-20,11692.7,11641.95,11651.9,11641.95,2019,5,20,9,15
2019-05-21,11879.75,11843.3,11863.65,11877.25,2019,5,21,9,15
2019-05-22,11727.95,11683.35,11727.95,11727.1,2019,5,22,9,15
2019-05-23,11914.25,11837.35,11901.3,11914.25,2019,5,23,9,15
2019-05-24,11775.25,11728.3,11748.0,11745.15,2019,5,24,9,15
2019-05-27,11855.5,11812.9,11855.5,11848.65,2019,5,27,9,15
2019-05-28,11958.35,11918.75,11958.35,11939.15,2019,5,28,9,15
2019-05-29,11922.25,11905.8,11905.8,11922.25,2019,5,29,9,15
2019-05-30,11888.85,11862.35,11865.3,11881.35,2019,5,30,9,15
2019-05-31,12011.3,11986.5,11999.8,12003.05,2019,5,31,9,15
2019-06-03,11953.75,11920.75,11953.75,11938.5,2019,6,3,9,15
2019-06-04,12072.5,12043.4,12052.65,12071.1,2019,6,4,9,15
2019-06-06,12039.8,11989.9,12039.8,11995.4,2019,6,6,9,15
2019-06-07,11868.4,11833.7,11865.2,11851.05,2019,6,7,9,15
2019-06-10,11964.65,11929.3,11934.9,11963.75,2019,6,10,9,15
2019-06-11,11959.85,11933.25,11959.85,11935.8,2019,6,11,9,15
2019-06-12,11962.45,11919.1,11962.45,11926.0,2019,6,12,9,15
2019-06-13,11879.4,11864.5,11873.9,11879.4,2019,6,13,9,15
2019-06-14,11911.45,11893.35,11910.1,11894.7,2019,6,14,9,15
2019-06-17,11844.0,11784.9,11844.0,11787.95,2019,6,17,9,15
2019-06-18,11712.3,11677.05,11677.05,11709.2,2019,6,18,9,15
2019-06-19,11774.5,11741.95,11744.45,11768.8,2019,6,19,9,15
2019-06-20,11671.4,11645.15,11653.65,11651.1,2019,6,20,9,15
2019-06-21,11827.6,11776.75,11827.6,11787.4,2019,6,21,9,15
2019-06-24,11753.5,11725.75,11725.8,11736.65,2019,6,24,9,15
2019-06-25,11685.7,11651.15,11681.0,11664.3,2019,6,25,9,15
