product_symbol,price,size,timestamp,buyer_role
P-BTC-66600-110324,345.00000000,25,2024-03-11 00:53:14.008812,taker
C-BTC-67800-110324,562.00000000,25,2024-03-11 00:53:33.383677,taker
P-BTC-64800-110324,113.00000000,25,2024-03-11 00:53:35.343565,taker
C-BTC-67800-130324,1740.00000000,25,2024-03-11 00:54:02.767583,taker
P-BTC-66000-110324,226.00000000,25,2024-03-11 00:54:04.882604,taker
C-BTC-67800-110324,642.20000000,25,2024-03-11 00:54:32.992287,taker
C-BTC-67800-110324,686.00000000,25,2024-03-11 00:54:54.663503,taker
P-BTC-67000-110324,364.00000000,25,2024-03-11 00:54:56.389640,taker
C-BTC-68000-110324,549.00000000,25,2024-03-11 00:55:43.542654,taker
P-BTC-67200-110324,426.00000000,25,2024-03-11 00:55:45.830220,taker
C-BTC-67200-130324,2138.00000000,25,2024-03-11 00:56:02.775904,taker
P-BTC-68000-110324,712.00000000,25,2024-03-11 00:56:04.988767,taker
C-BTC-68000-130324,1879.00000000,25,2024-03-11 01:00:22.970162,taker
P-BTC-66200-110324,213.00000000,25,2024-03-11 01:00:24.583867,taker
C-BTC-68000-110324,768.40000000,25,2024-03-11 01:07:39.157187,taker
C-BTC-67800-110324,872.40000000,25,2024-03-11 01:07:39.187352,taker
C-BTC-67400-110324,1160.90000000,25,2024-03-11 01:07:39.264375,taker
C-BTC-70200-110324,123.50000000,25,2024-03-11 01:09:43.376781,taker
C-BTC-70500-220324,3144.00000000,25,2024-03-11 01:12:28.855657,taker
P-BTC-67800-110324,467.00000000,25,2024-03-11 01:12:30.726683,taker
C-BTC-72000-220324,2625.00000000,25,2024-03-11 01:13:03.553139,taker
P-BTC-68400-110324,724.00000000,25,2024-03-11 01:13:05.235833,taker
C-BTC-68800-110324,426.00000000,25,2024-03-11 01:15:36.415099,taker
P-BTC-68200-110324,656.00000000,25,2024-03-11 01:15:38.102688,taker
P-BTC-67800-110324,595.40000000,25,2024-03-11 01:33:30.387044,taker
P-BTC-68400-110324,959.40000000,25,2024-03-11 01:33:49.132713,taker
P-BTC-68200-110324,871.00000000,25,2024-03-11 01:37:41.427360,taker
C-BTC-70000-110324,102.00000000,25,2024-03-11 01:40:56.002689,taker
P-BTC-66800-110324,365.00000000,25,2024-03-11 01:40:57.895746,taker
C-BTC-68000-110324,598.00000000,25,2024-03-11 01:43:04.350562,taker
P-BTC-66400-110324,270.00000000,25,2024-03-11 01:43:06.633177,taker
C-BTC-67800-110324,675.00000000,25,2024-03-11 01:46:43.299131,taker
P-BTC-60000-150324,246.00000000,25,2024-03-11 01:46:46.063108,taker
C-BTC-67800-110324,837.20000000,25,2024-03-11 01:49:16.264033,taker
