open,high,low,close,adj close,volume,year,month,hour,day,day_name,max,min,difference,candle_body,high_shadow,low_shadow,trend
16867.400390625,16886.44921875,16830.75,16869.75,16869.75,0,2023,3,12,20,Monday,16886.44921875,16830.75,55.69921875,-2.349609375,19.048828125,39.0,DOWN
16868.900390625,16901.349609375,16842.80078125,16891.349609375,16891.349609375,0,2023,3,13,20,Monday,16901.349609375,16842.80078125,58.548828125,-22.44921875,32.44921875,48.548828125,DOWN
16891.349609375,16996.349609375,16874.30078125,16987.30078125,16987.30078125,0,2023,3,14,20,Monday,16996.349609375,16874.30078125,122.048828125,-95.951171875,105.0,113.0,DOWN
16987.349609375,17008.44921875,16987.349609375,17003.44921875,17003.44921875,0,2023,3,15,20,Monday,17008.44921875,16987.349609375,21.099609375,-16.099609375,21.099609375,16.099609375,DOWN
17060.400390625,17080.55078125,17016.650390625,17066.05078125,17066.05078125,0,2023,3,9,21,Tuesday,17080.55078125,17016.650390625,63.900390625,-5.650390625,20.150390625,49.400390625,DOWN
17065.80078125,17085.75,17046.19921875,17065.400390625,17065.400390625,0,2023,3,10,21,Tuesday,17085.75,17046.19921875,39.55078125,0.400390625,19.94921875,19.201171875,UP
17065.099609375,17079.099609375,17022.55078125,17030.94921875,17030.94921875,0,2023,3,11,21,Tuesday,17079.099609375,17022.55078125,56.548828125,34.150390625,14.0,8.3984375,UP
17031.55078125,17100.25,17028.349609375,17098.650390625,17098.650390625,0,2023,3,12,21,Tuesday,17100.25,17028.349609375,71.900390625,-67.099609375,68.69921875,70.30078125,DOWN
17095.25,17110.69921875,17065.55078125,17088.400390625,17088.400390625,0,2023,3,13,21,Tuesday,17110.69921875,17065.55078125,45.1484375,6.849609375,15.44921875,22.849609375,UP
17088.5,17127.099609375,17085.75,17104.19921875,17104.19921875,0,2023,3,14,21,Tuesday,17127.099609375,17085.75,41.349609375,-15.69921875,38.599609375,18.44921875,DOWN
17103.349609375,17112.44921875,17095.5,17106.94921875,17106.94921875,0,2023,3,15,21,Tuesday,17112.44921875,17095.5,16.94921875,-3.599609375,9.099609375,11.44921875,DOWN
17177.44921875,17207.150390625,17132.400390625,17140.80078125,17140.80078125,0,2023,3,9,22,Wednesday,17207.150390625,17132.400390625,74.75,36.6484375,29.701171875,8.400390625,UP
17141.599609375,17151.55078125,17108.80078125,17129.849609375,17129.849609375,0,2023,3,10,22,Wednesday,17151.55078125,17108.80078125,42.75,11.75,9.951171875,21.048828125,UP
17129.900390625,17153.900390625,17119.69921875,17138.5,17138.5,0,2023,3,11,22,Wednesday,17153.900390625,17119.69921875,34.201171875,-8.599609375,24.0,18.80078125,DOWN
17138.75,17165.400390625,17130.599609375,17134.650390625,17134.650390625,0,2023,3,12,22,Wednesday,17165.400390625,17130.599609375,34.80078125,4.099609375,26.650390625,4.05078125,UP
17135.25,17156.05078125,17116.69921875,17142.05078125,17142.05078125,0,2023,3,13,22,Wednesday,17156.05078125,17116.69921875,39.3515625,-6.80078125,20.80078125,25.3515625,DOWN
17144.099609375,17160.80078125,17110.94921875,17159.94921875,17159.94921875,0,2023,3,14,22,Wednesday,17160.80078125,17110.94921875,49.8515625,-15.849609375,16.701171875,49.0,DOWN
17160.0,17164.599609375,17142.75,17142.75,17142.75,0,2023,3,15,22,Wednesday,17164.599609375,17142.75,21.849609375,17.25,4.599609375,0.0,UP
17097.400390625,17142.349609375,17046.099609375,17136.69921875,17136.69921875,0,2023,3,9,23,Thursday,17142.349609375,17046.099609375,96.25,-39.298828125,44.94921875,90.599609375,DOWN
17137.5,17171.900390625,17125.55078125,17136.349609375,17136.349609375,0,2023,3,10,23,Thursday,17171.900390625,17125.55078125,46.349609375,1.150390625,34.400390625,10.798828125,UP
17136.5,17171.30078125,17132.75,17168.0,17168.0,0,2023,3,11,23,Thursday,17171.30078125,17132.75,38.55078125,-31.5,34.80078125,35.25,DOWN
17167.44921875,17205.05078125,17156.400390625,17176.69921875,17176.69921875,0,2023,3,12,23,Thursday,17205.05078125,17156.400390625,48.650390625,-9.25,37.6015625,20.298828125,DOWN
17177.05078125,17193.400390625,17129.5,17129.5,17129.5,0,2023,3,13,23,Thursday,17193.400390625,17129.5,63.900390625,47.55078125,16.349609375,0.0,UP
17128.75,17138.599609375,17057.400390625,17070.099609375,17070.099609375,0,2023,3,14,23,Thursday,17138.599609375,17057.400390625,81.19921875,58.650390625,9.849609375,12.69921875,UP
17069.900390625,17078.30078125,17061.75,17068.44921875,17068.44921875,0,2023,3,15,23,Thursday,17078.30078125,17061.75,16.55078125,1.451171875,8.400390625,6.69921875,UP
17076.19921875,17108.55078125,16995.400390625,17064.150390625,17064.150390625,0,2023,3,9,24,Friday,17108.55078125,16995.400390625,113.150390625,12.048828125,32.3515625,68.75,UP
17064.80078125,17087.80078125,17010.80078125,17061.900390625,17061.900390625,0,2023,3,10,24,Friday,17087.80078125,17010.80078125,77.0,2.900390625,23.0,51.099609375,UP
17061.44921875,17087.849609375,17039.94921875,17082.5,17082.5,0,2023,3,11,24,Friday,17087.849609375,17039.94921875,47.900390625,-21.05078125,26.400390625,42.55078125,DOWN
17083.25,17097.94921875,17040.0,17080.55078125,17080.55078125,0,2023,3,12,24,Friday,17097.94921875,17040.0,57.94921875,2.69921875,14.69921875,40.55078125,UP
17081.94921875,17091.599609375,17008.099609375,17024.55078125,17024.55078125,0,2023,3,13,24,Friday,17091.599609375,17008.099609375,83.5,57.3984375,9.650390625,16.451171875,UP
17025.5,17025.55078125,16951.0,16954.5,16954.5,0,2023,3,14,24,Friday,17025.55078125,16951.0,74.55078125,71.0,0.05078125,3.5,UP
16956.05078125,16961.05078125,16918.5,16932.599609375,16932.599609375,0,2023,3,15,24,Friday,16961.05078125,16918.5,42.55078125,23.451171875,5.0,14.099609375,UP
16984.30078125,17038.0,16919.400390625,17030.55078125,17030.55078125,0,2023,3,9,27,Monday,17038.0,16919.400390625,118.599609375,-46.25,53.69921875,111.150390625,DOWN
17031.150390625,17044.849609375,16982.25,16996.94921875,16996.94921875,0,2023,3,10,27,Monday,17044.849609375,16982.25,62.599609375,34.201171875,13.69921875,14.69921875,UP
16997.0,17051.849609375,16975.75,17034.650390625,17034.650390625,0,2023,3,11,27,Monday,17051.849609375,16975.75,76.099609375,-37.650390625,54.849609375,58.900390625,DOWN
17035.05078125,17061.19921875,17010.349609375,17010.349609375,17010.349609375,0,2023,3,12,27,Monday,17061.19921875,17010.349609375,50.849609375,24.701171875,26.1484375,0.0,UP
17009.599609375,17049.25,16982.599609375,17039.849609375,17039.849609375,0,2023,3,13,27,Monday,17049.25,16982.599609375,66.650390625,-30.25,39.650390625,57.25,DOWN
17040.19921875,17090.75,16974.349609375,16982.44921875,16982.44921875,0,2023,3,14,27,Monday,17090.75,16974.349609375,116.400390625,57.75,50.55078125,8.099609375,UP
16982.400390625,16986.900390625,16953.94921875,16963.44921875,16963.44921875,0,2023,3,15,27,Monday,16986.900390625,16953.94921875,32.951171875,18.951171875,4.5,9.5,UP
17031.75,17061.5,16971.349609375,16992.5,16992.5,0,2023,3,9,28,Tuesday,17061.5,16971.349609375,90.150390625,39.25,29.75,21.150390625,UP
16992.150390625,17000.900390625,16930.349609375,16945.849609375,16945.849609375,0,2023,3,10,28,Tuesday,17000.900390625,16930.349609375,70.55078125,46.30078125,8.75,15.5,UP
16946.75,16991.75,16944.55078125,16951.099609375,16951.099609375,0,2023,3,11,28,Tuesday,16991.75,16944.55078125,47.19921875,-4.349609375,45.0,6.548828125,DOWN
16950.349609375,16985.44921875,16939.05078125,16979.849609375,16979.849609375,0,2023,3,12,28,Tuesday,16985.44921875,16939.05078125,46.3984375,-29.5,35.099609375,40.798828125,DOWN
16980.5,16985.650390625,16914.19921875,16923.69921875,16923.69921875,0,2023,3,13,28,Tuesday,16985.650390625,16914.19921875,71.451171875,56.80078125,5.150390625,9.5,UP
16924.05078125,16969.75,16913.80078125,16943.19921875,16943.19921875,0,2023,3,14,28,Tuesday,16969.75,16913.80078125,55.94921875,-19.1484375,45.69921875,29.3984375,DOWN
16943.05078125,16966.0,16943.05078125,16956.849609375,16956.849609375,0,2023,3,15,28,Tuesday,16966.0,16943.05078125,22.94921875,-13.798828125,22.94921875,13.798828125,DOWN
16977.30078125,17032.69921875,16977.30078125,17016.44921875,17016.44921875,0,2023,3,9,29,Wednesday,17032.69921875,16977.30078125,55.3984375,-39.1484375,55.3984375,39.1484375,DOWN
17016.0,17048.55078125,16968.400390625,16977.69921875,16977.69921875,0,2023,3,10,29,Wednesday,17048.55078125,16968.400390625,80.150390625,38.30078125,32.55078125,9.298828125,UP
16976.0,16997.25,16942.650390625,16952.0,16952.0,0,2023,3,11,29,Wednesday,16997.25,16942.650390625,54.599609375,24.0,21.25,9.349609375,UP
16952.44921875,16989.19921875,16941.150390625,16979.94921875,16979.94921875,0,2023,3,12,29,Wednesday,16989.19921875,16941.150390625,48.048828125,-27.5,36.75,38.798828125,DOWN
16979.94921875,17051.75,16979.55078125,17045.349609375,17045.349609375,0,2023,3,13,29,Wednesday,17051.75,16979.55078125,72.19921875,-65.400390625,71.80078125,65.798828125,DOWN
17045.30078125,17096.599609375,16990.400390625,17094.849609375,17094.849609375,0,2023,3,14,29,Wednesday,17096.599609375,16990.400390625,106.19921875,-49.548828125,51.298828125,104.44921875,DOWN
17096.25,17125.900390625,17087.150390625,17115.55078125,17115.55078125,0,2023,3,15,29,Wednesday,17125.900390625,17087.150390625,38.75,-19.30078125,29.650390625,28.400390625,DOWN
17210.349609375,17289.099609375,17209.44921875,17256.900390625,17256.900390625,0,2023,3,9,31,Friday,17289.099609375,17209.44921875,79.650390625,-46.55078125,78.75,47.451171875,DOWN
17256.349609375,17269.599609375,17234.900390625,17245.5,17245.5,0,2023,3,10,31,Friday,17269.599609375,17234.900390625,34.69921875,10.849609375,13.25,10.599609375,UP
17245.099609375,17291.94921875,17242.099609375,17278.69921875,17278.69921875,0,2023,3,11,31,Friday,17291.94921875,17242.099609375,49.849609375,-33.599609375,46.849609375,36.599609375,DOWN
17279.0,17325.19921875,17268.650390625,17316.650390625,17316.650390625,0,2023,3,12,31,Friday,17325.19921875,17268.650390625,56.548828125,-37.650390625,46.19921875,48.0,DOWN
17317.5,17365.55078125,17312.400390625,17360.80078125,17360.80078125,0,2023,3,13,31,Friday,17365.55078125,17312.400390625,53.150390625,-43.30078125,48.05078125,48.400390625,DOWN
17361.75,17381.30078125,17344.150390625,17363.19921875,17363.19921875,0,2023,3,14,31,Friday,17381.30078125,17344.150390625,37.150390625,-1.44921875,19.55078125,19.048828125,DOWN
17362.650390625,17367.5,17337.69921875,17356.849609375,17356.849609375,0,2023,3,15,31,Friday,17367.5,17337.69921875,29.80078125,5.80078125,4.849609375,19.150390625,UP
17427.94921875,17427.94921875,17325.80078125,17367.900390625,17367.900390625,0,2023,4,9,3,Monday,17427.94921875,17325.80078125,102.1484375,60.048828125,0.0,42.099609375,UP
17368.19921875,17378.44921875,17321.900390625,17324.30078125,17324.30078125,0,2023,4,10,3,Monday,17378.44921875,17321.900390625,56.548828125,43.8984375,10.25,2.400390625,UP
17324.25,17363.599609375,17312.900390625,17351.650390625,17351.650390625,0,2023,4,11,3,Monday,17363.599609375,17312.900390625,50.69921875,-27.400390625,39.349609375,38.75,DOWN
17351.599609375,17368.75,17336.150390625,17348.25,17348.25,0,2023,4,12,3,Monday,17368.75,17336.150390625,32.599609375,3.349609375,17.150390625,12.099609375,UP
17348.150390625,17372.599609375,17338.44921875,17371.75,17371.75,0,2023,4,13,3,Monday,17372.599609375,17338.44921875,34.150390625,-23.599609375,24.44921875,33.30078125,DOWN
17371.25,17404.55078125,17356.75,17404.099609375,17404.099609375,0,2023,4,14,3,Monday,17404.55078125,17356.75,47.80078125,-32.849609375,33.30078125,47.349609375,DOWN
17403.849609375,17410.25,17393.55078125,17399.69921875,17399.69921875,0,2023,4,15,3,Monday,17410.25,17393.55078125,16.69921875,4.150390625,6.400390625,6.1484375,UP
17422.30078125,17492.5,17412.150390625,17491.650390625,17491.650390625,0,2023,4,9,5,Wednesday,17492.5,17412.150390625,80.349609375,-69.349609375,70.19921875,79.5,DOWN
17491.150390625,17513.80078125,17478.150390625,17485.94921875,17485.94921875,0,2023,4,10,5,Wednesday,17513.80078125,17478.150390625,35.650390625,5.201171875,22.650390625,7.798828125,UP
17485.75,17515.55078125,17482.25,17509.849609375,17509.849609375,0,2023,4,11,5,Wednesday,17515.55078125,17482.25,33.30078125,-24.099609375,29.80078125,27.599609375,DOWN
17510.30078125,17544.900390625,17499.05078125,17537.44921875,17537.44921875,0,2023,4,12,5,Wednesday,17544.900390625,17499.05078125,45.849609375,-27.1484375,34.599609375,38.3984375,DOWN
17537.349609375,17544.69921875,17513.900390625,17536.80078125,17536.80078125,0,2023,4,13,5,Wednesday,17544.69921875,17513.900390625,30.798828125,0.548828125,7.349609375,22.900390625,UP
17536.55078125,17561.94921875,17527.55078125,17552.55078125,17552.55078125,0,2023,4,14,5,Wednesday,17561.94921875,17527.55078125,34.3984375,-16.0,25.3984375,25.0,DOWN
17554.150390625,17570.0,17549.849609375,17561.0,17561.0,0,2023,4,15,5,Wednesday,17570.0,17549.849609375,20.150390625,-6.849609375,15.849609375,11.150390625,DOWN
17533.849609375,17600.55078125,17503.599609375,17588.5,17588.5,0,2023,4,9,6,Thursday,17600.55078125,17503.599609375,96.951171875,-54.650390625,66.701171875,84.900390625,DOWN
17588.80078125,17619.55078125,17577.599609375,17618.25,17618.25,0,2023,4,10,6,Thursday,17619.55078125,17577.599609375,41.951171875,-29.44921875,30.75,40.650390625,DOWN
17617.5,17621.349609375,17580.80078125,17602.30078125,17602.30078125,0,2023,4,11,6,Thursday,17621.349609375,17580.80078125,40.548828125,15.19921875,3.849609375,21.5,UP
17602.5,17637.69921875,17597.650390625,17618.44921875,17618.44921875,0,2023,4,12,6,Thursday,17637.69921875,17597.650390625,40.048828125,-15.94921875,35.19921875,20.798828125,DOWN
17618.349609375,17621.349609375,17552.0,17575.599609375,17575.599609375,0,2023,4,13,6,Thursday,17621.349609375,17552.0,69.349609375,42.75,3.0,23.599609375,UP
17576.0,17613.0,17568.69921875,17591.349609375,17591.349609375,0,2023,4,14,6,Thursday,17613.0,17568.69921875,44.30078125,-15.349609375,37.0,22.650390625,DOWN
17591.900390625,17608.349609375,17590.650390625,17602.0,17602.0,0,2023,4,15,6,Thursday,17608.349609375,17590.650390625,17.69921875,-10.099609375,16.44921875,11.349609375,DOWN
17634.900390625,17660.44921875,17608.900390625,17630.0,17630.0,0,2023,4,9,10,Monday,17660.44921875,17608.900390625,51.548828125,4.900390625,25.548828125,21.099609375,UP
17630.5,17641.80078125,17606.19921875,17640.0,17640.0,0,2023,4,10,10,Monday,17641.80078125,17606.19921875,35.6015625,-9.5,11.30078125,33.80078125,DOWN
17639.05078125,17678.30078125,17626.80078125,17672.099609375,17672.099609375,0,2023,4,11,10,Monday,17678.30078125,17626.80078125,51.5,-33.048828125,39.25,45.298828125,DOWN
17672.0,17693.30078125,17666.94921875,17667.5,17667.5,0,2023,4,12,10,Monday,17693.30078125,17666.94921875,26.3515625,4.5,21.30078125,0.55078125,UP
17667.80078125,17674.150390625,17622.94921875,17626.5,17626.5,0,2023,4,13,10,Monday,17674.150390625,17622.94921875,51.201171875,41.30078125,6.349609375,3.55078125,UP
17626.75,17637.69921875,17598.25,17621.30078125,17621.30078125,0,2023,4,14,10,Monday,17637.69921875,17598.25,39.44921875,5.44921875,10.94921875,23.05078125,UP
17621.349609375,17627.849609375,17608.650390625,17613.05078125,17613.05078125,0,2023,4,15,10,Monday,17627.849609375,17608.650390625,19.19921875,8.298828125,6.5,4.400390625,UP
17704.80078125,17748.599609375,17669.0,17741.55078125,17741.55078125,0,2023,4,9,11,Tuesday,17748.599609375,17669.0,79.599609375,-36.75,43.798828125,72.55078125,DOWN
17743.400390625,17745.30078125,17701.75,17704.25,17704.25,0,2023,4,10,11,Tuesday,17745.30078125,17701.75,43.55078125,39.150390625,1.900390625,2.5,UP
17705.0,17714.849609375,17668.349609375,17675.650390625,17675.650390625,0,2023,4,11,11,Tuesday,17714.849609375,17668.349609375,46.5,29.349609375,9.849609375,7.30078125,UP
17675.25,17688.599609375,17655.30078125,17667.599609375,17667.599609375,0,2023,4,12,11,Tuesday,17688.599609375,17655.30078125,33.298828125,7.650390625,13.349609375,12.298828125,UP
17668.349609375,17720.69921875,17665.44921875,17713.650390625,17713.650390625,0,2023,4,13,11,Tuesday,17720.69921875,17665.44921875,55.25,-45.30078125,52.349609375,48.201171875,DOWN
17713.650390625,17729.849609375,17700.44921875,17728.150390625,17728.150390625,0,2023,4,14,11,Tuesday,17729.849609375,17700.44921875,29.400390625,-14.5,16.19921875,27.701171875,DOWN
17727.900390625,17733.94921875,17713.05078125,17722.25,17722.25,0,2023,4,15,11,Tuesday,17733.94921875,17713.05078125,20.8984375,5.650390625,6.048828125,9.19921875,UP
17759.55078125,17779.400390625,17717.80078125,17751.55078125,17751.55078125,0,2023,4,9,12,Wednesday,17779.400390625,17717.80078125,61.599609375,8.0,19.849609375,33.75,UP
17751.80078125,17764.25,17735.19921875,17754.349609375,17754.349609375,0,2023,4,10,12,Wednesday,17764.25,17735.19921875,29.05078125,-2.548828125,12.44921875,19.150390625,DOWN
17753.900390625,17773.25,17750.69921875,17761.75,17761.75,0,2023,4,11,12,Wednesday,17773.25,17750.69921875,22.55078125,-7.849609375,19.349609375,11.05078125,DOWN
17760.80078125,17795.30078125,17760.80078125,17792.349609375,17792.349609375,0,2023,4,12,12,Wednesday,17795.30078125,17760.80078125,34.5,-31.548828125,34.5,31.548828125,DOWN
17792.25,17819.05078125,17792.150390625,17807.05078125,17807.05078125,0,2023,4,13,12,Wednesday,17819.05078125,17792.150390625,26.900390625,-14.80078125,26.80078125,14.900390625,DOWN
17806.650390625,17814.30078125,17767.25,17812.25,17812.25,0,2023,4,14,12,Wednesday,17814.30078125,17767.25,47.05078125,-5.599609375,7.650390625,45.0,DOWN
17812.349609375,17824.30078125,17809.19921875,17817.900390625,17817.900390625,0,2023,4,15,12,Wednesday,17824.30078125,17809.19921875,15.1015625,-5.55078125,11.951171875,8.701171875,DOWN
17807.30078125,17827.25,17771.400390625,17792.400390625,17792.400390625,0,2023,4,9,13,Thursday,17827.25,17771.400390625,55.849609375,14.900390625,19.94921875,21.0,UP
17792.30078125,17805.69921875,17740.80078125,17747.599609375,17747.599609375,0,2023,4,10,13,Thursday,17805.69921875,17740.80078125,64.8984375,44.701171875,13.3984375,6.798828125,UP
17746.900390625,17770.099609375,17736.75,17746.599609375,17746.599609375,0,2023,4,11,13,Thursday,17770.099609375,17736.75,33.349609375,0.30078125,23.19921875,9.849609375,UP
17745.599609375,17777.599609375,17729.69921875,17750.0,17750.0,0,2023,4,12,13,Thursday,17777.599609375,17729.69921875,47.900390625,-4.400390625,32.0,20.30078125,DOWN
17749.900390625,17793.5,17744.900390625,17780.599609375,17780.599609375,0,2023,4,13,13,Thursday,17793.5,17744.900390625,48.599609375,-30.69921875,43.599609375,35.69921875,DOWN
17780.55078125,17837.400390625,17779.94921875,17836.55078125,17836.55078125,0,2023,4,14,13,Thursday,17837.400390625,17779.94921875,57.451171875,-56.0,56.849609375,56.6015625,DOWN
17836.599609375,17841.5,17826.400390625,17828.150390625,17828.150390625,0,2023,4,15,13,Thursday,17841.5,17826.400390625,15.099609375,8.44921875,4.900390625,1.75,UP
17863.0,17863.0,17574.349609375,17610.30078125,17610.30078125,0,2023,4,9,17,Monday,17863.0,17574.349609375,288.650390625,252.69921875,0.0,35.951171875,UP
17609.900390625,17676.55078125,17609.44921875,17640.94921875,17640.94921875,0,2023,4,10,17,Monday,17676.55078125,17609.44921875,67.1015625,-31.048828125,66.650390625,31.5,DOWN
17640.94921875,17666.94921875,17639.849609375,17657.19921875,17657.19921875,0,2023,4,11,17,Monday,17666.94921875,17639.849609375,27.099609375,-16.25,26.0,17.349609375,DOWN
17656.69921875,17693.349609375,17654.650390625,17671.25,17671.25,0,2023,4,12,17,Monday,17693.349609375,17654.650390625,38.69921875,-14.55078125,36.650390625,16.599609375,DOWN
17671.05078125,17689.150390625,17654.150390625,17688.19921875,17688.19921875,0,2023,4,13,17,Monday,17689.150390625,17654.150390625,35.0,-17.1484375,18.099609375,34.048828125,DOWN
17688.150390625,17716.900390625,17670.30078125,17711.30078125,17711.30078125,0,2023,4,14,17,Monday,17716.900390625,17670.30078125,46.599609375,-23.150390625,28.75,41.0,DOWN
17711.650390625,17714.849609375,17699.30078125,17704.099609375,17704.099609375,0,2023,4,15,17,Monday,17714.849609375,17699.30078125,15.548828125,7.55078125,3.19921875,4.798828125,UP
17766.599609375,17766.599609375,17663.19921875,17670.349609375,17670.349609375,0,2023,4,9,18,Tuesday,17766.599609375,17663.19921875,103.400390625,96.25,0.0,7.150390625,UP
17670.25,17696.349609375,17651.150390625,17681.80078125,17681.80078125,0,2023,4,10,18,Tuesday,17696.349609375,17651.150390625,45.19921875,-11.55078125,26.099609375,30.650390625,DOWN
17681.900390625,17688.25,17659.400390625,17682.150390625,17682.150390625,0,2023,4,11,18,Tuesday,17688.25,17659.400390625,28.849609375,-0.25,6.349609375,22.75,DOWN
17682.599609375,17709.849609375,17679.19921875,17690.099609375,17690.099609375,0,2023,4,12,18,Tuesday,17709.849609375,17679.19921875,30.650390625,-7.5,27.25,10.900390625,DOWN
17690.150390625,17690.150390625,17610.75,17636.400390625,17636.400390625,0,2023,4,13,18,Tuesday,17690.150390625,17610.75,79.400390625,53.75,0.0,25.650390625,UP
17636.30078125,17673.599609375,17623.900390625,17656.099609375,17656.099609375,0,2023,4,14,18,Tuesday,17673.599609375,17623.900390625,49.69921875,-19.798828125,37.298828125,32.19921875,DOWN
17655.900390625,17663.30078125,17650.05078125,17661.55078125,17661.55078125,0,2023,4,15,18,Tuesday,17663.30078125,17650.05078125,13.25,-5.650390625,7.400390625,11.5,DOWN
17653.349609375,17658.349609375,17612.55078125,17628.94921875,17628.94921875,0,2023,4,9,19,Wednesday,17658.349609375,17612.55078125,45.798828125,24.400390625,5.0,16.3984375,UP
17629.5,17652.05078125,17626.75,17649.599609375,17649.599609375,0,2023,4,10,19,Wednesday,17652.05078125,17626.75,25.30078125,-20.099609375,22.55078125,22.849609375,DOWN
17648.05078125,17662.900390625,17631.05078125,17654.25,17654.25,0,2023,4,11,19,Wednesday,17662.900390625,17631.05078125,31.849609375,-6.19921875,14.849609375,23.19921875,DOWN
17654.55078125,17665.599609375,17631.5,17633.650390625,17633.650390625,0,2023,4,12,19,Wednesday,17665.599609375,17631.5,34.099609375,20.900390625,11.048828125,2.150390625,UP
17633.80078125,17635.94921875,17580.0,17595.55078125,17595.55078125,0,2023,4,13,19,Wednesday,17635.94921875,17580.0,55.94921875,38.25,2.1484375,15.55078125,UP
17594.900390625,17632.849609375,17588.44921875,17628.599609375,17628.599609375,0,2023,4,14,19,Wednesday,17632.849609375,17588.44921875,44.400390625,-33.69921875,37.94921875,40.150390625,DOWN
17628.099609375,17629.349609375,17606.44921875,17610.19921875,17610.19921875,0,2023,4,15,19,Wednesday,17629.349609375,17606.44921875,22.900390625,17.900390625,1.25,3.75,UP
17638.599609375,17683.75,17615.19921875,17628.19921875,17628.19921875,0,2023,4,9,20,Thursday,17683.75,17615.19921875,68.55078125,10.400390625,45.150390625,13.0,UP
17628.19921875,17642.900390625,17590.349609375,17610.94921875,17610.94921875,0,2023,4,10,20,Thursday,17642.900390625,17590.349609375,52.55078125,17.25,14.701171875,20.599609375,UP
17611.349609375,17632.80078125,17610.94921875,17620.55078125,17620.55078125,0,2023,4,11,20,Thursday,17632.80078125,17610.94921875,21.8515625,-9.201171875,21.451171875,9.6015625,DOWN
17619.94921875,17627.94921875,17586.30078125,17597.849609375,17597.849609375,0,2023,4,12,20,Thursday,17627.94921875,17586.30078125,41.6484375,22.099609375,8.0,11.548828125,UP
17597.94921875,17609.400390625,17584.5,17594.75,17594.75,0,2023,4,13,20,Thursday,17609.400390625,17584.5,24.900390625,3.19921875,11.451171875,10.25,UP
17594.599609375,17634.19921875,17593.650390625,17634.19921875,17634.19921875,0,2023,4,14,20,Thursday,17634.19921875,17593.650390625,40.548828125,-39.599609375,39.599609375,40.548828125,DOWN
17633.900390625,17634.400390625,17620.05078125,17623.900390625,17623.900390625,0,2023,4,15,20,Thursday,17634.400390625,17620.05078125,14.349609375,10.0,0.5,3.849609375,UP
17639.75,17662.5,17605.69921875,17617.650390625,17617.650390625,0,2023,4,9,21,Friday,17662.5,17605.69921875,56.80078125,22.099609375,22.75,11.951171875,UP
17616.75,17620.0,17589.5,17609.25,17609.25,0,2023,4,10,21,Friday,17620.0,17589.5,30.5,7.5,3.25,19.75,UP
17609.75,17612.900390625,17591.19921875,17595.349609375,17595.349609375,0,2023,4,11,21,Friday,17612.900390625,17591.19921875,21.701171875,14.400390625,3.150390625,4.150390625,UP
17595.44921875,17598.30078125,17554.099609375,17561.05078125,17561.05078125,0,2023,4,12,21,Friday,17598.30078125,17554.099609375,44.201171875,34.3984375,2.8515625,6.951171875,UP
17561.75,17614.150390625,17561.25,17599.849609375,17599.849609375,0,2023,4,13,21,Friday,17614.150390625,17561.25,52.900390625,-38.099609375,52.400390625,38.599609375,DOWN
17600.69921875,17637.55078125,17596.650390625,17632.5,17632.5,0,2023,4,14,21,Friday,17637.55078125,17596.650390625,40.900390625,-31.80078125,36.8515625,35.849609375,DOWN
17631.55078125,17631.55078125,17611.150390625,17618.900390625,17618.900390625,0,2023,4,15,21,Friday,17631.55078125,17611.150390625,20.400390625,12.650390625,0.0,7.75,UP
17707.55078125,17707.55078125,17620.400390625,17633.150390625,17633.150390625,0,2023,4,9,24,Monday,17707.55078125,17620.400390625,87.150390625,74.400390625,0.0,12.75,UP
17631.19921875,17644.94921875,17621.150390625,17638.80078125,17638.80078125,0,2023,4,10,24,Monday,17644.94921875,17621.150390625,23.798828125,-7.6015625,13.75,17.650390625,DOWN
17638.599609375,17646.94921875,17612.69921875,17637.349609375,17637.349609375,0,2023,4,11,24,Monday,17646.94921875,17612.69921875,34.25,1.25,8.349609375,24.650390625,UP
17637.25,17687.69921875,17630.650390625,17687.0,17687.0,0,2023,4,12,24,Monday,17687.69921875,17630.650390625,57.048828125,-49.75,50.44921875,56.349609375,DOWN
17687.75,17720.19921875,17687.599609375,17716.75,17716.75,0,2023,4,13,24,Monday,17720.19921875,17687.599609375,32.599609375,-29.0,32.44921875,29.150390625,DOWN
17716.80078125,17748.900390625,17701.80078125,17747.75,17747.75,0,2023,4,14,24,Monday,17748.900390625,17701.80078125,47.099609375,-30.94921875,32.099609375,45.94921875,DOWN
17747.650390625,17754.25,17740.599609375,17748.0,17748.0,0,2023,4,15,24,Monday,17754.25,17740.599609375,13.650390625,-0.349609375,6.599609375,7.400390625,DOWN
17761.55078125,17766.05078125,17717.69921875,17753.849609375,17753.849609375,0,2023,4,9,25,Tuesday,17766.05078125,17717.69921875,48.3515625,7.701171875,4.5,36.150390625,UP
17754.650390625,17782.849609375,17752.05078125,17774.900390625,17774.900390625,0,2023,4,10,25,Tuesday,17782.849609375,17752.05078125,30.798828125,-20.25,28.19921875,22.849609375,DOWN
17774.19921875,17791.900390625,17769.80078125,17776.900390625,17776.900390625,0,2023,4,11,25,Tuesday,17791.900390625,17769.80078125,22.099609375,-2.701171875,17.701171875,7.099609375,DOWN
17777.30078125,17782.05078125,17748.900390625,17777.5,17777.5,0,2023,4,12,25,Tuesday,17782.05078125,17748.900390625,33.150390625,-0.19921875,4.75,28.599609375,DOWN
17777.150390625,17791.80078125,17753.349609375,17791.19921875,17791.19921875,0,2023,4,13,25,Tuesday,17791.80078125,17753.349609375,38.451171875,-14.048828125,14.650390625,37.849609375,DOWN
