open,high,low,close,adj close,volume,year,month,hour,day_name,max,min,difference,candle_body,high_shadow,low_shadow,trend
19539.44921875,19588.94921875,19480.5,19512.349609375,19512.349609375,165100,2023,10,0,Monday,19588.94921875,19480.5,108.44921875,27.099609375,49.5,31.849609375,UP
19565.599609375,19717.80078125,19565.44921875,19689.849609375,19689.849609375,216600,2023,10,0,Tuesday,19717.80078125,19565.44921875,152.3515625,-124.25,152.201171875,124.400390625,DOWN
19767.0,19839.19921875,19756.94921875,19811.349609375,19811.349609375,213700,2023,10,0,Wednesday,19839.19921875,19756.94921875,82.25,-44.349609375,72.19921875,54.400390625,DOWN
19822.69921875,19843.30078125,19772.650390625,19794.0,19794.0,217900,2023,10,0,Thursday,19843.30078125,19772.650390625,70.650390625,28.69921875,20.6015625,21.349609375,UP
19654.55078125,19805.400390625,19635.30078125,19751.05078125,19751.05078125,255000,2023,10,0,Friday,19805.400390625,19635.30078125,170.099609375,-96.5,150.849609375,115.75,DOWN
19737.25,19781.30078125,19691.849609375,19731.75,19731.75,181000,2023,10,0,Monday,19781.30078125,19691.849609375,89.451171875,5.5,44.05078125,39.900390625,UP
19843.19921875,19849.75,19775.650390625,19811.5,19811.5,185800,2023,10,0,Tuesday,19849.75,19775.650390625,74.099609375,31.69921875,6.55078125,35.849609375,UP
19820.44921875,19840.94921875,19659.94921875,19671.099609375,19671.099609375,198900,2023,10,0,Wednesday,19840.94921875,19659.94921875,181.0,149.349609375,20.5,11.150390625,UP
19545.19921875,19681.80078125,19512.349609375,19624.69921875,19624.69921875,230300,2023,10,0,Thursday,19681.80078125,19512.349609375,169.451171875,-79.5,136.6015625,112.349609375,DOWN
19542.150390625,19593.80078125,19518.69921875,19542.650390625,19542.650390625,198300,2023,10,0,Friday,19593.80078125,19518.69921875,75.1015625,-0.5,51.650390625,23.951171875,DOWN
19521.599609375,19556.849609375,19257.849609375,19281.75,19281.75,176000,2023,10,0,Monday,19556.849609375,19257.849609375,299.0,239.849609375,35.25,23.900390625,UP
19286.44921875,19347.30078125,19074.150390625,19122.150390625,19122.150390625,225300,2023,10,0,Wednesday,19347.30078125,19074.150390625,273.150390625,164.298828125,60.8515625,48.0,UP
19027.25,19041.69921875,18837.849609375,18857.25,18857.25,300400,2023,10,0,Thursday,19041.69921875,18837.849609375,203.849609375,170.0,14.44921875,19.400390625,UP
18928.75,19076.150390625,18926.650390625,19047.25,19047.25,205200,2023,10,0,Friday,19076.150390625,18926.650390625,149.5,-118.5,147.400390625,120.599609375,DOWN
19053.400390625,19158.5,18940.0,19140.900390625,19140.900390625,180100,2023,10,0,Monday,19158.5,18940.0,218.5,-87.5,105.099609375,200.900390625,DOWN
19232.94921875,19233.69921875,19056.44921875,19079.599609375,19079.599609375,206000,2023,10,0,Tuesday,19233.69921875,19056.44921875,177.25,153.349609375,0.75,23.150390625,UP
19064.05078125,19096.05078125,18973.69921875,18989.150390625,18989.150390625,194100,2023,11,0,Wednesday,19096.05078125,18973.69921875,122.3515625,74.900390625,32.0,15.451171875,UP
19120.0,19175.25,19064.150390625,19133.25,19133.25,245600,2023,11,0,Thursday,19175.25,19064.150390625,111.099609375,-13.25,55.25,69.099609375,DOWN
19241.0,19276.25,19210.900390625,19230.599609375,19230.599609375,189500,2023,11,0,Friday,19276.25,19210.900390625,65.349609375,10.400390625,35.25,19.69921875,UP
19345.849609375,19423.0,19309.69921875,19411.75,19411.75,180700,2023,11,0,Monday,19423.0,19309.69921875,113.30078125,-65.900390625,77.150390625,102.05078125,DOWN
19404.05078125,19423.5,19329.099609375,19406.69921875,19406.69921875,198700,2023,11,0,Tuesday,19423.5,19329.099609375,94.400390625,-2.6484375,19.44921875,77.599609375,DOWN
19449.599609375,19464.400390625,19401.5,19443.5,19443.5,195000,2023,11,0,Wednesday,19464.400390625,19401.5,62.900390625,6.099609375,14.80078125,42.0,UP
19457.400390625,19463.900390625,19378.349609375,19395.30078125,19395.30078125,208400,2023,11,0,Thursday,19463.900390625,19378.349609375,85.55078125,62.099609375,6.5,16.951171875,UP
19351.849609375,19451.30078125,19329.44921875,19425.349609375,19425.349609375,152200,2023,11,0,Friday,19451.30078125,19329.44921875,121.8515625,-73.5,99.451171875,95.900390625,DOWN
19486.75,19494.400390625,19414.75,19443.55078125,19443.55078125,189300,2023,11,0,Monday,19494.400390625,19414.75,79.650390625,43.19921875,7.650390625,28.80078125,UP
19651.400390625,19693.19921875,19579.650390625,19675.44921875,19675.44921875,291500,2023,11,0,Wednesday,19693.19921875,19579.650390625,113.548828125,-24.048828125,41.798828125,95.798828125,DOWN
19674.69921875,19875.25,19627.0,19765.19921875,19765.19921875,282700,2023,11,0,Thursday,19875.25,19627.0,248.25,-90.5,200.55078125,138.19921875,DOWN
19674.75,19806.0,19667.44921875,19731.80078125,19731.80078125,236800,2023,11,0,Friday,19806.0,19667.44921875,138.55078125,-57.05078125,131.25,64.3515625,DOWN
19731.150390625,19756.44921875,19670.5,19694.0,19694.0,173800,2023,11,0,Monday,19756.44921875,19670.5,85.94921875,37.150390625,25.298828125,23.5,UP
19770.900390625,19829.099609375,19754.05078125,19783.400390625,19783.400390625,195000,2023,11,0,Tuesday,19829.099609375,19754.05078125,75.048828125,-12.5,58.19921875,29.349609375,DOWN
19784.0,19825.55078125,19703.849609375,19811.849609375,19811.849609375,184500,2023,11,0,Wednesday,19825.55078125,19703.849609375,121.701171875,-27.849609375,41.55078125,108.0,DOWN
19828.44921875,19875.150390625,19786.75,19802.0,19802.0,170000,2023,11,0,Thursday,19875.150390625,19786.75,88.400390625,26.44921875,46.701171875,15.25,UP
19809.599609375,19832.849609375,19768.849609375,19794.69921875,19794.69921875,145900,2023,11,0,Friday,19832.849609375,19768.849609375,64.0,14.900390625,23.25,25.849609375,UP
19844.650390625,19916.849609375,19800.0,19889.69921875,19889.69921875,229600,2023,11,0,Tuesday,19916.849609375,19800.0,116.849609375,-45.048828125,72.19921875,89.69921875,DOWN
19976.55078125,20104.650390625,19956.30078125,20096.599609375,20096.599609375,236200,2023,11,0,Wednesday,20104.650390625,19956.30078125,148.349609375,-120.048828125,128.099609375,140.298828125,DOWN
20108.5,20158.69921875,20015.849609375,20133.150390625,20133.150390625,486600,2023,11,0,Thursday,20158.69921875,20015.849609375,142.849609375,-24.650390625,50.19921875,117.30078125,DOWN
20194.099609375,20291.55078125,20183.69921875,20267.900390625,20267.900390625,265800,2023,12,0,Friday,20291.55078125,20183.69921875,107.8515625,-73.80078125,97.451171875,84.201171875,DOWN
20601.94921875,20702.650390625,20507.75,20686.80078125,20686.80078125,381100,2023,12,0,Monday,20702.650390625,20507.75,194.900390625,-84.8515625,100.701171875,179.05078125,DOWN
20808.900390625,20864.05078125,20711.150390625,20855.099609375,20855.099609375,421000,2023,12,0,Tuesday,20864.05078125,20711.150390625,152.900390625,-46.19921875,55.150390625,143.94921875,DOWN
20950.75,20961.94921875,20852.150390625,20937.69921875,20937.69921875,359200,2023,12,0,Wednesday,20961.94921875,20852.150390625,109.798828125,13.05078125,11.19921875,85.548828125,UP
20932.400390625,20941.25,20850.80078125,20901.150390625,20901.150390625,275000,2023,12,0,Thursday,20941.25,20850.80078125,90.44921875,31.25,8.849609375,50.349609375,UP
20934.099609375,21006.099609375,20862.69921875,20969.400390625,20969.400390625,292400,2023,12,0,Friday,21006.099609375,20862.69921875,143.400390625,-35.30078125,72.0,106.701171875,DOWN
20965.30078125,21026.099609375,20923.69921875,20997.099609375,20997.099609375,212900,2023,12,0,Monday,21026.099609375,20923.69921875,102.400390625,-31.798828125,60.798828125,73.400390625,DOWN
21018.55078125,21037.900390625,20867.150390625,20906.400390625,20906.400390625,244900,2023,12,0,Tuesday,21037.900390625,20867.150390625,170.75,112.150390625,19.349609375,39.25,UP
20929.75,20950.0,20769.5,20926.349609375,20926.349609375,260300,2023,12,0,Wednesday,20950.0,20769.5,180.5,3.400390625,20.25,156.849609375,UP
21110.400390625,21210.900390625,21074.44921875,21182.69921875,21182.69921875,334400,2023,12,0,Thursday,21210.900390625,21074.44921875,136.451171875,-72.298828125,100.5,108.25,DOWN
21287.44921875,21492.30078125,21235.30078125,21456.650390625,21456.650390625,508800,2023,12,0,Friday,21492.30078125,21235.30078125,257.0,-169.201171875,204.8515625,221.349609375,DOWN
21434.80078125,21482.80078125,21365.349609375,21418.650390625,21418.650390625,249700,2023,12,0,Monday,21482.80078125,21365.349609375,117.451171875,16.150390625,48.0,53.30078125,UP
21477.650390625,21505.05078125,21337.75,21453.099609375,21453.099609375,249800,2023,12,0,Tuesday,21505.05078125,21337.75,167.30078125,24.55078125,27.400390625,115.349609375,UP
21543.5,21593.0,21087.349609375,21150.150390625,21150.150390625,363900,2023,12,0,Wednesday,21593.0,21087.349609375,505.650390625,393.349609375,49.5,62.80078125,UP
21033.94921875,21288.349609375,20976.80078125,21255.05078125,21255.05078125,277500,2023,12,0,Thursday,21288.349609375,20976.80078125,311.548828125,-221.1015625,254.400390625,278.25,DOWN
21295.849609375,21390.5,21232.44921875,21349.400390625,21349.400390625,284700,2023,12,0,Friday,21390.5,21232.44921875,158.05078125,-53.55078125,94.650390625,116.951171875,DOWN
21365.19921875,21477.150390625,21329.44921875,21441.349609375,21441.349609375,219500,2023,12,0,Tuesday,21477.150390625,21329.44921875,147.701171875,-76.150390625,111.951171875,111.900390625,DOWN
21497.650390625,21675.75,21495.80078125,21654.75,21654.75,256500,2023,12,0,Wednesday,21675.75,21495.80078125,179.94921875,-157.099609375,178.099609375,158.94921875,DOWN
21715.0,21801.44921875,21678.0,21778.69921875,21778.69921875,393100,2023,12,0,Thursday,21801.44921875,21678.0,123.44921875,-63.69921875,86.44921875,100.69921875,DOWN
21737.650390625,21770.30078125,21676.900390625,21731.400390625,21731.400390625,270900,2023,12,0,Friday,21770.30078125,21676.900390625,93.400390625,6.25,32.650390625,54.5,UP
21727.75,21834.349609375,21680.849609375,21741.900390625,21741.900390625,154000,2024,1,0,Monday,21834.349609375,21680.849609375,153.5,-14.150390625,106.599609375,61.05078125,DOWN
21751.349609375,21755.599609375,21555.650390625,21665.80078125,21665.80078125,263700,2024,1,0,Tuesday,21755.599609375,21555.650390625,199.94921875,85.548828125,4.25,110.150390625,UP
21661.099609375,21677.0,21500.349609375,21517.349609375,21517.349609375,311900,2024,1,0,Wednesday,21677.0,21500.349609375,176.650390625,143.75,15.900390625,17.0,UP
21605.80078125,21685.650390625,21564.55078125,21658.599609375,21658.599609375,339200,2024,1,0,Thursday,21685.650390625,21564.55078125,121.099609375,-52.798828125,79.849609375,94.048828125,DOWN
21705.75,21749.599609375,21629.19921875,21710.80078125,21710.80078125,309300,2024,1,0,Friday,21749.599609375,21629.19921875,120.400390625,-5.05078125,43.849609375,81.6015625,DOWN
21747.599609375,21763.94921875,21492.900390625,21513.0,21513.0,231500,2024,1,0,Monday,21763.94921875,21492.900390625,271.048828125,234.599609375,16.349609375,20.099609375,UP
21653.599609375,21724.44921875,21517.849609375,21544.849609375,21544.849609375,228600,2024,1,0,Tuesday,21724.44921875,21517.849609375,206.599609375,108.75,70.849609375,27.0,UP
21529.30078125,21641.849609375,21448.650390625,21618.69921875,21618.69921875,217000,2024,1,0,Wednesday,21641.849609375,21448.650390625,193.19921875,-89.3984375,112.548828125,170.048828125,DOWN
21688.0,21726.5,21593.75,21647.19921875,21647.19921875,212500,2024,1,0,Thursday,21726.5,21593.75,132.75,40.80078125,38.5,53.44921875,UP
21773.55078125,21928.25,21715.150390625,21894.55078125,21894.55078125,294700,2024,1,0,Friday,21928.25,21715.150390625,213.099609375,-121.0,154.69921875,179.400390625,DOWN
22053.150390625,22115.55078125,21963.55078125,22097.44921875,22097.44921875,345500,2024,1,0,Monday,22115.55078125,21963.55078125,152.0,-44.298828125,62.400390625,133.8984375,DOWN
22080.5,22124.150390625,21969.80078125,22032.30078125,22032.30078125,292400,2024,1,0,Tuesday,22124.150390625,21969.80078125,154.349609375,48.19921875,43.650390625,62.5,UP
21647.25,21851.5,21550.44921875,21571.94921875,21571.94921875,456000,2024,1,0,Wednesday,21851.5,21550.44921875,301.05078125,75.30078125,204.25,21.5,UP
21414.19921875,21539.400390625,21285.55078125,21462.25,21462.25,387300,2024,1,0,Thursday,21539.400390625,21285.55078125,253.849609375,-48.05078125,125.201171875,176.69921875,DOWN
21615.19921875,21670.599609375,21575.0,21622.400390625,21622.400390625,343100,2024,1,0,Friday,21670.599609375,21575.0,95.599609375,-7.201171875,55.400390625,47.400390625,DOWN
21716.69921875,21750.25,21192.599609375,21238.80078125,21238.80078125,449700,2024,1,0,Tuesday,21750.25,21192.599609375,557.650390625,477.8984375,33.55078125,46.201171875,UP
21185.25,21482.349609375,21137.19921875,21453.94921875,21453.94921875,407500,2024,1,0,Wednesday,21482.349609375,21137.19921875,345.150390625,-268.69921875,297.099609375,316.75,DOWN
21454.599609375,21459.0,21247.05078125,21352.599609375,21352.599609375,418100,2024,1,0,Thursday,21459.0,21247.05078125,211.94921875,102.0,4.400390625,105.548828125,UP
21433.099609375,21763.25,21429.599609375,21737.599609375,21737.599609375,376700,2024,1,0,Monday,21763.25,21429.599609375,333.650390625,-304.5,330.150390625,308.0,DOWN
21775.75,21813.05078125,21501.80078125,21522.099609375,21522.099609375,375100,2024,1,0,Tuesday,21813.05078125,21501.80078125,311.25,253.650390625,37.30078125,20.298828125,UP
21487.25,21741.349609375,21448.849609375,21725.69921875,21725.69921875,410600,2024,1,0,Wednesday,21741.349609375,21448.849609375,292.5,-238.44921875,254.099609375,276.849609375,DOWN
21780.650390625,21832.94921875,21658.75,21697.44921875,21697.44921875,332500,2024,2,0,Thursday,21832.94921875,21658.75,174.19921875,83.201171875,52.298828125,38.69921875,UP
21812.75,22126.80078125,21805.55078125,21853.80078125,21853.80078125,442800,2024,2,0,Friday,22126.80078125,21805.55078125,321.25,-41.05078125,314.05078125,48.25,DOWN
21921.05078125,21964.30078125,21726.94921875,21771.69921875,21771.69921875,440800,2024,2,0,Monday,21964.30078125,21726.94921875,237.3515625,149.3515625,43.25,44.75,UP
21825.19921875,21951.400390625,21737.55078125,21929.400390625,21929.400390625,371000,2024,2,0,Tuesday,21951.400390625,21737.55078125,213.849609375,-104.201171875,126.201171875,191.849609375,DOWN
22045.05078125,22053.30078125,21860.150390625,21930.5,21930.5,346300,2024,2,0,Wednesday,22053.30078125,21860.150390625,193.150390625,114.55078125,8.25,70.349609375,UP
22009.650390625,22011.05078125,21665.30078125,21717.94921875,21717.94921875,491100,2024,2,0,Thursday,22011.05078125,21665.30078125,345.75,291.701171875,1.400390625,52.6484375,UP
21727.0,21804.44921875,21629.900390625,21782.5,21782.5,349200,2024,2,0,Friday,21804.44921875,21629.900390625,174.548828125,-55.5,77.44921875,152.599609375,DOWN
21800.80078125,21831.69921875,21574.75,21616.05078125,21616.05078125,287400,2024,2,0,Monday,21831.69921875,21574.75,256.94921875,184.75,30.8984375,41.30078125,UP
21664.30078125,21766.80078125,21543.349609375,21743.25,21743.25,365800,2024,2,0,Tuesday,21766.80078125,21543.349609375,223.451171875,-78.94921875,102.5,199.900390625,DOWN
21578.150390625,21870.849609375,21530.19921875,21840.05078125,21840.05078125,359100,2024,2,0,Wednesday,21870.849609375,21530.19921875,340.650390625,-261.900390625,292.69921875,309.8515625,DOWN
21906.55078125,21953.849609375,21794.80078125,21910.75,21910.75,345400,2024,2,0,Thursday,21953.849609375,21794.80078125,159.048828125,-4.19921875,47.298828125,115.94921875,DOWN
22020.30078125,22068.650390625,21968.94921875,22040.69921875,22040.69921875,343900,2024,2,0,Friday,22068.650390625,21968.94921875,99.701171875,-20.3984375,48.349609375,71.75,DOWN
22103.44921875,22186.650390625,22021.05078125,22122.25,22122.25,0,2024,2,0,Monday,22186.650390625,22021.05078125,165.599609375,-18.80078125,83.201171875,101.19921875,DOWN
22099.19921875,22215.599609375,22045.849609375,22196.94921875,22196.94921875,295700,2024,2,0,Tuesday,22215.599609375,22045.849609375,169.75,-97.75,116.400390625,151.099609375,DOWN
22248.849609375,22249.400390625,21997.94921875,22055.05078125,22055.05078125,364500,2024,2,0,Wednesday,22249.400390625,21997.94921875,251.451171875,193.798828125,0.55078125,57.1015625,UP
22081.55078125,22252.5,21875.25,22217.44921875,22217.44921875,343500,2024,2,0,Thursday,22252.5,21875.25,377.25,-135.8984375,170.94921875,342.19921875,DOWN
22290.0,22297.5,22186.099609375,22212.69921875,22212.69921875,226000,2024,2,0,Friday,22297.5,22186.099609375,111.400390625,77.30078125,7.5,26.599609375,UP
22169.19921875,22202.150390625,22075.150390625,22122.05078125,22122.05078125,207800,2024,2,0,Monday,22202.150390625,22075.150390625,127.0,47.1484375,32.951171875,46.900390625,UP
22090.19921875,22218.25,22085.650390625,22198.349609375,22198.349609375,252200,2024,2,0,Tuesday,22218.25,22085.650390625,132.599609375,-108.150390625,128.05078125,112.69921875,DOWN
22214.099609375,22229.150390625,21915.849609375,21951.150390625,21951.150390625,203000,2024,2,0,Wednesday,22229.150390625,21915.849609375,313.30078125,262.94921875,15.05078125,35.30078125,UP
21935.19921875,22060.55078125,21860.650390625,21982.80078125,21982.80078125,360200,2024,2,0,Thursday,22060.55078125,21860.650390625,199.900390625,-47.6015625,125.3515625,122.150390625,DOWN
22048.30078125,22353.30078125,22047.75,22338.75,22338.75,351500,2024,3,0,Friday,22353.30078125,22047.75,305.55078125,-290.44921875,305.0,291.0,DOWN
22403.5,22440.900390625,22358.30078125,22405.599609375,22405.599609375,298800,2024,3,0,Monday,22440.900390625,22358.30078125,82.599609375,-2.099609375,37.400390625,47.298828125,DOWN
22371.25,22416.900390625,22269.150390625,22356.30078125,22356.30078125,296200,2024,3,0,Tuesday,22416.900390625,22269.150390625,147.75,14.94921875,45.650390625,87.150390625,UP
22327.5,22497.19921875,22224.349609375,22474.05078125,22474.05078125,312300,2024,3,0,Wednesday,22497.19921875,22224.349609375,272.849609375,-146.55078125,169.69921875,249.701171875,DOWN
22505.30078125,22525.650390625,22430.0,22493.55078125,22493.55078125,379900,2024,3,0,Thursday,22525.650390625,22430.0,95.650390625,11.75,20.349609375,63.55078125,UP
22517.5,22526.599609375,22307.25,22332.650390625,22332.650390625,277900,2024,3,0,Monday,22526.599609375,22307.25,219.349609375,184.849609375,9.099609375,25.400390625,UP
22334.44921875,22452.55078125,22256.0,22335.69921875,22335.69921875,299200,2024,3,0,Tuesday,22452.55078125,22256.0,196.55078125,-1.25,118.1015625,79.69921875,DOWN
22432.19921875,22446.75,21905.650390625,21997.69921875,21997.69921875,493300,2024,3,0,Wednesday,22446.75,21905.650390625,541.099609375,434.5,14.55078125,92.048828125,UP
21982.55078125,22204.599609375,21917.5,22146.650390625,22146.650390625,426700,2024,3,0,Thursday,22204.599609375,21917.5,287.099609375,-164.099609375,222.048828125,229.150390625,DOWN
22064.849609375,22120.900390625,21931.69921875,22023.349609375,22023.349609375,661500,2024,3,0,Friday,22120.900390625,21931.69921875,189.201171875,41.5,56.05078125,91.650390625,UP
21990.099609375,22123.69921875,21916.55078125,22055.69921875,22055.69921875,356300,2024,3,0,Monday,22123.69921875,21916.55078125,207.1484375,-65.599609375,133.599609375,139.1484375,DOWN
21946.44921875,21978.30078125,21793.099609375,21817.44921875,21817.44921875,344200,2024,3,0,Tuesday,21978.30078125,21793.099609375,185.201171875,129.0,31.8515625,24.349609375,UP
21843.900390625,21930.900390625,21710.19921875,21839.099609375,21839.099609375,312400,2024,3,0,Wednesday,21930.900390625,21710.19921875,220.701171875,4.80078125,87.0,128.900390625,UP
21989.900390625,22080.94921875,21941.30078125,22011.94921875,22011.94921875,353200,2024,3,0,Thursday,22080.94921875,21941.30078125,139.6484375,-22.048828125,91.048828125,70.6484375,DOWN
21932.19921875,22180.69921875,21883.30078125,22096.75,22096.75,388700,2024,3,0,Friday,22180.69921875,21883.30078125,297.3984375,-164.55078125,248.5,213.44921875,DOWN
21947.900390625,22073.19921875,21947.55078125,22004.69921875,22004.69921875,328400,2024,3,0,Tuesday,22073.19921875,21947.55078125,125.6484375,-56.798828125,125.298828125,57.1484375,DOWN
22053.94921875,22193.599609375,22052.849609375,22123.650390625,22123.650390625,409100,2024,3,0,Wednesday,22193.599609375,22052.849609375,140.75,-69.701171875,139.650390625,70.80078125,DOWN
22163.599609375,22516.0,22163.599609375,22326.900390625,22326.900390625,410500,2024,3,0,Thursday,22516.0,22163.599609375,352.400390625,-163.30078125,352.400390625,163.30078125,DOWN
22455.0,22529.94921875,22427.75,22462.0,22462.0,0,2024,4,0,Monday,22529.94921875,22427.75,102.19921875,-7.0,74.94921875,34.25,DOWN
22458.80078125,22497.599609375,22388.150390625,22453.30078125,22453.30078125,289500,2024,4,0,Tuesday,22497.599609375,22388.150390625,109.44921875,5.5,38.798828125,65.150390625,UP
22385.69921875,22521.099609375,22346.5,22434.650390625,22434.650390625,309600,2024,4,0,Wednesday,22521.099609375,22346.5,174.599609375,-48.951171875,135.400390625,88.150390625,DOWN
22592.099609375,22619.0,22303.80078125,22514.650390625,22514.650390625,401000,2024,4,0,Thursday,22619.0,22303.80078125,315.19921875,77.44921875,26.900390625,210.849609375,UP
22486.400390625,22537.599609375,22427.599609375,22513.69921875,22513.69921875,242200,2024,4,0,Friday,22537.599609375,22427.599609375,110.0,-27.298828125,51.19921875,86.099609375,DOWN
22578.349609375,22697.30078125,22550.349609375,22666.30078125,22666.30078125,227600,2024,4,0,Monday,22697.30078125,22550.349609375,146.951171875,-87.951171875,118.951171875,115.951171875,DOWN
22765.099609375,22768.400390625,22612.25,22642.75,22642.75,232400,2024,4,0,Tuesday,22768.400390625,22612.25,156.150390625,122.349609375,3.30078125,30.5,UP
22720.25,22775.69921875,22673.69921875,22753.80078125,22753.80078125,276800,2024,4,0,Wednesday,22775.69921875,22673.69921875,102.0,-33.55078125,55.44921875,80.1015625,DOWN
22677.400390625,22726.44921875,22503.75,22519.400390625,22519.400390625,357200,2024,4,0,Friday,22726.44921875,22503.75,222.69921875,158.0,49.048828125,15.650390625,UP
22339.05078125,22427.44921875,22259.55078125,22272.5,22272.5,355500,2024,4,0,Monday,22427.44921875,22259.55078125,167.8984375,66.55078125,88.3984375,12.94921875,UP
22125.30078125,22213.75,22079.44921875,22147.900390625,22147.900390625,317300,2024,4,0,Tuesday,22213.75,22079.44921875,134.30078125,-22.599609375,88.44921875,68.451171875,DOWN
22212.349609375,22326.5,21961.69921875,21995.849609375,21995.849609375,456900,2024,4,0,Thursday,22326.5,21961.69921875,364.80078125,216.5,114.150390625,34.150390625,UP
21861.5,22179.55078125,21777.650390625,22147.0,22147.0,362500,2024,4,0,Friday,22179.55078125,21777.650390625,401.900390625,-285.5,318.05078125,369.349609375,DOWN
22336.900390625,22375.650390625,22198.150390625,22336.400390625,22336.400390625,279300,2024,4,0,Monday,22375.650390625,22198.150390625,177.5,0.5,38.75,138.25,UP
22447.05078125,22447.55078125,22349.44921875,22368.0,22368.0,231500,2024,4,0,Tuesday,22447.55078125,22349.44921875,98.1015625,79.05078125,0.5,18.55078125,UP
22421.55078125,22476.44921875,22384.0,22402.400390625,22402.400390625,235900,2024,4,0,Wednesday,22476.44921875,22384.0,92.44921875,19.150390625,54.8984375,18.400390625,UP
22316.900390625,22625.94921875,22305.25,22570.349609375,22570.349609375,475000,2024,4,0,Thursday,22625.94921875,22305.25,320.69921875,-253.44921875,309.048828125,265.099609375,DOWN
22620.400390625,22620.400390625,22385.55078125,22419.94921875,22419.94921875,329900,2024,4,0,Friday,22620.400390625,22385.55078125,234.849609375,200.451171875,0.0,34.3984375,UP
22475.55078125,22655.80078125,22441.900390625,22643.400390625,22643.400390625,292000,2024,4,0,Monday,22655.80078125,22441.900390625,213.900390625,-167.849609375,180.25,201.5,DOWN
22679.650390625,22783.349609375,22568.400390625,22604.849609375,22604.849609375,361900,2024,4,0,Tuesday,22783.349609375,22568.400390625,214.94921875,74.80078125,103.69921875,36.44921875,UP
22567.849609375,22710.5,22567.849609375,22648.19921875,22648.19921875,445900,2024,5,0,Thursday,22710.5,22567.849609375,142.650390625,-80.349609375,142.650390625,80.349609375,DOWN
22766.349609375,22794.69921875,22348.05078125,22475.849609375,22475.849609375,438100,2024,5,0,Friday,22794.69921875,22348.05078125,446.6484375,290.5,28.349609375,127.798828125,UP
22561.599609375,22588.80078125,22409.44921875,22442.69921875,22442.69921875,320300,2024,5,0,Monday,22588.80078125,22409.44921875,179.3515625,118.900390625,27.201171875,33.25,UP
22489.75,22499.05078125,22232.05078125,22302.5,22302.5,297800,2024,5,0,Tuesday,22499.05078125,22232.05078125,267.0,187.25,9.30078125,70.44921875,UP
22231.19921875,22368.650390625,22185.19921875,22302.5,22302.5,277400,2024,5,0,Wednesday,22368.650390625,22185.19921875,183.451171875,-71.30078125,137.451171875,117.30078125,DOWN
22224.80078125,22307.75,21932.400390625,21957.5,21957.5,331300,2024,5,0,Thursday,22307.75,21932.400390625,375.349609375,267.30078125,82.94921875,25.099609375,UP
21990.94921875,22131.30078125,21950.30078125,22055.19921875,22055.19921875,265800,2024,5,0,Friday,22131.30078125,21950.30078125,181.0,-64.25,140.3515625,104.8984375,DOWN
22027.94921875,22131.650390625,21821.05078125,22104.05078125,22104.05078125,278200,2024,5,0,Monday,22131.650390625,21821.05078125,310.599609375,-76.1015625,103.701171875,283.0,DOWN
22112.900390625,22270.05078125,22081.25,22217.849609375,22217.849609375,230200,2024,5,0,Tuesday,22270.05078125,22081.25,188.80078125,-104.94921875,157.150390625,136.599609375,DOWN
22255.599609375,22297.55078125,22151.75,22200.55078125,22200.55078125,231900,2024,5,0,Wednesday,22297.55078125,22151.75,145.80078125,55.048828125,41.951171875,48.80078125,UP
22319.19921875,22432.25,22054.55078125,22403.849609375,22403.849609375,368900,2024,5,0,Thursday,22432.25,22054.55078125,377.69921875,-84.650390625,113.05078125,349.298828125,DOWN
22415.25,22502.150390625,22345.650390625,22466.099609375,22466.099609375,242700,2024,5,0,Friday,22502.150390625,22345.650390625,156.5,-50.849609375,86.900390625,120.44921875,DOWN
22404.55078125,22591.099609375,22404.55078125,22529.05078125,22529.05078125,347600,2024,5,0,Tuesday,22591.099609375,22404.55078125,186.548828125,-124.5,186.548828125,124.5,DOWN
22576.599609375,22629.5,22483.150390625,22597.80078125,22597.80078125,290300,2024,5,0,Wednesday,22629.5,22483.150390625,146.349609375,-21.201171875,52.900390625,114.650390625,DOWN
22614.099609375,22993.599609375,22577.44921875,22967.650390625,22967.650390625,369800,2024,5,0,Thursday,22993.599609375,22577.44921875,416.150390625,-353.55078125,379.5,390.201171875,DOWN
22930.75,23026.400390625,22908.0,22957.099609375,22957.099609375,261900,2024,5,0,Friday,23026.400390625,22908.0,118.400390625,-26.349609375,95.650390625,49.099609375,DOWN
23038.94921875,23110.80078125,22871.19921875,22932.44921875,22932.44921875,260000,2024,5,0,Monday,23110.80078125,22871.19921875,239.6015625,106.5,71.8515625,61.25,UP
22977.150390625,22998.55078125,22858.5,22888.150390625,22888.150390625,217900,2024,5,0,Tuesday,22998.55078125,22858.5,140.05078125,89.0,21.400390625,29.650390625,UP
22762.75,22825.5,22685.44921875,22704.69921875,22704.69921875,269900,2024,5,0,Wednesday,22825.5,22685.44921875,140.05078125,58.05078125,62.75,19.25,UP
22617.44921875,22705.75,22417.0,22488.650390625,22488.650390625,373400,2024,5,0,Thursday,22705.75,22417.0,288.75,128.798828125,88.30078125,71.650390625,UP
22568.099609375,22653.75,22465.099609375,22530.69921875,22530.69921875,572100,2024,5,0,Friday,22653.75,22465.099609375,188.650390625,37.400390625,85.650390625,65.599609375,UP
23337.900390625,23338.69921875,23062.30078125,23263.900390625,23263.900390625,569400,2024,6,0,Monday,23338.69921875,23062.30078125,276.3984375,74.0,0.798828125,201.599609375,UP
