datetime,open,high,low,close,adj close,volume,year,month,hour,day,day_name,max,min,difference,candle_body,high_shadow,low_shadow,trend
2024-08-07 14:40:00+05:30,24262.25,24273.69921875,24260.19921875,24268.94921875,24268.94921875,0,2024,8,14,7,Wednesday,24273.69921875,24260.19921875,13.5,-6.69921875,11.44921875,8.75,DOWN
2024-08-07 14:45:00+05:30,24268.5,24271.900390625,24249.30078125,24256.80078125,24256.80078125,0,2024,8,14,7,Wednesday,24271.900390625,24249.30078125,22.599609375,11.69921875,3.400390625,7.5,UP
2024-08-07 14:50:00+05:30,24257.19921875,24257.849609375,24244.44921875,24247.55078125,24247.55078125,0,2024,8,14,7,Wednesday,24257.849609375,24244.44921875,13.400390625,9.6484375,0.650390625,3.1015625,UP
2024-08-07 14:55:00+05:30,24247.900390625,24275.25,24246.849609375,24271.75,24271.75,0,2024,8,14,7,Wednesday,24275.25,24246.849609375,28.400390625,-23.849609375,27.349609375,24.900390625,DOWN
2024-08-07 15:00:00+05:30,24271.05078125,24286.55078125,24268.25,24282.75,24282.75,0,2024,8,15,7,Wednesday,24286.55078125,24268.25,18.30078125,-11.69921875,15.5,14.5,DOWN
2024-08-07 15:05:00+05:30,24282.30078125,24298.25,24278.650390625,24298.25,24298.25,0,2024,8,15,7,Wednesday,24298.25,24278.650390625,19.599609375,-15.94921875,15.94921875,19.599609375,DOWN
2024-08-07 15:10:00+05:30,24297.75,24312.25,24297.55078125,24309.94921875,24309.94921875,0,2024,8,15,7,Wednesday,24312.25,24297.55078125,14.69921875,-12.19921875,14.5,12.3984375,DOWN
2024-08-07 15:15:00+05:30,24309.400390625,24315.55078125,24300.599609375,24315.55078125,24315.55078125,0,2024,8,15,7,Wednesday,24315.55078125,24300.599609375,14.951171875,-6.150390625,6.150390625,14.951171875,DOWN
2024-08-07 15:20:00+05:30,24315.80078125,24316.900390625,24303.69921875,24305.650390625,24305.650390625,0,2024,8,15,7,Wednesday,24316.900390625,24303.69921875,13.201171875,10.150390625,1.099609375,1.951171875,UP
2024-08-07 15:25:00+05:30,24305.69921875,24316.05078125,24295.849609375,24316.05078125,24316.05078125,0,2024,8,15,7,Wednesday,24316.05078125,24295.849609375,20.201171875,-10.3515625,10.3515625,20.201171875,DOWN
2024-08-08 09:15:00+05:30,24248.69921875,24252.75,24221.0,24221.80078125,24221.80078125,0,2024,8,9,8,Thursday,24252.75,24221.0,31.75,26.8984375,4.05078125,0.80078125,UP
2024-08-08 09:20:00+05:30,24220.849609375,24229.900390625,24200.400390625,24228.80078125,24228.80078125,0,2024,8,9,8,Thursday,24229.900390625,24200.400390625,29.5,-7.951171875,9.05078125,28.400390625,DOWN
2024-08-08 09:25:00+05:30,24236.44921875,24238.0,24217.80078125,24220.94921875,24220.94921875,0,2024,8,9,8,Thursday,24238.0,24217.80078125,20.19921875,15.5,1.55078125,3.1484375,UP
2024-08-08 09:30:00+05:30,24222.349609375,24262.75,24214.5,24235.150390625,24235.150390625,0,2024,8,9,8,Thursday,24262.75,24214.5,48.25,-12.80078125,40.400390625,20.650390625,DOWN
2024-08-08 09:35:00+05:30,24234.0,24234.69921875,24192.900390625,24221.69921875,24221.69921875,0,2024,8,9,8,Thursday,24234.69921875,24192.900390625,41.798828125,12.30078125,0.69921875,28.798828125,UP
2024-08-08 09:40:00+05:30,24222.150390625,24236.80078125,24217.19921875,24230.55078125,24230.55078125,0,2024,8,9,8,Thursday,24236.80078125,24217.19921875,19.6015625,-8.400390625,14.650390625,13.3515625,DOWN
2024-08-08 09:45:00+05:30,24231.25,24261.94921875,24228.099609375,24250.30078125,24250.30078125,0,2024,8,9,8,Thursday,24261.94921875,24228.099609375,33.849609375,-19.05078125,30.69921875,22.201171875,DOWN
2024-08-08 09:50:00+05:30,24250.349609375,24254.55078125,24225.349609375,24230.650390625,24230.650390625,0,2024,8,9,8,Thursday,24254.55078125,24225.349609375,29.201171875,19.69921875,4.201171875,5.30078125,UP
2024-08-08 09:55:00+05:30,24230.150390625,24243.55078125,24205.25,24205.400390625,24205.400390625,0,2024,8,9,8,Thursday,24243.55078125,24205.25,38.30078125,24.75,13.400390625,0.150390625,UP
2024-08-08 10:00:00+05:30,24204.94921875,24226.69921875,24193.75,24217.44921875,24217.44921875,0,2024,8,10,8,Thursday,24226.69921875,24193.75,32.94921875,-12.5,21.75,23.69921875,DOWN
2024-08-08 10:05:00+05:30,24216.0,24216.0,24120.599609375,24126.69921875,24126.69921875,0,2024,8,10,8,Thursday,24216.0,24120.599609375,95.400390625,89.30078125,0.0,6.099609375,UP
2024-08-08 10:10:00+05:30,24127.0,24167.25,24125.599609375,24161.150390625,24161.150390625,0,2024,8,10,8,Thursday,24167.25,24125.599609375,41.650390625,-34.150390625,40.25,35.55078125,DOWN
2024-08-08 10:15:00+05:30,24161.650390625,24174.69921875,24142.75,24170.400390625,24170.400390625,0,2024,8,10,8,Thursday,24174.69921875,24142.75,31.94921875,-8.75,13.048828125,27.650390625,DOWN
2024-08-08 10:20:00+05:30,24170.150390625,24180.349609375,24152.05078125,24171.19921875,24171.19921875,0,2024,8,10,8,Thursday,24180.349609375,24152.05078125,28.298828125,-1.048828125,10.19921875,19.1484375,DOWN
2024-08-08 10:25:00+05:30,24171.44921875,24259.599609375,24168.599609375,24237.44921875,24237.44921875,0,2024,8,10,8,Thursday,24259.599609375,24168.599609375,91.0,-66.0,88.150390625,68.849609375,DOWN
2024-08-08 10:30:00+05:30,24236.650390625,24238.599609375,24146.0,24160.25,24160.25,0,2024,8,10,8,Thursday,24238.599609375,24146.0,92.599609375,76.400390625,1.94921875,14.25,UP
2024-08-08 10:35:00+05:30,24162.099609375,24216.349609375,24158.0,24200.0,24200.0,0,2024,8,10,8,Thursday,24216.349609375,24158.0,58.349609375,-37.900390625,54.25,42.0,DOWN
2024-08-08 10:40:00+05:30,24200.099609375,24205.150390625,24188.75,24196.69921875,24196.69921875,0,2024,8,10,8,Thursday,24205.150390625,24188.75,16.400390625,3.400390625,5.05078125,7.94921875,UP
2024-08-08 10:45:00+05:30,24197.05078125,24206.19921875,24168.150390625,24191.19921875,24191.19921875,0,2024,8,10,8,Thursday,24206.19921875,24168.150390625,38.048828125,5.8515625,9.1484375,23.048828125,UP
2024-08-08 10:50:00+05:30,24190.94921875,24218.099609375,24182.80078125,24193.099609375,24193.099609375,0,2024,8,10,8,Thursday,24218.099609375,24182.80078125,35.298828125,-2.150390625,27.150390625,10.298828125,DOWN
2024-08-08 10:55:00+05:30,24193.44921875,24196.80078125,24134.400390625,24149.400390625,24149.400390625,0,2024,8,10,8,Thursday,24196.80078125,24134.400390625,62.400390625,44.048828125,3.3515625,15.0,UP
2024-08-08 11:00:00+05:30,24148.94921875,24178.55078125,24148.44921875,24174.94921875,24174.94921875,0,2024,8,11,8,Thursday,24178.55078125,24148.44921875,30.1015625,-26.0,29.6015625,26.5,DOWN
2024-08-08 11:05:00+05:30,24173.80078125,24211.94921875,24168.30078125,24211.94921875,24211.94921875,0,2024,8,11,8,Thursday,24211.94921875,24168.30078125,43.6484375,-38.1484375,38.1484375,43.6484375,DOWN
2024-08-08 11:10:00+05:30,24211.400390625,24211.69921875,24182.44921875,24186.349609375,24186.349609375,0,2024,8,11,8,Thursday,24211.69921875,24182.44921875,29.25,25.05078125,0.298828125,3.900390625,UP
2024-08-08 11:15:00+05:30,24186.05078125,24252.94921875,24183.349609375,24236.900390625,24236.900390625,0,2024,8,11,8,Thursday,24252.94921875,24183.349609375,69.599609375,-50.849609375,66.8984375,53.55078125,DOWN
2024-08-08 11:20:00+05:30,24236.5,24238.69921875,24192.099609375,24198.30078125,24198.30078125,0,2024,8,11,8,Thursday,24238.69921875,24192.099609375,46.599609375,38.19921875,2.19921875,6.201171875,UP
2024-08-08 11:25:00+05:30,24197.94921875,24203.30078125,24184.849609375,24197.150390625,24197.150390625,0,2024,8,11,8,Thursday,24203.30078125,24184.849609375,18.451171875,0.798828125,5.3515625,12.30078125,UP
2024-08-08 11:30:00+05:30,24196.55078125,24197.69921875,24167.80078125,24188.650390625,24188.650390625,0,2024,8,11,8,Thursday,24197.69921875,24167.80078125,29.8984375,7.900390625,1.1484375,20.849609375,UP
2024-08-08 11:35:00+05:30,24187.25,24205.5,24181.599609375,24198.94921875,24198.94921875,0,2024,8,11,8,Thursday,24205.5,24181.599609375,23.900390625,-11.69921875,18.25,17.349609375,DOWN
2024-08-08 11:40:00+05:30,24198.05078125,24210.55078125,24185.849609375,24191.900390625,24191.900390625,0,2024,8,11,8,Thursday,24210.55078125,24185.849609375,24.701171875,6.150390625,12.5,6.05078125,UP
2024-08-08 11:45:00+05:30,24192.30078125,24233.25,24187.349609375,24231.55078125,24231.55078125,0,2024,8,11,8,Thursday,24233.25,24187.349609375,45.900390625,-39.25,40.94921875,44.201171875,DOWN
2024-08-08 11:50:00+05:30,24232.349609375,24245.05078125,24219.94921875,24238.150390625,24238.150390625,0,2024,8,11,8,Thursday,24245.05078125,24219.94921875,25.1015625,-5.80078125,12.701171875,18.201171875,DOWN
2024-08-08 11:55:00+05:30,24229.75,24240.75,24225.0,24225.599609375,24225.599609375,0,2024,8,11,8,Thursday,24240.75,24225.0,15.75,4.150390625,11.0,0.599609375,UP
2024-08-08 12:00:00+05:30,24225.94921875,24248.75,24217.650390625,24218.5,24218.5,0,2024,8,12,8,Thursday,24248.75,24217.650390625,31.099609375,7.44921875,22.80078125,0.849609375,UP
2024-08-08 12:05:00+05:30,24218.400390625,24247.19921875,24217.05078125,24237.44921875,24237.44921875,0,2024,8,12,8,Thursday,24247.19921875,24217.05078125,30.1484375,-19.048828125,28.798828125,20.3984375,DOWN
2024-08-08 12:10:00+05:30,24237.44921875,24306.599609375,24237.19921875,24306.599609375,24306.599609375,0,2024,8,12,8,Thursday,24306.599609375,24237.19921875,69.400390625,-69.150390625,69.150390625,69.400390625,DOWN
2024-08-08 12:15:00+05:30,24307.25,24325.349609375,24295.75,24303.80078125,24303.80078125,0,2024,8,12,8,Thursday,24325.349609375,24295.75,29.599609375,3.44921875,18.099609375,8.05078125,UP
2024-08-08 12:20:00+05:30,24303.650390625,24339.30078125,24300.599609375,24312.5,24312.5,0,2024,8,12,8,Thursday,24339.30078125,24300.599609375,38.701171875,-8.849609375,35.650390625,11.900390625,DOWN
2024-08-08 12:25:00+05:30,24312.19921875,24329.05078125,24308.05078125,24317.55078125,24317.55078125,0,2024,8,12,8,Thursday,24329.05078125,24308.05078125,21.0,-5.3515625,16.8515625,9.5,DOWN
2024-08-08 12:30:00+05:30,24317.30078125,24336.400390625,24309.94921875,24311.25,24311.25,0,2024,8,12,8,Thursday,24336.400390625,24309.94921875,26.451171875,6.05078125,19.099609375,1.30078125,UP
2024-08-08 12:35:00+05:30,24310.69921875,24323.900390625,24302.150390625,24313.19921875,24313.19921875,0,2024,8,12,8,Thursday,24323.900390625,24302.150390625,21.75,-2.5,13.201171875,11.048828125,DOWN
2024-08-08 12:40:00+05:30,24312.849609375,24316.150390625,24284.75,24305.099609375,24305.099609375,0,2024,8,12,8,Thursday,24316.150390625,24284.75,31.400390625,7.75,3.30078125,20.349609375,UP
2024-08-08 12:45:00+05:30,24304.400390625,24310.55078125,24263.19921875,24269.55078125,24269.55078125,0,2024,8,12,8,Thursday,24310.55078125,24263.19921875,47.3515625,34.849609375,6.150390625,6.3515625,UP
2024-08-08 12:50:00+05:30,24269.30078125,24285.400390625,24265.400390625,24268.650390625,24268.650390625,0,2024,8,12,8,Thursday,24285.400390625,24265.400390625,20.0,0.650390625,16.099609375,3.25,UP
2024-08-08 12:55:00+05:30,24265.849609375,24269.94921875,24210.150390625,24223.19921875,24223.19921875,0,2024,8,12,8,Thursday,24269.94921875,24210.150390625,59.798828125,42.650390625,4.099609375,13.048828125,UP
2024-08-08 13:00:00+05:30,24223.30078125,24224.5,24161.19921875,24190.30078125,24190.30078125,0,2024,8,13,8,Thursday,24224.5,24161.19921875,63.30078125,33.0,1.19921875,29.1015625,UP
2024-08-08 13:05:00+05:30,24190.400390625,24196.349609375,24129.05078125,24153.400390625,24153.400390625,0,2024,8,13,8,Thursday,24196.349609375,24129.05078125,67.298828125,37.0,5.94921875,24.349609375,UP
2024-08-08 13:10:00+05:30,24154.44921875,24166.099609375,24137.94921875,24160.349609375,24160.349609375,0,2024,8,13,8,Thursday,24166.099609375,24137.94921875,28.150390625,-5.900390625,11.650390625,22.400390625,DOWN
2024-08-08 13:15:00+05:30,24159.400390625,24172.69921875,24150.599609375,24158.30078125,24158.30078125,0,2024,8,13,8,Thursday,24172.69921875,24150.599609375,22.099609375,1.099609375,13.298828125,7.701171875,UP
2024-08-08 13:20:00+05:30,24158.349609375,24179.55078125,24141.69921875,24169.650390625,24169.650390625,0,2024,8,13,8,Thursday,24179.55078125,24141.69921875,37.8515625,-11.30078125,21.201171875,27.951171875,DOWN
2024-08-08 13:25:00+05:30,24173.5,24174.30078125,24107.650390625,24112.05078125,24112.05078125,0,2024,8,13,8,Thursday,24174.30078125,24107.650390625,66.650390625,61.44921875,0.80078125,4.400390625,UP
2024-08-08 13:30:00+05:30,24113.44921875,24146.150390625,24092.5,24141.849609375,24141.849609375,0,2024,8,13,8,Thursday,24146.150390625,24092.5,53.650390625,-28.400390625,32.701171875,49.349609375,DOWN
2024-08-08 13:35:00+05:30,24141.650390625,24162.94921875,24133.94921875,24161.25,24161.25,0,2024,8,13,8,Thursday,24162.94921875,24133.94921875,29.0,-19.599609375,21.298828125,27.30078125,DOWN
2024-08-08 13:40:00+05:30,24160.75,24173.150390625,24154.099609375,24168.55078125,24168.55078125,0,2024,8,13,8,Thursday,24173.150390625,24154.099609375,19.05078125,-7.80078125,12.400390625,14.451171875,DOWN
2024-08-08 13:45:00+05:30,24168.94921875,24179.349609375,24139.400390625,24157.849609375,24157.849609375,0,2024,8,13,8,Thursday,24179.349609375,24139.400390625,39.94921875,11.099609375,10.400390625,18.44921875,UP
2024-08-08 13:50:00+05:30,24157.900390625,24171.150390625,24153.599609375,24155.30078125,24155.30078125,0,2024,8,13,8,Thursday,24171.150390625,24153.599609375,17.55078125,2.599609375,13.25,1.701171875,UP
2024-08-08 13:55:00+05:30,24156.400390625,24163.30078125,24125.849609375,24136.19921875,24136.19921875,0,2024,8,13,8,Thursday,24163.30078125,24125.849609375,37.451171875,20.201171875,6.900390625,10.349609375,UP
2024-08-08 14:00:00+05:30,24136.400390625,24161.30078125,24131.19921875,24160.650390625,24160.650390625,0,2024,8,14,8,Thursday,24161.30078125,24131.19921875,30.1015625,-24.25,24.900390625,29.451171875,DOWN
2024-08-08 14:05:00+05:30,24160.30078125,24166.5,24143.80078125,24149.19921875,24149.19921875,0,2024,8,14,8,Thursday,24166.5,24143.80078125,22.69921875,11.1015625,6.19921875,5.3984375,UP
2024-08-08 14:10:00+05:30,24148.69921875,24168.5,24146.05078125,24154.599609375,24154.599609375,0,2024,8,14,8,Thursday,24168.5,24146.05078125,22.44921875,-5.900390625,19.80078125,8.548828125,DOWN
2024-08-08 14:15:00+05:30,24154.75,24195.80078125,24154.400390625,24168.0,24168.0,0,2024,8,14,8,Thursday,24195.80078125,24154.400390625,41.400390625,-13.25,41.05078125,13.599609375,DOWN
2024-08-08 14:20:00+05:30,24167.75,24169.599609375,24134.05078125,24148.900390625,24148.900390625,0,2024,8,14,8,Thursday,24169.599609375,24134.05078125,35.548828125,18.849609375,1.849609375,14.849609375,UP
2024-08-08 14:25:00+05:30,24148.30078125,24162.650390625,24140.30078125,24158.75,24158.75,0,2024,8,14,8,Thursday,24162.650390625,24140.30078125,22.349609375,-10.44921875,14.349609375,18.44921875,DOWN
2024-08-08 14:30:00+05:30,24158.94921875,24171.400390625,24151.44921875,24163.30078125,24163.30078125,0,2024,8,14,8,Thursday,24171.400390625,24151.44921875,19.951171875,-4.3515625,12.451171875,11.8515625,DOWN
2024-08-08 14:35:00+05:30,24163.25,24173.19921875,24159.0,24162.099609375,24162.099609375,0,2024,8,14,8,Thursday,24173.19921875,24159.0,14.19921875,1.150390625,9.94921875,3.099609375,UP
2024-08-08 14:40:00+05:30,24157.5,24176.55078125,24153.80078125,24169.900390625,24169.900390625,0,2024,8,14,8,Thursday,24176.55078125,24153.80078125,22.75,-12.400390625,19.05078125,16.099609375,DOWN
2024-08-08 14:45:00+05:30,24169.19921875,24184.44921875,24164.849609375,24181.19921875,24181.19921875,0,2024,8,14,8,Thursday,24184.44921875,24164.849609375,19.599609375,-12.0,15.25,16.349609375,DOWN
2024-08-08 14:50:00+05:30,24180.900390625,24187.69921875,24147.150390625,24152.25,24152.25,0,2024,8,14,8,Thursday,24187.69921875,24147.150390625,40.548828125,28.650390625,6.798828125,5.099609375,UP
2024-08-08 14:55:00+05:30,24152.69921875,24158.349609375,24122.75,24155.5,24155.5,0,2024,8,14,8,Thursday,24158.349609375,24122.75,35.599609375,-2.80078125,5.650390625,32.75,DOWN
2024-08-08 15:00:00+05:30,24157.0,24167.599609375,24144.25,24148.44921875,24148.44921875,0,2024,8,15,8,Thursday,24167.599609375,24144.25,23.349609375,8.55078125,10.599609375,4.19921875,UP
2024-08-08 15:05:00+05:30,24148.599609375,24151.849609375,24121.099609375,24128.75,24128.75,0,2024,8,15,8,Thursday,24151.849609375,24121.099609375,30.75,19.849609375,3.25,7.650390625,UP
2024-08-08 15:10:00+05:30,24128.75,24134.099609375,24113.349609375,24115.19921875,24115.19921875,0,2024,8,15,8,Thursday,24134.099609375,24113.349609375,20.75,13.55078125,5.349609375,1.849609375,UP
2024-08-08 15:15:00+05:30,24115.55078125,24117.900390625,24088.650390625,24090.44921875,24090.44921875,0,2024,8,15,8,Thursday,24117.900390625,24088.650390625,29.25,25.1015625,2.349609375,1.798828125,UP
2024-08-08 15:20:00+05:30,24090.94921875,24091.80078125,24081.30078125,24083.349609375,24083.349609375,0,2024,8,15,8,Thursday,24091.80078125,24081.30078125,10.5,7.599609375,0.8515625,2.048828125,UP
2024-08-08 15:25:00+05:30,24082.25,24105.05078125,24079.94921875,24098.69921875,24098.69921875,0,2024,8,15,8,Thursday,24105.05078125,24079.94921875,25.1015625,-16.44921875,22.80078125,18.75,DOWN
2024-08-09 09:15:00+05:30,24386.849609375,24386.849609375,24316.80078125,24346.80078125,24346.80078125,0,2024,8,9,9,Friday,24386.849609375,24316.80078125,70.048828125,40.048828125,0.0,30.0,UP
2024-08-09 09:20:00+05:30,24346.80078125,24380.599609375,24345.80078125,24360.44921875,24360.44921875,0,2024,8,9,9,Friday,24380.599609375,24345.80078125,34.798828125,-13.6484375,33.798828125,14.6484375,DOWN
2024-08-09 09:25:00+05:30,24360.94921875,24404.69921875,24357.599609375,24389.099609375,24389.099609375,0,2024,8,9,9,Friday,24404.69921875,24357.599609375,47.099609375,-28.150390625,43.75,31.5,DOWN
2024-08-09 09:30:00+05:30,24388.94921875,24399.25,24370.55078125,24374.900390625,24374.900390625,0,2024,8,9,9,Friday,24399.25,24370.55078125,28.69921875,14.048828125,10.30078125,4.349609375,UP
2024-08-09 09:35:00+05:30,24375.30078125,24397.19921875,24374.5,24394.25,24394.25,0,2024,8,9,9,Friday,24397.19921875,24374.5,22.69921875,-18.94921875,21.8984375,19.75,DOWN
2024-08-09 09:40:00+05:30,24393.80078125,24409.0,24390.80078125,24403.349609375,24403.349609375,0,2024,8,9,9,Friday,24409.0,24390.80078125,18.19921875,-9.548828125,15.19921875,12.548828125,DOWN
2024-08-09 09:45:00+05:30,24404.19921875,24419.599609375,24399.150390625,24414.94921875,24414.94921875,0,2024,8,9,9,Friday,24419.599609375,24399.150390625,20.44921875,-10.75,15.400390625,15.798828125,DOWN
2024-08-09 09:50:00+05:30,24415.0,24415.55078125,24360.30078125,24370.400390625,24370.400390625,0,2024,8,9,9,Friday,24415.55078125,24360.30078125,55.25,44.599609375,0.55078125,10.099609375,UP
2024-08-09 09:55:00+05:30,24370.0,24381.69921875,24359.900390625,24373.75,24373.75,0,2024,8,9,9,Friday,24381.69921875,24359.900390625,21.798828125,-3.75,11.69921875,13.849609375,DOWN
2024-08-09 10:00:00+05:30,24373.30078125,24386.400390625,24357.19921875,24362.69921875,24362.69921875,0,2024,8,10,9,Friday,24386.400390625,24357.19921875,29.201171875,10.6015625,13.099609375,5.5,UP
2024-08-09 10:05:00+05:30,24362.94921875,24369.44921875,24347.599609375,24351.19921875,24351.19921875,0,2024,8,10,9,Friday,24369.44921875,24347.599609375,21.849609375,11.75,6.5,3.599609375,UP
2024-08-09 10:10:00+05:30,24351.30078125,24376.30078125,24350.900390625,24356.0,24356.0,0,2024,8,10,9,Friday,24376.30078125,24350.900390625,25.400390625,-4.69921875,25.0,5.099609375,DOWN
2024-08-09 10:15:00+05:30,24356.44921875,24367.849609375,24348.19921875,24361.94921875,24361.94921875,0,2024,8,10,9,Friday,24367.849609375,24348.19921875,19.650390625,-5.5,11.400390625,13.75,DOWN
2024-08-09 10:20:00+05:30,24362.0,24372.349609375,24334.19921875,24334.900390625,24334.900390625,0,2024,8,10,9,Friday,24372.349609375,24334.19921875,38.150390625,27.099609375,10.349609375,0.701171875,UP
2024-08-09 10:25:00+05:30,24336.30078125,24340.75,24317.150390625,24327.849609375,24327.849609375,0,2024,8,10,9,Friday,24340.75,24317.150390625,23.599609375,8.451171875,4.44921875,10.69921875,UP
2024-08-09 10:30:00+05:30,24328.650390625,24338.150390625,24312.19921875,24331.44921875,24331.44921875,0,2024,8,10,9,Friday,24338.150390625,24312.19921875,25.951171875,-2.798828125,9.5,19.25,DOWN
2024-08-09 10:35:00+05:30,24331.30078125,24344.5,24318.55078125,24327.349609375,24327.349609375,0,2024,8,10,9,Friday,24344.5,24318.55078125,25.94921875,3.951171875,13.19921875,8.798828125,UP
2024-08-09 10:40:00+05:30,24325.650390625,24335.150390625,24321.44921875,24329.80078125,24329.80078125,0,2024,8,10,9,Friday,24335.150390625,24321.44921875,13.701171875,-4.150390625,9.5,8.3515625,DOWN
2024-08-09 10:45:00+05:30,24329.19921875,24345.19921875,24324.400390625,24342.55078125,24342.55078125,0,2024,8,10,9,Friday,24345.19921875,24324.400390625,20.798828125,-13.3515625,16.0,18.150390625,DOWN
2024-08-09 10:50:00+05:30,24342.5,24362.349609375,24338.30078125,24338.75,24338.75,0,2024,8,10,9,Friday,24362.349609375,24338.30078125,24.048828125,3.75,19.849609375,0.44921875,UP
2024-08-09 10:55:00+05:30,24338.599609375,24353.69921875,24338.55078125,24343.150390625,24343.150390625,0,2024,8,10,9,Friday,24353.69921875,24338.55078125,15.1484375,-4.55078125,15.099609375,4.599609375,DOWN
2024-08-09 11:00:00+05:30,24343.0,24369.69921875,24343.0,24364.400390625,24364.400390625,0,2024,8,11,9,Friday,24369.69921875,24343.0,26.69921875,-21.400390625,26.69921875,21.400390625,DOWN
2024-08-09 11:05:00+05:30,24363.80078125,24367.75,24358.30078125,24362.25,24362.25,0,2024,8,11,9,Friday,24367.75,24358.30078125,9.44921875,1.55078125,3.94921875,3.94921875,UP
2024-08-09 11:10:00+05:30,24361.599609375,24363.0,24341.69921875,24346.150390625,24346.150390625,0,2024,8,11,9,Friday,24363.0,24341.69921875,21.30078125,15.44921875,1.400390625,4.451171875,UP
2024-08-09 11:15:00+05:30,24345.19921875,24351.900390625,24337.25,24348.150390625,24348.150390625,0,2024,8,11,9,Friday,24351.900390625,24337.25,14.650390625,-2.951171875,6.701171875,10.900390625,DOWN
2024-08-09 11:20:00+05:30,24348.55078125,24353.25,24345.55078125,24352.0,24352.0,0,2024,8,11,9,Friday,24353.25,24345.55078125,7.69921875,-3.44921875,4.69921875,6.44921875,DOWN
2024-08-09 11:25:00+05:30,24352.349609375,24360.349609375,24345.44921875,24351.099609375,24351.099609375,0,2024,8,11,9,Friday,24360.349609375,24345.44921875,14.900390625,1.25,8.0,5.650390625,UP
2024-08-09 11:30:00+05:30,24350.75,24355.099609375,24344.849609375,24350.69921875,24350.69921875,0,2024,8,11,9,Friday,24355.099609375,24344.849609375,10.25,0.05078125,4.349609375,5.849609375,UP
2024-08-09 11:35:00+05:30,24351.099609375,24352.099609375,24345.099609375,24352.099609375,24352.099609375,0,2024,8,11,9,Friday,24352.099609375,24345.099609375,7.0,-1.0,1.0,7.0,DOWN
2024-08-09 11:40:00+05:30,24352.099609375,24360.650390625,24349.19921875,24355.55078125,24355.55078125,0,2024,8,11,9,Friday,24360.650390625,24349.19921875,11.451171875,-3.451171875,8.55078125,6.3515625,DOWN
2024-08-09 11:45:00+05:30,24355.25,24369.900390625,24354.44921875,24364.44921875,24364.44921875,0,2024,8,11,9,Friday,24369.900390625,24354.44921875,15.451171875,-9.19921875,14.650390625,10.0,DOWN
2024-08-09 11:50:00+05:30,24364.099609375,24367.69921875,24362.150390625,24366.650390625,24366.650390625,0,2024,8,11,9,Friday,24367.69921875,24362.150390625,5.548828125,-2.55078125,3.599609375,4.5,DOWN
2024-08-09 11:55:00+05:30,24368.150390625,24371.849609375,24364.30078125,24371.400390625,24371.400390625,0,2024,8,11,9,Friday,24371.849609375,24364.30078125,7.548828125,-3.25,3.69921875,7.099609375,DOWN
2024-08-09 12:00:00+05:30,24371.0,24374.900390625,24354.599609375,24356.400390625,24356.400390625,0,2024,8,12,9,Friday,24374.900390625,24354.599609375,20.30078125,14.599609375,3.900390625,1.80078125,UP
2024-08-09 12:05:00+05:30,24355.900390625,24365.0,24349.349609375,24361.5,24361.5,0,2024,8,12,9,Friday,24365.0,24349.349609375,15.650390625,-5.599609375,9.099609375,12.150390625,DOWN
2024-08-09 12:10:00+05:30,24361.349609375,24362.099609375,24351.150390625,24352.75,24352.75,0,2024,8,12,9,Friday,24362.099609375,24351.150390625,10.94921875,8.599609375,0.75,1.599609375,UP
2024-08-09 12:15:00+05:30,24351.75,24361.05078125,24345.80078125,24349.650390625,24349.650390625,0,2024,8,12,9,Friday,24361.05078125,24345.80078125,15.25,2.099609375,9.30078125,3.849609375,UP
2024-08-09 12:20:00+05:30,24349.099609375,24352.5,24344.69921875,24350.5,24350.5,0,2024,8,12,9,Friday,24352.5,24344.69921875,7.80078125,-1.400390625,3.400390625,5.80078125,DOWN
2024-08-09 12:25:00+05:30,24349.80078125,24356.900390625,24345.900390625,24355.150390625,24355.150390625,0,2024,8,12,9,Friday,24356.900390625,24345.900390625,11.0,-5.349609375,7.099609375,9.25,DOWN
2024-08-09 12:30:00+05:30,24354.650390625,24361.150390625,24353.80078125,24358.69921875,24358.69921875,0,2024,8,12,9,Friday,24361.150390625,24353.80078125,7.349609375,-4.048828125,6.5,4.8984375,DOWN
2024-08-09 12:35:00+05:30,24358.44921875,24367.55078125,24354.900390625,24366.05078125,24366.05078125,0,2024,8,12,9,Friday,24367.55078125,24354.900390625,12.650390625,-7.6015625,9.1015625,11.150390625,DOWN
2024-08-09 12:40:00+05:30,24365.75,24371.150390625,24353.05078125,24354.599609375,24354.599609375,0,2024,8,12,9,Friday,24371.150390625,24353.05078125,18.099609375,11.150390625,5.400390625,1.548828125,UP
2024-08-09 12:45:00+05:30,24354.349609375,24356.80078125,24346.44921875,24352.44921875,24352.44921875,0,2024,8,12,9,Friday,24356.80078125,24346.44921875,10.3515625,1.900390625,2.451171875,6.0,UP
2024-08-09 12:50:00+05:30,24351.650390625,24353.19921875,24338.69921875,24344.349609375,24344.349609375,0,2024,8,12,9,Friday,24353.19921875,24338.69921875,14.5,7.30078125,1.548828125,5.650390625,UP
2024-08-09 12:55:00+05:30,24344.0,24350.849609375,24341.80078125,24344.55078125,24344.55078125,0,2024,8,12,9,Friday,24350.849609375,24341.80078125,9.048828125,-0.55078125,6.849609375,2.75,DOWN
