product_symbol,price,size,timestamp,buyer_role
P-ETH-3660-030624,8.50000000,200,2024-06-01 03:33:22.905718,maker
C-ETH-4000-030624,3.10000000,200,2024-06-01 03:34:07.262091,taker
C-ETH-3920-030624,7.70000000,200,2024-06-01 03:34:32.621065,maker
C-ETH-3950-070624,54.20000000,10,2024-06-01 03:38:00.905967,taker
C-ETH-4200-070624,19.50000000,10,2024-06-01 03:38:21.044726,taker
C-ETH-3960-010624,0.30000000,200,2024-06-01 03:38:42.767039,taker
C-ETH-3920-010624,0.30000000,100,2024-06-01 03:39:16.158169,taker
P-ETH-3560-010624,0.28000000,200,2024-06-01 03:39:45.983273,taker
P-ETH-3620-010624,0.30000000,1,2024-06-01 03:40:17.969721,taker
P-ETH-3620-010624,0.30000000,199,2024-06-01 03:40:17.969808,taker
P-ETH-3780-020624,23.30000000,1,2024-06-01 03:41:58.296594,taker
P-ETH-3760-010624,7.10000000,12,2024-06-01 03:45:35.368594,taker
C-ETH-3780-020624,26.70000000,100,2024-06-01 03:45:51.096689,taker
P-ETH-3800-010624,26.70000000,8,2024-06-01 03:50:05.951682,maker
C-ETH-3900-010624,0.40000000,1000,2024-06-01 03:53:18.607144,taker
P-ETH-3780-030624,44.00000000,35,2024-06-01 03:54:11.807638,taker
C-ETH-3840-010624,0.50000000,10,2024-06-01 03:54:41.659978,maker
C-ETH-3780-010624,14.75000000,19,2024-06-01 03:54:46.573915,maker
C-ETH-3780-010624,14.75000000,107,2024-06-01 03:55:34.993992,maker
P-ETH-3820-020624,49.00000000,31,2024-06-01 03:56:07.509412,taker
P-ETH-3740-020624,8.60000000,100,2024-06-01 03:59:19.387456,taker
C-ETH-3780-010624,14.28000000,126,2024-06-01 04:00:08.860322,taker
C-ETH-3820-030624,32.20000000,13,2024-06-01 04:01:41.063865,taker
C-ETH-3840-010624,1.10000000,1,2024-06-01 04:02:20.357401,taker
C-ETH-4040-010624,0.09000000,502,2024-06-01 04:03:14.848274,taker
P-ETH-4040-010624,267.60000000,5,2024-06-01 04:04:35.931501,taker
C-ETH-3780-010624,13.00000000,7,2024-06-01 04:05:11.273994,maker
P-ETH-3800-020624,38.80000000,750,2024-06-01 04:05:33.541095,taker
P-ETH-3800-010624,32.70000000,8,2024-06-01 04:06:19.047553,taker
P-ETH-3780-010624,18.50000000,1,2024-06-01 04:07:37.583696,taker
P-ETH-3000-280624,27.00000000,1550,2024-06-01 04:08:09.586568,taker
P-ETH-3000-280624,27.00000000,1550,2024-06-01 04:08:09.831829,taker
C-ETH-3780-010624,12.20000000,64,2024-06-01 04:08:53.880371,taker
C-ETH-3820-010624,2.30000000,41,2024-06-01 04:11:00.931578,taker
P-ETH-3760-010624,9.10000000,1500,2024-06-01 04:11:10.412464,taker
C-ETH-3780-010624,12.70000000,1749,2024-06-01 04:11:33.139430,taker
C-ETH-3780-010624,15.10000000,351,2024-06-01 04:11:33.140606,taker
C-ETH-3820-010624,1.30000000,41,2024-06-01 04:12:11.058231,maker
C-ETH-3780-010624,10.40000000,10,2024-06-01 04:17:45.891709,maker
C-ETH-3760-010624,20.80000000,21,2024-06-01 04:18:02.752355,maker
P-ETH-3700-030624,16.30000000,7,2024-06-01 04:18:51.065487,taker
C-ETH-3760-010624,20.50000000,75,2024-06-01 04:19:42.709579,taker
C-ETH-3780-010624,10.10000000,150,2024-06-01 04:19:48.900622,maker
C-ETH-3800-030624,34.90000000,5,2024-06-01 04:20:34.983918,maker
P-ETH-3740-030624,28.50000000,5,2024-06-01 04:20:58.401660,maker
P-ETH-3740-010624,4.00000000,10,2024-06-01 04:21:19.215516,taker
P-ETH-3780-010624,19.10000000,1100,2024-06-01 04:21:21.503416,taker
C-ETH-5200-260724,89.41000000,4,2024-06-01 04:21:44.740546,maker
C-ETH-3760-020624,30.80000000,34,2024-06-01 04:23:31.199741,maker
P-ETH-3740-010624,3.80000000,8,2024-06-01 04:26:38.375679,taker
P-ETH-3820-010624,44.10000000,40,2024-06-01 04:32:38.407461,maker
C-ETH-3840-010624,0.20000000,500,2024-06-01 04:33:05.400449,maker
C-ETH-3760-010624,26.60000000,75,2024-06-01 04:33:17.026551,taker
C-ETH-3780-010624,14.60000000,150,2024-06-01 04:33:35.679830,taker
P-ETH-3700-010624,0.60000000,1731,2024-06-01 04:34:11.444352,taker
P-ETH-3700-010624,0.60000000,269,2024-06-01 04:34:11.500264,maker
P-ETH-3780-010624,14.30000000,10,2024-06-01 04:34:20.793010,maker
P-ETH-3700-010624,1.30000000,1,2024-06-01 04:34:37.683813,taker
C-ETH-3920-020624,0.90000000,500,2024-06-01 04:34:58.518181,taker
