Index,Entry-Date,Entry-Weekday,Entry-Time,Entry-Price,Quantity,Instrument-Kind,StrikePrice,Position,ExitDate,Exit-Weekday,ExitTime,ExitPrice,P/L,P/L-Percentage,ExpiryDate,Highest MTM(Candle Close),Lowest MTM(Candle Close),Remarks
17.2,2024-01-09,Tuesday,09:37:00,76.65,10,PE,70800.0,Buy,2024-01-09,Tuesday,15:15:00,143.7,670.4999999999998,87.47553816046964,2024-01-12,,,Exit Condition Met For Trade
18,2024-01-10,,09:16:00,71359.25,,,,,2024-01-10,,15:15:00,71630.27,-845.0,,,0,-845.0,Exit Condition Met For Trade
18.1,2024-01-10,Wednesday,15:05:00,77.4,10,CE,72400.0,Buy,2024-01-10,Wednesday,15:15:00,54.5,-229.00000000000006,-29.586563307493545,2024-01-12,,,Exit Condition Met For Trade
18.2,2024-01-10,Wednesday,09:31:00,73.7,10,PE,69900.0,Buy,2024-01-10,Wednesday,15:15:00,12.1,-616.0,-83.5820895522388,2024-01-12,,,Exit Condition Met For Trade
19,2024-01-11,,09:16:00,71924.82,,,,,2024-01-11,,15:15:00,71726.94,-281.0,,,365.95000000000005,-354.04999999999995,Exit Condition Met For Trade
19.2,2024-01-11,Thursday,09:43:00,71.4,10,PE,71300.0,Buy,2024-01-11,Thursday,15:15:00,43.3,-281.0000000000001,-39.35574229691878,2024-01-12,,,Exit Condition Met For Trade
20,2024-01-12,,09:16:00,72036.33,,,,,2024-01-12,,14:40:00,72683.96,2822.0,,,2822.0,-411.04999999999995,Square Off All Legs due to Target Profit
20.1,2024-01-12,Friday,10:04:00,88.0,10,CE,72200.0,Buy,2024-01-12,Friday,14:40:00,438.0,3500.0,397.72727272727275,2024-01-12,,,Target Hit
20.2,2024-01-12,Friday,09:28:00,71.2,10,PE,71800.0,Buy,2024-01-12,Friday,14:40:00,3.4,-678.0,-95.2247191011236,2024-01-12,,,Square Off All Legs due to Target Profit
21,2024-01-17,,09:16:00,72249.05,,,,,2024-01-17,,15:15:00,71587.25,386.0,,,595.45,-534.05,Exit Condition Met For Trade
21.1,2024-01-17,Wednesday,09:17:00,60.0,10,CE,73500.0,Buy,2024-01-17,Wednesday,15:15:00,28.25,-317.5,-52.916666666666664,2024-01-19,,,Exit Condition Met For Trade
21.2,2024-01-17,Wednesday,09:17:00,85.7,10,PE,70800.0,Buy,2024-01-17,Wednesday,15:15:00,156.05,703.5000000000001,82.08868144690783,2024-01-19,,,Exit Condition Met For Trade
22,2024-01-18,,09:16:00,71099.24,,,,,2024-01-18,,15:15:00,71186.32,-1129.0,,,842.45,-1188.05,Exit Condition Met For Trade
22.1,2024-01-18,Thursday,10:11:00,76.3,10,CE,72100.0,Buy,2024-01-18,Thursday,15:15:00,26.7,-495.99999999999994,-65.00655307994757,2024-01-19,,,Exit Condition Met For Trade
22.2,2024-01-18,Thursday,09:37:00,81.15,10,PE,69900.0,Buy,2024-01-18,Thursday,15:15:00,17.85,-633.0,-78.00369685767097,2024-01-19,,,Exit Condition Met For Trade
23,2024-01-19,,09:16:00,71758.48,,,,,2024-01-19,,15:15:00,71678.55,-750.0,,,20.950000000000045,-750.05,Exit Condition Met For Trade
23.2,2024-01-19,Friday,09:33:00,78.2,10,PE,71500.0,Buy,2024-01-19,Friday,14:51:00,3.2,-750.0,-95.9079283887468,2024-01-19,,,Stop Loss Hit
24,2024-01-20,,09:16:00,71996.71,,,,,2024-01-20,,15:15:00,71461.91,-269.0,,,0,-417.04999999999995,Exit Condition Met For Trade
24.2,2024-01-20,Saturday,09:40:00,72.0,10,PE,69600.0,Buy,2024-01-20,Saturday,15:15:00,45.1,-269.0,-37.361111111111114,2024-01-25,,,Exit Condition Met For Trade
25,2024-01-23,,09:16:00,71967.06,,,,,2024-01-23,,15:15:00,70384.73,3500.0,,,3500.0,-0.05,Exit Condition Met For Trade
25.2,2024-01-23,Tuesday,09:59:00,78.75,10,PE,70900.0,Buy,2024-01-23,Tuesday,12:04:00,428.75,3500.0,444.44444444444446,2024-01-25,,,Target Hit
26,2024-01-24,,09:16:00,70251.67,,,,,2024-01-24,,15:15:00,71061.27,1801.0,,,1925.95,-93.04999999999995,Exit Condition Met For Trade
26.1,2024-01-24,Wednesday,09:22:00,73.5,10,CE,71200.0,Buy,2024-01-24,Wednesday,15:15:00,253.6,1801.0,245.03401360544217,2024-01-25,,,Exit Condition Met For Trade
27,2024-01-25,,09:16:00,70919.47,,,,,2024-01-25,,15:15:00,70645.82,-750.0,,,1383.45,-750.05,Exit Condition Met For Trade
27.2,2024-01-25,Thursday,09:24:00,76.45,10,PE,70300.0,Buy,2024-01-25,Thursday,15:05:00,1.45,-750.0,-98.10333551340746,2024-01-25,,,Stop Loss Hit
28,2024-01-29,,09:16:00,71102.14,,,,,2024-01-29,,15:15:00,71929.92,1207.0,,,1722.95,-26.549999999999955,Exit Condition Met For Trade
28.1,2024-01-29,Monday,09:18:00,81.05,10,CE,73500.0,Buy,2024-01-29,Monday,15:15:00,201.75,1207.0,148.92041949413942,2024-02-02,,,Exit Condition Met For Trade
29,2024-01-31,,09:16:00,70965.92,,,,,2024-01-31,,15:15:00,71765.74,142.0,,,142.0,-92.04999999999995,Exit Condition Met For Trade
29.1,2024-01-31,Wednesday,11:10:00,61.7,10,CE,74100.0,Buy,2024-01-31,Wednesday,15:15:00,75.9,142.00000000000003,23.01458670988655,2024-02-02,,,Exit Condition Met For Trade
30,2024-02-01,,09:16:00,71797.71,,,,,2024-02-01,,15:15:00,71619.17,-727.0,,,0,-727.05,Exit Condition Met For Trade
30.2,2024-02-01,Thursday,09:27:00,76.65,10,PE,69700.0,Buy,2024-02-01,Thursday,15:15:00,3.95,-727.0,-94.84670580560991,2024-02-02,,,Exit Condition Met For Trade
31,2024-02-02,,09:16:00,72159.81,,,,,2024-02-02,,15:15:00,72076.5,3500.0,,,3500.0,-235.54999999999995,Exit Condition Met For Trade
31.1,2024-02-02,Friday,09:20:00,67.5,10,CE,72700.0,Buy,2024-02-02,Friday,11:32:00,417.5,3500.0,518.5185185185185,2024-02-02,,,Target Hit
32,2024-02-05,,09:16:00,72043.64,,,,,2024-02-05,,15:15:00,71733.28,-473.5,,,148.45000000000005,-811.05,Exit Condition Met For Trade
32.1,2024-02-05,Monday,09:26:00,75.0,10,CE,74500.0,Buy,2024-02-05,Monday,15:15:00,36.15,-388.5,-51.8,2024-02-09,,,Exit Condition Met For Trade
32.2,2024-02-05,Monday,09:20:00,99.5,10,PE,69500.0,Buy,2024-02-05,Monday,15:15:00,91.0,-85.0,-8.542713567839195,2024-02-09,,,Exit Condition Met For Trade
33,2024-02-08,,09:16:00,72314.73,,,,,2024-02-08,,15:15:00,71412.36,574.5,,,1300.45,-141.04999999999995,Exit Condition Met For Trade
33.2,2024-02-08,Thursday,10:58:00,77.6,10,PE,71000.0,Buy,2024-02-08,Thursday,15:15:00,135.05,574.5000000000002,74.0335051546392,2024-02-09,,,Exit Condition Met For Trade
34,2024-02-09,,09:16:00,71306.12,,,,,2024-02-09,,15:15:00,71597.45,-650.5,,,561.95,-651.05,Exit Condition Met For Trade
34.1,2024-02-09,Friday,09:22:00,65.3,10,CE,72000.0,Buy,2024-02-09,Friday,15:15:00,0.25,-650.5,-99.61715160796325,2024-02-09,,,Exit Condition Met For Trade
35,2024-02-12,,09:16:00,71645.22,,,,,2024-02-12,,15:15:00,71022.03,88.0,,,284.45000000000005,-174.54999999999995,Exit Condition Met For Trade
35.2,2024-02-12,Monday,12:57:00,74.2,10,PE,69200.0,Buy,2024-02-12,Monday,15:15:00,83.0,87.99999999999997,11.859838274932612,2024-02-16,,,Exit Condition Met For Trade
36,2024-02-14,,09:16:00,70927.37,,,,,2024-02-14,,15:15:00,71741.67,62.0,,,636.45,-64.54999999999995,Exit Condition Met For Trade
36.1,2024-02-14,Wednesday,14:33:00,69.9,10,CE,72700.0,Buy,2024-02-14,Wednesday,15:15:00,76.1,61.999999999999886,8.869814020028596,2024-02-16,,,Exit Condition Met For Trade
37,2024-02-16,,09:16:00,72337.03,,,,,2024-02-16,,15:15:00,72412.79,-1369.0,,,16.950000000000045,-1369.55,Exit Condition Met For Trade
37.1,2024-02-16,Friday,09:30:00,67.9,10,CE,73000.0,Buy,2024-02-16,Friday,15:15:00,0.2,-677.0,-99.70544918998526,2024-02-16,,,Exit Condition Met For Trade
37.2,2024-02-16,Friday,09:21:00,69.45,10,PE,71600.0,Buy,2024-02-16,Friday,15:15:00,0.25,-692.0,-99.64002879769617,2024-02-16,,,Exit Condition Met For Trade
38,2024-02-20,,09:16:00,72594.77,,,,,2024-02-20,,15:15:00,73086.52,31.0,,,90.95000000000005,-286.04999999999995,Exit Condition Met For Trade
38.1,2024-02-20,Tuesday,12:03:00,78.9,10,CE,74200.0,Buy,2024-02-20,Tuesday,15:15:00,82.0,30.999999999999943,3.9290240811153283,2024-02-23,,,Exit Condition Met For Trade
39,2024-02-22,,09:16:00,72597.07,,,,,2024-02-22,,15:15:00,73137.9,-406.0,,,346.95000000000005,-668.05,Exit Condition Met For Trade
39.1,2024-02-22,Thursday,14:51:00,64.8,10,CE,73600.0,Buy,2024-02-22,Thursday,15:15:00,92.5,277.0,42.746913580246925,2024-02-23,,,Exit Condition Met For Trade
39.2,2024-02-22,Thursday,10:01:00,75.7,10,PE,71400.0,Buy,2024-02-22,Thursday,15:15:00,7.4,-683.0,-90.22457067371202,2024-02-23,,,Exit Condition Met For Trade
40,2024-02-23,,09:16:00,73256.14,,,,,2024-02-23,,15:15:00,73133.93,-750.0,,,0,-750.05,Exit Condition Met For Trade
40.2,2024-02-23,Friday,09:28:00,75.75,10,PE,72700.0,Buy,2024-02-23,Friday,15:04:00,0.75,-750.0,-99.00990099009901,2024-02-23,,,Stop Loss Hit
41,2024-02-26,,09:16:00,72905.29,,,,,2024-02-26,,15:15:00,72803.74,-712.0,,,0,-731.05,Exit Condition Met For Trade
41.1,2024-02-26,Monday,09:18:00,97.05,10,CE,74800.0,Buy,2024-02-26,Monday,15:15:00,55.35,-416.99999999999994,-42.96754250386399,2024-03-01,,,Exit Condition Met For Trade
41.2,2024-02-26,Monday,11:56:00,88.65,10,PE,71000.0,Buy,2024-02-26,Monday,15:15:00,59.15,-295.00000000000006,-33.27693175408912,2024-03-01,,,Exit Condition Met For Trade
42,2024-02-28,,09:16:00,73153.26,,,,,2024-02-28,,15:15:00,72321.92,471.0,,,754.95,-171.54999999999995,Exit Condition Met For Trade
42.2,2024-02-28,Wednesday,11:01:00,76.1,10,PE,71300.0,Buy,2024-02-28,Wednesday,15:15:00,123.2,471.0000000000001,61.89224704336401,2024-03-01,,,Exit Condition Met For Trade
43,2024-03-01,,09:16:00,72888.1,,,,,2024-03-01,,15:15:00,73701.3,3500.0,,,3500.0,-164.54999999999995,Exit Condition Met For Trade
43.1,2024-03-01,Friday,09:23:00,82.2,10,CE,73400.0,Buy,2024-03-01,Friday,11:39:00,432.2,3500.0,425.7907542579075,2024-03-01,,,Target Hit
44,2024-03-06,,09:16:00,73476.91,,,,,2024-03-06,,15:15:00,74091.92,1038.5,,,1460.45,-419.54999999999995,Exit Condition Met For Trade
44.1,2024-03-06,Wednesday,09:43:00,76.35,10,CE,74300.0,Buy,2024-03-06,Wednesday,15:15:00,180.2,1038.5,136.01833660772758,2024-03-07,,,Exit Condition Met For Trade
45,2024-03-11,,09:16:00,74070.94,,,,,2024-03-11,,15:15:00,73499.32,-510.5,,,186.45000000000005,-547.05,Exit Condition Met For Trade
45.1,2024-03-11,Monday,09:17:00,94.05,10,CE,75300.0,Buy,2024-03-11,Monday,15:15:00,43.0,-510.5,-54.27963849016481,2024-03-15,,,Exit Condition Met For Trade
46,2024-03-12,,09:16:00,73533.44,,,,,2024-03-12,,15:15:00,73660.81,-265.5,,,125.95000000000005,-342.04999999999995,Exit Condition Met For Trade
46.1,2024-03-12,Tuesday,09:36:00,74.85,10,CE,75100.0,Buy,2024-03-12,Tuesday,15:15:00,48.3,-265.5,-35.47094188376753,2024-03-15,,,Exit Condition Met For Trade
47,2024-03-13,,09:16:00,73944.93,,,,,2024-03-13,,15:15:00,72684.16,1956.0,,,2639.45,-198.04999999999995,Exit Condition Met For Trade
47.2,2024-03-13,Wednesday,09:38:00,77.25,10,PE,72400.0,Buy,2024-03-13,Wednesday,15:15:00,272.85,1956.0000000000002,253.20388349514567,2024-03-15,,,Exit Condition Met For Trade
48,2024-03-14,,09:16:00,72678.48,,,,,2024-03-14,,15:15:00,73078.32,-473.0,,,407.45000000000005,-494.04999999999995,Exit Condition Met For Trade
48.1,2024-03-14,Thursday,11:36:00,74.25,10,CE,73900.0,Buy,2024-03-14,Thursday,15:15:00,26.95,-473.0,-63.7037037037037,2024-03-15,,,Exit Condition Met For Trade
49,2024-03-15,,09:16:00,72860.45,,,,,2024-03-15,,15:15:00,72593.7,-1391.5,,,35.950000000000045,-1391.5,Exit Condition Met For Trade
49.1,2024-03-15,Friday,09:23:00,68.5,10,CE,73400.0,Buy,2024-03-15,Friday,15:15:00,0.2,-683.0,-99.7080291970803,2024-03-15,,,Exit Condition Met For Trade
49.2,2024-03-15,Friday,09:36:00,71.25,10,PE,72300.0,Buy,2024-03-15,Friday,15:15:00,0.4,-708.5,-99.43859649122805,2024-03-15,,,Exit Condition Met For Trade
50,2024-03-18,,09:16:00,72488.8,,,,,2024-03-18,,15:15:00,72758.27,-416.5,,,208.95000000000005,-485.04999999999995,Exit Condition Met For Trade
50.2,2024-03-18,Monday,09:41:00,84.05,10,PE,70800.0,Buy,2024-03-18,Monday,15:15:00,42.4,-416.5,-49.55383700178465,2024-03-22,,,Exit Condition Met For Trade
51,2024-03-19,,09:16:00,72442.53,,,,,2024-03-19,,15:15:00,71994.61,-187.0,,,73.95000000000005,-287.04999999999995,Exit Condition Met For Trade
51.2,2024-03-19,Tuesday,10:22:00,73.65,10,PE,70800.0,Buy,2024-03-19,Tuesday,15:15:00,54.95,-187.00000000000003,-25.390359809911747,2024-03-22,,,Exit Condition Met For Trade
52,2024-03-20,,09:16:00,72201.34,,,,,2024-03-20,,15:15:00,72106.46,-381.0,,,224.95000000000005,-482.04999999999995,Exit Condition Met For Trade
52.2,2024-03-20,Wednesday,10:12:00,77.5,10,PE,70900.0,Buy,2024-03-20,Wednesday,15:15:00,39.4,-381.0,-49.16129032258065,2024-03-22,,,Exit Condition Met For Trade
53,2024-03-21,,09:16:00,72657.44,,,,,2024-03-21,,15:15:00,72678.26,-621.0,,,0,-630.55,Exit Condition Met For Trade
53.2,2024-03-21,Thursday,12:11:00,75.4,10,PE,71800.0,Buy,2024-03-21,Thursday,15:15:00,13.3,-621.0000000000001,-82.3607427055703,2024-03-22,,,Exit Condition Met For Trade
54,2024-03-22,,09:16:00,72473.64,,,,,2024-03-22,,12:54:00,72839.19,-934.5,,,535.95,-1080.55,Square Off All Legs due to Stop Loss
54.1,2024-03-22,Friday,09:37:00,69.15,10,CE,73000.0,Buy,2024-03-22,Friday,12:54:00,50.7,-184.50000000000003,-26.681127982646423,2024-03-22,,,Square Off All Legs due to Stop Loss
54.2,2024-03-22,Friday,09:26:00,79.8,10,PE,72000.0,Buy,2024-03-22,Friday,12:54:00,4.8,-750.0,-93.98496240601504,2024-03-22,,,Stop Loss Hit
55,2024-03-26,,09:16:00,72650.18,,,,,2024-03-26,,15:15:00,72447.32,-515.5,,,0,-554.05,Exit Condition Met For Trade
55.2,2024-03-26,Tuesday,09:17:00,76.8,10,PE,71300.0,Buy,2024-03-26,Tuesday,15:15:00,25.25,-515.5,-67.12239583333334,2024-03-28,,,Exit Condition Met For Trade
56,2024-03-27,,09:16:00,72671.19,,,,,2024-03-27,,15:15:00,72964.77,-470.5,,,0,-485.04999999999995,Exit Condition Met For Trade
56.1,2024-03-27,Wednesday,10:10:00,72.5,10,CE,73600.0,Buy,2024-03-27,Wednesday,15:15:00,25.45,-470.5,-64.89655172413794,2024-03-28,,,Exit Condition Met For Trade
57,2024-03-28,,09:16:00,73159.76,,,,,2024-03-28,,15:15:00,73414.51,3500.0,,,3500.0,-0.05,Exit Condition Met For Trade
57.1,2024-03-28,Thursday,09:21:00,80.25,10,CE,73500.0,Buy,2024-03-28,Thursday,11:02:00,430.25,3500.0,436.13707165109037,2024-03-28,,,Target Hit
58,2024-04-03,,09:16:00,73638.69,,,,,2024-04-03,,15:15:00,73881.64,-284.5,,,282.95000000000005,-284.5,Exit Condition Met For Trade
58.1,2024-04-03,Wednesday,12:18:00,79.95,10,CE,74800.0,Buy,2024-04-03,Wednesday,15:15:00,51.5,-284.5,-35.58474046278925,2024-04-05,,,Exit Condition Met For Trade
59,2024-04-04,,09:16:00,74301.12,,,,,2024-04-04,,15:15:00,74223.09,-310.0,,,1809.45,-313.54999999999995,Exit Condition Met For Trade
59.2,2024-04-04,Thursday,09:31:00,65.6,10,PE,73400.0,Buy,2024-04-04,Thursday,15:15:00,34.6,-309.99999999999994,-47.2560975609756,2024-04-05,,,Exit Condition Met For Trade
60,2024-04-05,,09:16:00,74050.88,,,,,2024-04-05,,15:15:00,74274.51,-727.5,,,0,-727.55,Exit Condition Met For Trade
60.1,2024-04-05,Friday,09:52:00,73.0,10,CE,74700.0,Buy,2024-04-05,Friday,15:15:00,0.25,-727.5,-99.65753424657534,2024-04-05,,,Exit Condition Met For Trade
61,2024-04-08,,09:16:00,74460.96,,,,,2024-04-08,,15:15:00,74776.73,-301.5,,,0,-351.04999999999995,Exit Condition Met For Trade
61.2,2024-04-08,Monday,09:19:00,55.2,10,PE,72400.0,Buy,2024-04-08,Monday,15:15:00,25.05,-301.5,-54.619565217391305,2024-04-12,,,Exit Condition Met For Trade
62,2024-04-12,,09:16:00,74767.81,,,,,2024-04-12,,15:15:00,74241.37,3500.0,,,3500.0,-599.05,Exit Condition Met For Trade
62.2,2024-04-12,Friday,09:42:00,78.6,10,PE,74300.0,Buy,2024-04-12,Friday,12:17:00,428.6,3500.0,445.29262086514,2024-04-12,,,Target Hit
63,2024-04-15,,09:16:00,73683.78,,,,,2024-04-15,,15:15:00,73388.38,339.0,,,1107.95,-167.54999999999995,Exit Condition Met For Trade
63.2,2024-04-15,Monday,09:17:00,101.95,10,PE,72300.0,Buy,2024-04-15,Monday,15:15:00,135.85,338.9999999999999,33.25159391858753,2024-04-19,,,Exit Condition Met For Trade
64,2024-04-18,,09:16:00,73194.33,,,,,2024-04-18,,15:15:00,72386.49,1401.0,,,1401.0,-445.04999999999995,Exit Condition Met For Trade
64.2,2024-04-18,Thursday,09:44:00,67.45,10,PE,72200.0,Buy,2024-04-18,Thursday,15:15:00,207.55,1401.0000000000002,207.709414381023,2024-04-19,,,Exit Condition Met For Trade
65,2024-04-19,,09:16:00,71881.99,,,,,2024-04-19,,13:54:00,72958.37,2768.0,,,2768.0,-469.04999999999995,Square Off All Legs due to Target Profit
65.1,2024-04-19,Friday,09:24:00,73.5,10,CE,72600.0,Buy,2024-04-19,Friday,13:54:00,423.5,3500.0,476.1904761904762,2024-04-19,,,Target Hit
65.2,2024-04-19,Friday,09:22:00,76.5,10,PE,70900.0,Buy,2024-04-19,Friday,13:54:00,3.3,-732.0,-95.68627450980392,2024-04-19,,,Square Off All Legs due to Target Profit
66,2024-04-25,,09:16:00,73663.75,,,,,2024-04-25,,15:15:00,74361.69,1614.5,,,2763.95,-47.549999999999955,Exit Condition Met For Trade
66.1,2024-04-25,Thursday,09:35:00,71.55,10,CE,74400.0,Buy,2024-04-25,Thursday,15:15:00,233.0,1614.5,225.64640111809922,2024-04-26,,,Exit Condition Met For Trade
67,2024-04-26,,09:16:00,74397.62,,,,,2024-04-26,,15:15:00,73732.47,895.0,,,1192.95,-360.54999999999995,Exit Condition Met For Trade
67.2,2024-04-26,Friday,09:27:00,81.15,10,PE,73900.0,Buy,2024-04-26,Friday,15:15:00,170.65,895.0,110.28958718422673,2024-04-26,,,Exit Condition Met For Trade
68,2024-04-30,,09:16:00,74759.52,,,,,2024-04-30,,15:15:00,74478.93,-452.0,,,307.95000000000005,-452.0,Exit Condition Met For Trade
68.1,2024-04-30,Tuesday,09:51:00,80.25,10,CE,75900.0,Buy,2024-04-30,Tuesday,15:15:00,35.05,-452.0,-56.32398753894081,2024-05-03,,,Exit Condition Met For Trade
69,2024-05-02,,09:16:00,74616.25,,,,,2024-05-02,,15:15:00,74584.29,-548.0,,,61.450000000000045,-560.55,Exit Condition Met For Trade
69.1,2024-05-02,Thursday,09:47:00,72.7,10,CE,75500.0,Buy,2024-05-02,Thursday,15:15:00,17.9,-548.0,-75.37826685006877,2024-05-03,,,Exit Condition Met For Trade
70,2024-05-03,,09:16:00,75004.53,,,,,2024-05-03,,10:41:00,74326.51,2862.5,,,2862.5,-133.04999999999995,Square Off All Legs due to Target Profit
70.1,2024-05-03,Friday,09:23:00,82.0,10,CE,75400.0,Buy,2024-05-03,Friday,10:41:00,18.25,-637.5,-77.7439024390244,2024-05-03,,,Square Off All Legs due to Target Profit
70.2,2024-05-03,Friday,09:37:00,71.25,10,PE,74400.0,Buy,2024-05-03,Friday,10:41:00,421.25,3500.0,491.2280701754386,2024-05-03,,,Target Hit
71,2024-05-07,,09:16:00,73963.32,,,,,2024-05-07,,15:15:00,73530.94,63.5,,,637.95,-109.54999999999995,Exit Condition Met For Trade
71.2,2024-05-07,Tuesday,10:01:00,76.0,10,PE,72300.0,Buy,2024-05-07,Tuesday,15:15:00,82.35,63.49999999999994,8.35526315789473,2024-05-10,,,Exit Condition Met For Trade
72,2024-05-08,,09:16:00,73210.93,,,,,2024-05-08,,15:15:00,73480.69,-443.5,,,52.950000000000045,-472.54999999999995,Exit Condition Met For Trade
72.1,2024-05-08,Wednesday,12:20:00,81.6,10,CE,74800.0,Buy,2024-05-08,Wednesday,15:15:00,37.25,-443.49999999999994,-54.350490196078425,2024-05-10,,,Exit Condition Met For Trade
73,2024-05-09,,09:16:00,73402.46,,,,,2024-05-09,,15:15:00,72370.61,2213.5,,,2213.5,-0.05,Exit Condition Met For Trade
73.2,2024-05-09,Thursday,09:26:00,70.5,10,PE,72500.0,Buy,2024-05-09,Thursday,15:15:00,291.85,2213.5,313.9716312056738,2024-05-10,,,Exit Condition Met For Trade
74,2024-05-10,,09:16:00,72476.1,,,,,2024-05-10,,15:15:00,72675.08,-683.5,,,103.95000000000005,-683.5,Exit Condition Met For Trade
74.1,2024-05-10,Friday,09:56:00,68.55,10,CE,73300.0,Buy,2024-05-10,Friday,15:15:00,0.2,-683.5,-99.70824215900801,2024-05-10,,,Exit Condition Met For Trade
75,2024-05-13,,09:16:00,72443.94,,,,,2024-05-13,,15:15:00,72757.25,-231.5,,,959.95,-340.54999999999995,Exit Condition Met For Trade
75.2,2024-05-13,Monday,09:17:00,82.5,10,PE,70800.0,Buy,2024-05-13,Monday,15:15:00,59.35,-231.5,-28.060606060606062,2024-05-17,,,Exit Condition Met For Trade
76,2024-05-15,,09:16:00,73183.7,,,,,2024-05-15,,15:15:00,73002.72,-427.5,,,0,-427.54999999999995,Exit Condition Met For Trade
76.2,2024-05-15,Wednesday,10:09:00,73.8,10,PE,71600.0,Buy,2024-05-15,Wednesday,15:15:00,31.05,-427.5,-57.926829268292686,2024-05-17,,,Exit Condition Met For Trade
77,2024-05-16,,09:16:00,73307.99,,,,,2024-05-16,,15:15:00,73644.97,-561.5,,,1194.95,-592.55,Exit Condition Met For Trade
77.1,2024-05-16,Thursday,15:02:00,79.45,10,CE,74200.0,Buy,2024-05-16,Thursday,15:15:00,75.9,-35.49999999999997,-4.4682190056639355,2024-05-17,,,Exit Condition Met For Trade
77.2,2024-05-16,Thursday,09:33:00,76.5,10,PE,72300.0,Buy,2024-05-16,Thursday,15:15:00,23.9,-526.0,-68.75816993464052,2024-05-17,,,Exit Condition Met For Trade
78,2024-05-17,,09:16:00,73592.59,,,,,2024-05-17,,15:15:00,73941.14,-709.0,,,491.95000000000005,-710.05,Exit Condition Met For Trade
78.1,2024-05-17,Friday,09:59:00,71.25,10,CE,74300.0,Buy,2024-05-17,Friday,15:15:00,0.35,-709.0,-99.50877192982458,2024-05-17,,,Exit Condition Met For Trade
79,2024-05-23,,09:16:00,74199.12,,,,,2024-05-23,,15:15:00,75446.66,3378.0,,,3432.45,-80.54999999999995,Exit Condition Met For Trade
79.1,2024-05-23,Thursday,09:38:00,67.35,10,CE,75200.0,Buy,2024-05-23,Thursday,15:15:00,405.15,3377.9999999999995,501.5590200445434,2024-05-24,,,Exit Condition Met For Trade
80,2024-05-24,,09:16:00,75267.89,,,,,2024-05-24,,15:15:00,75424.43,-732.5,,,14.450000000000045,-732.5,Exit Condition Met For Trade
80.1,2024-05-24,Friday,09:19:00,73.55,10,CE,76000.0,Buy,2024-05-24,Friday,15:15:00,0.3,-732.5,-99.59211420802175,2024-05-24,,,Exit Condition Met For Trade
81,2024-05-27,,09:16:00,75627.52,,,,,2024-05-27,,15:15:00,75418.49,-364.5,,,48.450000000000045,-488.54999999999995,Exit Condition Met For Trade
81.1,2024-05-27,Monday,11:57:00,82.5,10,CE,77500.0,Buy,2024-05-27,Monday,15:15:00,46.05,-364.5,-44.18181818181819,2024-05-31,,,Exit Condition Met For Trade
82,2024-05-29,,09:16:00,74899.69,,,,,2024-05-29,,15:15:00,74534.02,27.5,,,259.95000000000005,-186.54999999999995,Exit Condition Met For Trade
82.2,2024-05-29,Wednesday,10:23:00,77.2,10,PE,73500.0,Buy,2024-05-29,Wednesday,15:15:00,79.95,27.5,3.5621761658031086,2024-05-31,,,Exit Condition Met For Trade
83,2024-05-30,,09:16:00,74345.68,,,,,2024-05-30,,15:15:00,73836.21,163.0,,,499.45000000000005,-360.04999999999995,Exit Condition Met For Trade
83.2,2024-05-30,Thursday,09:37:00,71.5,10,PE,73100.0,Buy,2024-05-30,Thursday,15:15:00,87.8,162.99999999999997,22.797202797202793,2024-05-31,,,Exit Condition Met For Trade
84,2024-05-31,,09:16:00,74145.53,,,,,2024-05-31,,15:15:00,73966.6,-673.0,,,105.45000000000005,-673.55,Exit Condition Met For Trade
84.1,2024-05-31,Friday,09:23:00,67.5,10,CE,75100.0,Buy,2024-05-31,Friday,15:15:00,0.2,-673.0,-99.70370370370371,2024-05-31,,,Exit Condition Met For Trade
85,2024-06-03,,09:16:00,75831.25,,,,,2024-06-03,,15:15:00,76442.36,405.0,,,405.0,-330.54999999999995,Exit Condition Met For Trade
85.1,2024-06-03,Monday,13:32:00,121.95,10,CE,81000.0,Buy,2024-06-03,Monday,15:15:00,162.45,404.9999999999999,33.21033210332102,2024-06-07,,,Exit Condition Met For Trade
86,2024-06-04,,09:16:00,74878.32,,,,,2024-06-04,,15:15:00,72259.99,3500.0,,,3500.0,-0.0500000000001819,Exit Condition Met For Trade
86.2,2024-06-04,Tuesday,09:21:00,405.4,10,PE,73500.0,Buy,2024-06-04,Tuesday,09:23:00,755.4,3500.0,86.3344844597928,2024-06-07,,,Target Hit
87,2024-06-05,,09:16:00,72587.04,,,,,2024-06-05,,09:28:00,72361.23,-1098.5,,,0,-1098.5500000000002,Square Off All Legs due to Stop Loss
87.1,2024-06-05,Wednesday,09:17:00,52.5,10,CE,78000.0,Buy,2024-06-05,Wednesday,09:28:00,17.65,-348.5,-66.38095238095238,2024-06-07,,,Square Off All Legs due to Stop Loss
87.2,2024-06-05,Wednesday,09:25:00,435.0,10,PE,70000.0,Buy,2024-06-05,Wednesday,09:28:00,360.0,-750.0,-17.24137931034483,2024-06-07,,,Stop Loss Hit
88,2024-06-07,,09:16:00,75008.01,,,,,2024-06-07,,15:15:00,76718.05,3500.0,,,3500.0,-0.05,Exit Condition Met For Trade
88.1,2024-06-07,Friday,09:21:00,77.95,10,CE,75900.0,Buy,2024-06-07,Friday,11:36:00,427.95,3500.0,449.00577293136627,2024-06-07,,,Target Hit
